"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","11:15:32",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Rise Time",,"Period",,"Rise Time",,
"Source 1",,"C2",,"C1",,"C1",,"C2",,
"Source 2",,,,,,,,,,
"Unit",,s,,s,,s,,s,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,1594,,1594,,1594,,1594,,
"Current",,1.710768e-04,,7.939200e-06,,1.370736e-04,,5.352000e-06,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,8.557440e-05,,5.222400e-06,,1.369632e-04,,4.051200e-06,,
"Max",,3.291600e-04,,1.778880e-05,,2.499936e-04,,3.470448e-04,,
"Mean",,1.485487e-04,,5.653450e-06,,1.649158e-04,,1.196953e-05,,
"StdDev",,3.899140e-05,,8.642736e-07,,1.147160e-05,,3.854185e-05,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,8.552640e-05,,5.193600e-06,,1.369632e-04,,4.051200e-06,,
"Long term Max",,3.291600e-04,,1.778880e-05,,2.499936e-04,,3.470448e-04,,
"Long term Mean",,1.212625e-04,,5.518709e-06,,1.673745e-04,,1.159470e-05,,
"Long term StdDev",,4.280879e-05,,6.842256e-07,,9.321941e-06,,2.894755e-05,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,8.564160e-05,,5.284800e-06,,1.710144e-04,,1.102560e-05,
2,,8.571360e-05,,5.246400e-06,,1.709664e-04,,1.135680e-05,
3,,8.563680e-05,,5.313600e-06,,1.709184e-04,,1.107840e-05,
4,,8.566560e-05,,5.313600e-06,,1.710096e-04,,1.134720e-05,
5,,8.578080e-05,,5.304000e-06,,1.709856e-04,,1.104000e-05,
6,,8.567040e-05,,5.337600e-06,,1.710048e-04,,1.123680e-05,
7,,8.565120e-05,,5.347200e-06,,1.710096e-04,,1.099680e-05,
8,,8.565600e-05,,5.332800e-06,,1.709760e-04,,1.072320e-05,
9,,8.578560e-05,,5.342400e-06,,1.711344e-04,,1.125120e-05,
10,,8.565120e-05,,5.328000e-06,,1.710336e-04,,1.135680e-05,
11,,8.567040e-05,,5.347200e-06,,1.709616e-04,,1.116000e-05,
12,,8.564640e-05,,5.376000e-06,,1.708512e-04,,1.121760e-05,
13,,8.570400e-05,,5.328000e-06,,1.708560e-04,,1.145280e-05,
14,,8.560800e-05,,5.294400e-06,,1.708800e-04,,1.109280e-05,
15,,8.567520e-05,,5.390400e-06,,1.708656e-04,,1.123200e-05,
16,,8.567520e-05,,5.332800e-06,,1.709712e-04,,1.130880e-05,
17,,8.563200e-05,,5.385600e-06,,1.710432e-04,,1.115520e-05,
18,,8.564640e-05,,5.318400e-06,,1.710624e-04,,1.159200e-05,
19,,8.561760e-05,,5.304000e-06,,1.709232e-04,,1.105920e-05,
20,,8.569440e-05,,5.313600e-06,,1.709952e-04,,1.116000e-05,
21,,8.576160e-05,,5.371200e-06,,1.709664e-04,,1.117440e-05,
22,,8.574240e-05,,5.352000e-06,,1.709472e-04,,1.097280e-05,
23,,8.563680e-05,,5.241600e-06,,1.709136e-04,,1.137600e-05,
24,,8.569440e-05,,5.347200e-06,,1.711344e-04,,1.107360e-05,
25,,8.566080e-05,,5.294400e-06,,1.709808e-04,,1.151040e-05,
26,,8.573280e-05,,5.328000e-06,,1.709616e-04,,1.113600e-05,
27,,8.566560e-05,,5.352000e-06,,1.710240e-04,,1.085280e-05,
28,,8.562720e-05,,5.308800e-06,,1.709184e-04,,1.136160e-05,
29,,8.570400e-05,,5.304000e-06,,1.709904e-04,,1.114560e-05,
30,,8.572320e-05,,5.323200e-06,,1.709568e-04,,1.142880e-05,
31,,8.570880e-05,,5.342400e-06,,1.709376e-04,,1.091040e-05,
32,,8.562240e-05,,5.328000e-06,,1.710048e-04,,1.095360e-05,
33,,8.572800e-05,,5.222400e-06,,1.710528e-04,,1.156320e-05,
34,,8.577120e-05,,5.332800e-06,,1.709184e-04,,1.089120e-05,
35,,8.572320e-05,,5.332800e-06,,1.710000e-04,,1.119840e-05,
36,,8.573760e-05,,5.332800e-06,,1.709184e-04,,1.122720e-05,
37,,8.565120e-05,,5.275200e-06,,1.709328e-04,,1.129920e-05,
38,,8.561760e-05,,5.299200e-06,,1.708992e-04,,1.133760e-05,
39,,8.568000e-05,,5.308800e-06,,1.709376e-04,,1.093920e-05,
40,,8.567040e-05,,5.332800e-06,,1.709568e-04,,1.104960e-05,
41,,8.570400e-05,,5.352000e-06,,1.709232e-04,,1.083840e-05,
42,,8.571840e-05,,5.304000e-06,,1.709280e-04,,1.108800e-05,
43,,8.566560e-05,,5.323200e-06,,1.709712e-04,,1.092000e-05,
44,,8.562240e-05,,5.380800e-06,,1.710480e-04,,1.109760e-05,
45,,8.564640e-05,,5.328000e-06,,1.710240e-04,,1.104000e-05,
46,,8.564640e-05,,5.294400e-06,,1.709088e-04,,1.098240e-05,
47,,8.559360e-05,,5.328000e-06,,1.709808e-04,,1.117920e-05,
48,,8.572320e-05,,5.409600e-06,,1.709424e-04,,1.111200e-05,
49,,8.573280e-05,,5.332800e-06,,1.709664e-04,,1.103040e-05,
50,,8.565120e-05,,5.361600e-06,,1.709376e-04,,1.118400e-05,
51,,8.566560e-05,,5.376000e-06,,1.709712e-04,,1.105440e-05,
52,,8.567520e-05,,5.280000e-06,,1.709232e-04,,1.095360e-05,
53,,8.562240e-05,,5.337600e-06,,1.709136e-04,,1.110720e-05,
54,,8.566560e-05,,5.371200e-06,,1.710192e-04,,1.131840e-05,
55,,8.568960e-05,,5.304000e-06,,1.709424e-04,,1.083360e-05,
56,,8.565120e-05,,5.347200e-06,,1.709136e-04,,1.125120e-05,
57,,8.568960e-05,,5.323200e-06,,1.709280e-04,,1.116480e-05,
58,,8.568000e-05,,5.347200e-06,,1.709664e-04,,1.119360e-05,
59,,8.564640e-05,,5.361600e-06,,1.710048e-04,,1.129920e-05,
60,,8.568000e-05,,5.356800e-06,,1.709808e-04,,1.104960e-05,
61,,8.568480e-05,,5.352000e-06,,1.709952e-04,,1.157760e-05,
62,,8.577600e-05,,5.280000e-06,,1.710048e-04,,1.139040e-05,
63,,8.573760e-05,,5.304000e-06,,1.709040e-04,,1.087680e-05,
64,,8.573280e-05,,5.332800e-06,,1.709952e-04,,1.089600e-05,
65,,8.569920e-05,,5.304000e-06,,1.709376e-04,,1.121280e-05,
66,,8.562240e-05,,5.352000e-06,,1.709472e-04,,1.087680e-05,
67,,8.567040e-05,,5.361600e-06,,1.710096e-04,,1.112640e-05,
68,,8.562720e-05,,5.313600e-06,,1.709376e-04,,1.122240e-05,
69,,8.570400e-05,,5.323200e-06,,1.708992e-04,,1.077120e-05,
70,,8.561760e-05,,5.304000e-06,,1.709664e-04,,1.121760e-05,
71,,8.563680e-05,,5.256000e-06,,1.708080e-04,,1.123200e-05,
72,,8.568000e-05,,5.366400e-06,,1.708752e-04,,1.131360e-05,
73,,8.559840e-05,,5.366400e-06,,1.709712e-04,,1.146240e-05,
74,,8.557920e-05,,5.280000e-06,,1.708224e-04,,1.113600e-05,
75,,8.563680e-05,,5.371200e-06,,1.709328e-04,,1.093440e-05,
76,,8.566560e-05,,5.318400e-06,,1.709904e-04,,1.152000e-05,
77,,8.571360e-05,,5.323200e-06,,1.709232e-04,,1.099200e-05,
78,,8.575200e-05,,5.299200e-06,,1.709568e-04,,1.112640e-05,
79,,8.568960e-05,,5.304000e-06,,1.709472e-04,,1.077600e-05,
80,,8.564640e-05,,5.313600e-06,,1.709520e-04,,1.153440e-05,
81,,8.574720e-05,,5.299200e-06,,1.709664e-04,,1.092960e-05,
82,,8.570880e-05,,5.347200e-06,,1.711152e-04,,1.088640e-05,
83,,8.567040e-05,,5.265600e-06,,1.708752e-04,,1.082400e-05,
84,,8.570880e-05,,5.328000e-06,,1.709376e-04,,1.129440e-05,
85,,8.568480e-05,,5.328000e-06,,1.710336e-04,,1.115040e-05,
86,,8.574720e-05,,5.289600e-06,,1.709952e-04,,1.099200e-05,
87,,8.569920e-05,,5.347200e-06,,1.709376e-04,,1.157760e-05,
88,,8.567520e-05,,5.323200e-06,,1.709376e-04,,1.126560e-05,
89,,8.561760e-05,,5.328000e-06,,1.709040e-04,,1.124640e-05,
90,,8.568480e-05,,5.361600e-06,,1.709088e-04,,1.162080e-05,
91,,8.568480e-05,,5.318400e-06,,1.709184e-04,,1.114080e-05,
92,,8.573280e-05,,5.332800e-06,,1.709088e-04,,1.085280e-05,
93,,8.569440e-05,,5.270400e-06,,1.709184e-04,,1.090080e-05,
94,,8.564160e-05,,5.371200e-06,,1.709328e-04,,1.119360e-05,
95,,8.570400e-05,,5.318400e-06,,1.709280e-04,,1.083840e-05,
96,,8.570880e-05,,5.332800e-06,,1.709472e-04,,1.149120e-05,
97,,8.568960e-05,,5.352000e-06,,1.709232e-04,,1.121280e-05,
98,,8.559840e-05,,5.308800e-06,,1.709040e-04,,1.094400e-05,
99,,8.567520e-05,,5.328000e-06,,1.710192e-04,,1.117440e-05,
100,,8.563200e-05,,5.308800e-06,,1.709088e-04,,1.082400e-05,
101,,8.563680e-05,,5.332800e-06,,1.710576e-04,,1.097280e-05,
102,,8.557440e-05,,5.347200e-06,,1.708416e-04,,1.130880e-05,
103,,8.562240e-05,,5.332800e-06,,1.708704e-04,,1.106400e-05,
104,,8.563200e-05,,5.356800e-06,,1.709040e-04,,1.099680e-05,
105,,8.574720e-05,,5.356800e-06,,1.709664e-04,,1.136160e-05,
106,,8.569920e-05,,5.366400e-06,,1.710144e-04,,1.112640e-05,
107,,8.565120e-05,,5.337600e-06,,1.708896e-04,,1.094880e-05,
108,,8.566560e-05,,5.328000e-06,,1.709568e-04,,1.129920e-05,
109,,8.570400e-05,,5.256000e-06,,1.709472e-04,,1.142400e-05,
110,,8.558400e-05,,5.313600e-06,,1.710240e-04,,1.120320e-05,
111,,8.569440e-05,,5.376000e-06,,1.708752e-04,,1.108800e-05,
