in s,C1 in V,C2 in V
7.075360E-05,1.02686E+00,3.69775E+00
7.075440E-05,1.02197E+00,3.68311E+00
7.075520E-05,1.01709E+00,3.67334E+00
7.075600E-05,1.02197E+00,3.67334E+00
7.075680E-05,1.02686E+00,3.69775E+00
7.075760E-05,1.03174E+00,3.69775E+00
7.075840E-05,1.00732E+00,3.67822E+00
7.075920E-05,1.03174E+00,3.68799E+00
7.076000E-05,1.03174E+00,3.69775E+00
7.076080E-05,1.04639E+00,3.71240E+00
7.076160E-05,1.01709E+00,3.68799E+00
7.076240E-05,1.04150E+00,3.69775E+00
7.076320E-05,1.01709E+00,3.68799E+00
7.076400E-05,1.03662E+00,3.68311E+00
7.076480E-05,1.01221E+00,3.66846E+00
7.076560E-05,1.04639E+00,3.69775E+00
7.076640E-05,1.03174E+00,3.68799E+00
7.076720E-05,1.02197E+00,3.70264E+00
7.076800E-05,1.02686E+00,3.67822E+00
7.076880E-05,1.03662E+00,3.69775E+00
7.076960E-05,1.03174E+00,3.69775E+00
7.077040E-05,1.04150E+00,3.69775E+00
7.077120E-05,1.01709E+00,3.68311E+00
7.077200E-05,1.02197E+00,3.68311E+00
7.077280E-05,1.01709E+00,3.69775E+00
7.077360E-05,1.03174E+00,3.69775E+00
7.077440E-05,1.02197E+00,3.67822E+00
7.077520E-05,1.03174E+00,3.67334E+00
7.077600E-05,1.02197E+00,3.68311E+00
7.077680E-05,1.03174E+00,3.68799E+00
7.077760E-05,1.02686E+00,3.69287E+00
7.077840E-05,1.03174E+00,3.69287E+00
7.077920E-05,1.03174E+00,3.67822E+00
7.078000E-05,1.02197E+00,3.69775E+00
7.078080E-05,1.00732E+00,3.68311E+00
7.078160E-05,1.03174E+00,3.69775E+00
7.078240E-05,1.01221E+00,3.69287E+00
7.078320E-05,1.02197E+00,3.68799E+00
7.078400E-05,1.02686E+00,3.69287E+00
7.078480E-05,1.05127E+00,3.68311E+00
7.078560E-05,1.01709E+00,3.70752E+00
7.078640E-05,1.01709E+00,3.70264E+00
7.078720E-05,1.01221E+00,3.70264E+00
7.078800E-05,1.03174E+00,3.70264E+00
7.078880E-05,1.00732E+00,3.67822E+00
7.078960E-05,1.03174E+00,3.70264E+00
7.079040E-05,1.03662E+00,3.68311E+00
7.079120E-05,1.03174E+00,3.69287E+00
7.079200E-05,1.03174E+00,3.68799E+00
7.079280E-05,1.03174E+00,3.68799E+00
7.079360E-05,9.97559E-01,3.69775E+00
7.079440E-05,1.03662E+00,3.69775E+00
7.079520E-05,1.02686E+00,3.68311E+00
7.079600E-05,1.01709E+00,3.68311E+00
7.079680E-05,1.01709E+00,3.69287E+00
7.079760E-05,1.04150E+00,3.68311E+00
7.079840E-05,1.03174E+00,3.69775E+00
7.079920E-05,1.01709E+00,3.69287E+00
7.080000E-05,1.01221E+00,3.68311E+00
7.080080E-05,1.04639E+00,3.69287E+00
7.080160E-05,1.04150E+00,3.69287E+00
7.080240E-05,1.05127E+00,3.69287E+00
7.080320E-05,1.01709E+00,3.69287E+00
7.080400E-05,1.02686E+00,3.71240E+00
7.080480E-05,1.03174E+00,3.69287E+00
7.080560E-05,1.01221E+00,3.69775E+00
7.080640E-05,1.01221E+00,3.68311E+00
7.080720E-05,1.02686E+00,3.69775E+00
7.080800E-05,1.01221E+00,3.68311E+00
7.080880E-05,1.04150E+00,3.67822E+00
7.080960E-05,1.02197E+00,3.67334E+00
7.081040E-05,1.02686E+00,3.69775E+00
7.081120E-05,1.01709E+00,3.69775E+00
7.081200E-05,1.01709E+00,3.70264E+00
7.081280E-05,1.01221E+00,3.69287E+00
7.081360E-05,1.02686E+00,3.69775E+00
7.081440E-05,1.02686E+00,3.69775E+00
7.081520E-05,1.02197E+00,3.68799E+00
7.081600E-05,1.02686E+00,3.66846E+00
7.081680E-05,1.02686E+00,3.69775E+00
7.081760E-05,1.01221E+00,3.70752E+00
7.081840E-05,1.03662E+00,3.69775E+00
7.081920E-05,1.02197E+00,3.68311E+00
7.082000E-05,1.01709E+00,3.68799E+00
7.082080E-05,1.01709E+00,3.68799E+00
7.082160E-05,1.03174E+00,3.69775E+00
7.082240E-05,1.01709E+00,3.68799E+00
7.082320E-05,1.03662E+00,3.69287E+00
7.082400E-05,1.01709E+00,3.69775E+00
7.082480E-05,1.01709E+00,3.71729E+00
7.082560E-05,1.01221E+00,3.68311E+00
7.082640E-05,1.02686E+00,3.69775E+00
7.082720E-05,1.02686E+00,3.69287E+00
7.082800E-05,1.02686E+00,3.69287E+00
7.082880E-05,1.01709E+00,3.67822E+00
7.082960E-05,1.02197E+00,3.70752E+00
7.083040E-05,1.01221E+00,3.70264E+00
7.083120E-05,1.01709E+00,3.69775E+00
7.083200E-05,1.00732E+00,3.67822E+00
7.083280E-05,1.02686E+00,3.66846E+00
7.083360E-05,1.01709E+00,3.70264E+00
7.083440E-05,1.02197E+00,3.71240E+00
7.083520E-05,1.00244E+00,3.68799E+00
7.083600E-05,1.02686E+00,3.69287E+00
7.083680E-05,1.01221E+00,3.68311E+00
7.083760E-05,1.01221E+00,3.70752E+00
7.083840E-05,9.97559E-01,3.68799E+00
7.083920E-05,1.01221E+00,3.70264E+00
7.084000E-05,1.01221E+00,3.68799E+00
7.084080E-05,1.01709E+00,3.68799E+00
7.084160E-05,1.01221E+00,3.70264E+00
7.084240E-05,1.01709E+00,3.68311E+00
7.084320E-05,1.02197E+00,3.68311E+00
7.084400E-05,1.03174E+00,3.68311E+00
7.084480E-05,1.01709E+00,3.69775E+00
7.084560E-05,1.03174E+00,3.69287E+00
7.084640E-05,1.02686E+00,3.68799E+00
7.084720E-05,1.03174E+00,3.67822E+00
7.084800E-05,1.01221E+00,3.68311E+00
7.084880E-05,1.01221E+00,3.69287E+00
7.084960E-05,1.00732E+00,3.70752E+00
7.085040E-05,1.03174E+00,3.70264E+00
7.085120E-05,1.01221E+00,3.67822E+00
7.085200E-05,1.01221E+00,3.67334E+00
7.085280E-05,1.01221E+00,3.68799E+00
7.085360E-05,1.03174E+00,3.70752E+00
7.085440E-05,1.01709E+00,3.68311E+00
7.085520E-05,1.02197E+00,3.69775E+00
7.085600E-05,1.02686E+00,3.70752E+00
7.085680E-05,1.01221E+00,3.70752E+00
7.085760E-05,9.97559E-01,3.68799E+00
7.085840E-05,1.01709E+00,3.68311E+00
7.085920E-05,1.01221E+00,3.69287E+00
7.086000E-05,1.02197E+00,3.70264E+00
7.086080E-05,1.02686E+00,3.67822E+00
7.086160E-05,1.03662E+00,3.67334E+00
7.086240E-05,1.01709E+00,3.69287E+00
7.086320E-05,1.00732E+00,3.66846E+00
7.086400E-05,1.01221E+00,3.68311E+00
7.086480E-05,1.03662E+00,3.69287E+00
7.086560E-05,1.02686E+00,3.66846E+00
7.086640E-05,1.04150E+00,3.68311E+00
7.086720E-05,1.01709E+00,3.68799E+00
7.086800E-05,1.02686E+00,3.69775E+00
7.086880E-05,1.01709E+00,3.69287E+00
7.086960E-05,1.03174E+00,3.71240E+00
7.087040E-05,1.01221E+00,3.67822E+00
7.087120E-05,1.03662E+00,3.69287E+00
7.087200E-05,1.00732E+00,3.69775E+00
7.087280E-05,1.02197E+00,3.69775E+00
7.087360E-05,1.01709E+00,3.68311E+00
7.087440E-05,1.03662E+00,3.68311E+00
7.087520E-05,1.01709E+00,3.71240E+00
7.087600E-05,1.01709E+00,3.67334E+00
7.087680E-05,1.01221E+00,3.67822E+00
7.087760E-05,1.02197E+00,3.67822E+00
7.087840E-05,1.00244E+00,3.68799E+00
7.087920E-05,1.02686E+00,3.70752E+00
7.088000E-05,1.03662E+00,3.68311E+00
7.088080E-05,1.02197E+00,3.69775E+00
7.088160E-05,1.00244E+00,3.71240E+00
7.088240E-05,1.03174E+00,3.70264E+00
7.088320E-05,1.00732E+00,3.67334E+00
7.088400E-05,1.01709E+00,3.68311E+00
7.088480E-05,1.01221E+00,3.70264E+00
7.088560E-05,1.03662E+00,3.70264E+00
7.088640E-05,1.03662E+00,3.66846E+00
7.088720E-05,1.05127E+00,3.70264E+00
7.088800E-05,1.03174E+00,3.68311E+00
7.088880E-05,1.01709E+00,3.68799E+00
7.088960E-05,1.01709E+00,3.68311E+00
7.089040E-05,1.01709E+00,3.67822E+00
7.089120E-05,1.03662E+00,3.69287E+00
7.089200E-05,1.03174E+00,3.68311E+00
7.089280E-05,1.00732E+00,3.67334E+00
7.089360E-05,1.01221E+00,3.68311E+00
7.089440E-05,1.01221E+00,3.68799E+00
7.089520E-05,1.01709E+00,3.70264E+00
7.089600E-05,1.01221E+00,3.67334E+00
7.089680E-05,1.02197E+00,3.70264E+00
7.089760E-05,1.01221E+00,3.70752E+00
7.089840E-05,1.03174E+00,3.68799E+00
7.089920E-05,1.01709E+00,3.67334E+00
7.090000E-05,1.01709E+00,3.68311E+00
7.090080E-05,1.01709E+00,3.69287E+00
7.090160E-05,1.03174E+00,3.70752E+00
7.090240E-05,1.00732E+00,3.69775E+00
7.090320E-05,1.01709E+00,3.67822E+00
7.090400E-05,9.97559E-01,3.68799E+00
7.090480E-05,1.02197E+00,3.70752E+00
7.090560E-05,1.02686E+00,3.68311E+00
7.090640E-05,1.04639E+00,3.70264E+00
7.090720E-05,1.03174E+00,3.69287E+00
7.090800E-05,1.01221E+00,3.69775E+00
7.090880E-05,1.00244E+00,3.68799E+00
7.090960E-05,1.03662E+00,3.69775E+00
7.091040E-05,1.01221E+00,3.70264E+00
7.091120E-05,1.03174E+00,3.70264E+00
7.091200E-05,1.03174E+00,3.68311E+00
7.091280E-05,1.02686E+00,3.69775E+00
7.091360E-05,1.02197E+00,3.70752E+00
7.091440E-05,1.02686E+00,3.69775E+00
7.091520E-05,1.01709E+00,3.66846E+00
7.091600E-05,1.03662E+00,3.69775E+00
7.091680E-05,1.00732E+00,3.69287E+00
7.091760E-05,1.02686E+00,3.70264E+00
7.091840E-05,1.02686E+00,3.68311E+00
7.091920E-05,1.01709E+00,3.69287E+00
7.092000E-05,9.97559E-01,3.68799E+00
7.092080E-05,1.00732E+00,3.69775E+00
7.092160E-05,9.97559E-01,3.68311E+00
7.092240E-05,1.00244E+00,3.69775E+00
7.092320E-05,1.02686E+00,3.68311E+00
7.092400E-05,1.05127E+00,3.69287E+00
7.092480E-05,1.01709E+00,3.69287E+00
7.092560E-05,1.02197E+00,3.69287E+00
7.092640E-05,1.02686E+00,3.69775E+00
7.092720E-05,1.01709E+00,3.70264E+00
7.092800E-05,1.01709E+00,3.69775E+00
7.092880E-05,1.04150E+00,3.70752E+00
7.092960E-05,1.01221E+00,3.70264E+00
7.093040E-05,1.05127E+00,3.70752E+00
7.093120E-05,1.01221E+00,3.67822E+00
7.093200E-05,1.03174E+00,3.70752E+00
7.093280E-05,1.00732E+00,3.69287E+00
7.093360E-05,1.01709E+00,3.69287E+00
7.093440E-05,1.01221E+00,3.68311E+00
7.093520E-05,1.03174E+00,3.69287E+00
7.093600E-05,1.02197E+00,3.68799E+00
7.093680E-05,1.02197E+00,3.68799E+00
7.093760E-05,1.02686E+00,3.67822E+00
7.093840E-05,1.04150E+00,3.69775E+00
7.093920E-05,1.01221E+00,3.70264E+00
7.094000E-05,1.01709E+00,3.69775E+00
7.094080E-05,1.01221E+00,3.69775E+00
7.094160E-05,1.03662E+00,3.70264E+00
7.094240E-05,1.02686E+00,3.69287E+00
7.094320E-05,1.03662E+00,3.70264E+00
7.094400E-05,1.02686E+00,3.68311E+00
7.094480E-05,1.03662E+00,3.69287E+00
7.094560E-05,1.01221E+00,3.71240E+00
7.094640E-05,1.03174E+00,3.70264E+00
7.094720E-05,1.01709E+00,3.68311E+00
7.094800E-05,1.04150E+00,3.69287E+00
7.094880E-05,1.01221E+00,3.69775E+00
7.094960E-05,1.02197E+00,3.70264E+00
7.095040E-05,1.01221E+00,3.67822E+00
7.095120E-05,1.02197E+00,3.67822E+00
7.095200E-05,1.00732E+00,3.70264E+00
7.095280E-05,1.03174E+00,3.70752E+00
7.095360E-05,1.01709E+00,3.69775E+00
7.095440E-05,1.04150E+00,3.69775E+00
7.095520E-05,1.02686E+00,3.67334E+00
7.095600E-05,1.02686E+00,3.69287E+00
7.095680E-05,1.03174E+00,3.67822E+00
7.095760E-05,1.04150E+00,3.69775E+00
7.095840E-05,1.03174E+00,3.69775E+00
7.095920E-05,1.02197E+00,3.71240E+00
7.096000E-05,1.00732E+00,3.69287E+00
7.096080E-05,1.02686E+00,3.71240E+00
7.096160E-05,1.01221E+00,3.68311E+00
7.096240E-05,1.03174E+00,3.68799E+00
7.096320E-05,1.03174E+00,3.68311E+00
7.096400E-05,1.03174E+00,3.69775E+00
7.096480E-05,1.02686E+00,3.69775E+00
7.096560E-05,1.03662E+00,3.69775E+00
7.096640E-05,1.01221E+00,3.68311E+00
7.096720E-05,1.03174E+00,3.69287E+00
7.096800E-05,1.01221E+00,3.69287E+00
7.096880E-05,1.01709E+00,3.68311E+00
7.096960E-05,1.01709E+00,3.68799E+00
7.097040E-05,1.02686E+00,3.70264E+00
7.097120E-05,1.03174E+00,3.71240E+00
7.097200E-05,1.02686E+00,3.69775E+00
7.097280E-05,1.01709E+00,3.69287E+00
7.097360E-05,1.02197E+00,3.68799E+00
7.097440E-05,1.02686E+00,3.66846E+00
7.097520E-05,1.03174E+00,3.69287E+00
7.097600E-05,1.00244E+00,3.67334E+00
7.097680E-05,1.03662E+00,3.68799E+00
7.097760E-05,1.01221E+00,3.70752E+00
7.097840E-05,1.01221E+00,3.69775E+00
7.097920E-05,1.01709E+00,3.67334E+00
7.098000E-05,1.03174E+00,3.68799E+00
7.098080E-05,1.02197E+00,3.68311E+00
7.098160E-05,1.02686E+00,3.68799E+00
7.098240E-05,1.03174E+00,3.67334E+00
7.098320E-05,1.02686E+00,3.68311E+00
7.098400E-05,1.00244E+00,3.69775E+00
7.098480E-05,1.00732E+00,3.69775E+00
7.098560E-05,1.00244E+00,3.69287E+00
7.098640E-05,1.02197E+00,3.68799E+00
7.098720E-05,9.97559E-01,3.69775E+00
7.098800E-05,1.01221E+00,3.68311E+00
7.098880E-05,1.04150E+00,3.69775E+00
7.098960E-05,1.02686E+00,3.66357E+00
7.099040E-05,1.02197E+00,3.71240E+00
7.099120E-05,1.03174E+00,3.71240E+00
7.099200E-05,1.02197E+00,3.69775E+00
7.099280E-05,1.01709E+00,3.70752E+00
7.099360E-05,1.01221E+00,3.69775E+00
7.099440E-05,1.02686E+00,3.68311E+00
7.099520E-05,1.01709E+00,3.68311E+00
7.099600E-05,1.03662E+00,3.69775E+00
7.099680E-05,1.01709E+00,3.69775E+00
7.099760E-05,1.02686E+00,3.70752E+00
7.099840E-05,1.00732E+00,3.67822E+00
7.099920E-05,1.02686E+00,3.69287E+00
7.100000E-05,1.01221E+00,3.69287E+00
7.100080E-05,1.01709E+00,3.68799E+00
7.100160E-05,1.02197E+00,3.68799E+00
7.100240E-05,1.02686E+00,3.69287E+00
7.100320E-05,1.03174E+00,3.69287E+00
7.100400E-05,1.03174E+00,3.69775E+00
7.100480E-05,1.02197E+00,3.69775E+00
7.100560E-05,1.01709E+00,3.68311E+00
7.100640E-05,1.01709E+00,3.67822E+00
7.100720E-05,1.03174E+00,3.69775E+00
7.100800E-05,1.01221E+00,3.69287E+00
7.100880E-05,1.01221E+00,3.70264E+00
7.100960E-05,1.03174E+00,3.68799E+00
7.101040E-05,1.03174E+00,3.69775E+00
7.101120E-05,1.00244E+00,3.67334E+00
7.101200E-05,1.04150E+00,3.68799E+00
7.101280E-05,1.04150E+00,3.68799E+00
7.101360E-05,1.03662E+00,3.68311E+00
7.101440E-05,1.03662E+00,3.67822E+00
7.101520E-05,1.04150E+00,3.70264E+00
7.101600E-05,1.03174E+00,3.69287E+00
7.101680E-05,1.01221E+00,3.70264E+00
7.101760E-05,1.03174E+00,3.67334E+00
7.101840E-05,1.05127E+00,3.68799E+00
7.101920E-05,1.02197E+00,3.69287E+00
7.102000E-05,1.02686E+00,3.68311E+00
7.102080E-05,1.01709E+00,3.68311E+00
7.102160E-05,1.03174E+00,3.69287E+00
7.102240E-05,1.02197E+00,3.71240E+00
7.102320E-05,1.02197E+00,3.68799E+00
7.102400E-05,1.00732E+00,3.69775E+00
7.102480E-05,1.01709E+00,3.68799E+00
7.102560E-05,1.02197E+00,3.69775E+00
7.102640E-05,1.02197E+00,3.71240E+00
7.102720E-05,1.00732E+00,3.68799E+00
7.102800E-05,1.02686E+00,3.71240E+00
7.102880E-05,1.03174E+00,3.70752E+00
7.102960E-05,1.02686E+00,3.70752E+00
7.103040E-05,1.01221E+00,3.67334E+00
7.103120E-05,1.02686E+00,3.68799E+00
7.103200E-05,1.02686E+00,3.69775E+00
7.103280E-05,1.02197E+00,3.69287E+00
7.103360E-05,1.01709E+00,3.67334E+00
7.103440E-05,1.03174E+00,3.69287E+00
7.103520E-05,1.03174E+00,3.69287E+00
7.103600E-05,1.02686E+00,3.68799E+00
7.103680E-05,1.01221E+00,3.68311E+00
7.103760E-05,1.03174E+00,3.68799E+00
7.103840E-05,1.01221E+00,3.68311E+00
7.103920E-05,1.05127E+00,3.69287E+00
7.104000E-05,1.02686E+00,3.68799E+00
7.104080E-05,1.03174E+00,3.67822E+00
7.104160E-05,1.01709E+00,3.70264E+00
7.104240E-05,1.04150E+00,3.69775E+00
7.104320E-05,1.03174E+00,3.67334E+00
7.104400E-05,1.03174E+00,3.70264E+00
7.104480E-05,1.00732E+00,3.68311E+00
7.104560E-05,1.04639E+00,3.69775E+00
7.104640E-05,1.01221E+00,3.68311E+00
7.104720E-05,1.03174E+00,3.69287E+00
7.104800E-05,1.02686E+00,3.70752E+00
7.104880E-05,1.02686E+00,3.68311E+00
7.104960E-05,1.01221E+00,3.67334E+00
7.105040E-05,1.02686E+00,3.69287E+00
7.105120E-05,1.01221E+00,3.68311E+00
7.105200E-05,1.02197E+00,3.70264E+00
7.105280E-05,1.00732E+00,3.68311E+00
7.105360E-05,1.03662E+00,3.68311E+00
7.105440E-05,1.01709E+00,3.66846E+00
7.105520E-05,1.02197E+00,3.68311E+00
7.105600E-05,1.02686E+00,3.67334E+00
7.105680E-05,1.04150E+00,3.68799E+00
7.105760E-05,1.03174E+00,3.68799E+00
7.105840E-05,1.04150E+00,3.67334E+00
7.105920E-05,1.02197E+00,3.67334E+00
7.106000E-05,1.02197E+00,3.69775E+00
7.106080E-05,1.02197E+00,3.71240E+00
7.106160E-05,1.00244E+00,3.70752E+00
7.106240E-05,1.01221E+00,3.66846E+00
7.106320E-05,1.03662E+00,3.68799E+00
7.106400E-05,1.02197E+00,3.68799E+00
7.106480E-05,1.02686E+00,3.69775E+00
7.106560E-05,1.02686E+00,3.67822E+00
7.106640E-05,1.04150E+00,3.68311E+00
7.106720E-05,1.01709E+00,3.69775E+00
7.106800E-05,1.03174E+00,3.69775E+00
7.106880E-05,1.01221E+00,3.69775E+00
7.106960E-05,1.04150E+00,3.67334E+00
7.107040E-05,1.02197E+00,3.70264E+00
7.107120E-05,1.03174E+00,3.69775E+00
7.107200E-05,1.03174E+00,3.68311E+00
7.107280E-05,1.03174E+00,3.68311E+00
7.107360E-05,1.02197E+00,3.69775E+00
7.107440E-05,1.01709E+00,3.69775E+00
7.107520E-05,1.01709E+00,3.68311E+00
7.107600E-05,1.03662E+00,3.68799E+00
7.107680E-05,1.04150E+00,3.68311E+00
7.107760E-05,1.05127E+00,3.67334E+00
7.107840E-05,1.01709E+00,3.67822E+00
7.107920E-05,1.05127E+00,3.68311E+00
7.108000E-05,1.02197E+00,3.68311E+00
7.108080E-05,1.00732E+00,3.70264E+00
7.108160E-05,1.01709E+00,3.69775E+00
7.108240E-05,1.03174E+00,3.70264E+00
7.108320E-05,1.02686E+00,3.70264E+00
7.108400E-05,1.03174E+00,3.70264E+00
7.108480E-05,1.02197E+00,3.68799E+00
7.108560E-05,1.02686E+00,3.68799E+00
7.108640E-05,1.03174E+00,3.69287E+00
7.108720E-05,1.03662E+00,3.69775E+00
7.108800E-05,1.01709E+00,3.68799E+00
7.108880E-05,1.01709E+00,3.69775E+00
7.108960E-05,1.02197E+00,3.67822E+00
7.109040E-05,1.02686E+00,3.70264E+00
7.109120E-05,1.01709E+00,3.68311E+00
7.109200E-05,1.04150E+00,3.69287E+00
7.109280E-05,1.02686E+00,3.69775E+00
7.109360E-05,1.03662E+00,3.68799E+00
7.109440E-05,1.03662E+00,3.67822E+00
7.109520E-05,1.04639E+00,3.68311E+00
7.109600E-05,1.02197E+00,3.68799E+00
7.109680E-05,1.02686E+00,3.71729E+00
7.109760E-05,1.03174E+00,3.66846E+00
7.109840E-05,1.00732E+00,3.67334E+00
7.109920E-05,1.01709E+00,3.69775E+00
7.110000E-05,1.01221E+00,3.69775E+00
7.110080E-05,1.00244E+00,3.69287E+00
7.110160E-05,1.03174E+00,3.69287E+00
7.110240E-05,1.01221E+00,3.69775E+00
7.110320E-05,1.03662E+00,3.68311E+00
7.110400E-05,1.02686E+00,3.69287E+00
7.110480E-05,1.04639E+00,3.69287E+00
7.110560E-05,1.01709E+00,3.70264E+00
7.110640E-05,1.03174E+00,3.69775E+00
7.110720E-05,1.02686E+00,3.68311E+00
7.110800E-05,1.02686E+00,3.68311E+00
7.110880E-05,1.03174E+00,3.69287E+00
7.110960E-05,1.04150E+00,3.69287E+00
7.111040E-05,1.03174E+00,3.67334E+00
7.111120E-05,1.04639E+00,3.70264E+00
7.111200E-05,1.02197E+00,3.69775E+00
7.111280E-05,1.02686E+00,3.70264E+00
7.111360E-05,1.01709E+00,3.67822E+00
7.111440E-05,1.03662E+00,3.68799E+00
7.111520E-05,1.02197E+00,3.68799E+00
7.111600E-05,1.04150E+00,3.68311E+00
7.111680E-05,1.02686E+00,3.67822E+00
7.111760E-05,1.04639E+00,3.69287E+00
7.111840E-05,1.01221E+00,3.69775E+00
7.111920E-05,1.01221E+00,3.69775E+00
7.112000E-05,1.03174E+00,3.68311E+00
7.112080E-05,1.04150E+00,3.66357E+00
7.112160E-05,1.02197E+00,3.68799E+00
7.112240E-05,1.03662E+00,3.68799E+00
7.112320E-05,1.00732E+00,3.66357E+00
7.112400E-05,1.04639E+00,3.67822E+00
7.112480E-05,1.03662E+00,3.69775E+00
7.112560E-05,1.02686E+00,3.69775E+00
7.112640E-05,1.01709E+00,3.68799E+00
7.112720E-05,1.03174E+00,3.69287E+00
7.112800E-05,1.02197E+00,3.70264E+00
7.112880E-05,1.02197E+00,3.69287E+00
7.112960E-05,1.03174E+00,3.68799E+00
7.113040E-05,1.05127E+00,3.68799E+00
7.113120E-05,1.03662E+00,3.69775E+00
7.113200E-05,1.03662E+00,3.68311E+00
7.113280E-05,1.01709E+00,3.68311E+00
7.113360E-05,1.02686E+00,3.68799E+00
7.113440E-05,1.01709E+00,3.69287E+00
7.113520E-05,1.03174E+00,3.68311E+00
7.113600E-05,1.02686E+00,3.67334E+00
7.113680E-05,1.01709E+00,3.68311E+00
7.113760E-05,1.01709E+00,3.68799E+00
7.113840E-05,1.03174E+00,3.68311E+00
7.113920E-05,1.02197E+00,3.67334E+00
7.114000E-05,1.04150E+00,3.69287E+00
7.114080E-05,1.02197E+00,3.68311E+00
7.114160E-05,1.02686E+00,3.70264E+00
7.114240E-05,1.01709E+00,3.70264E+00
7.114320E-05,1.03174E+00,3.68311E+00
7.114400E-05,1.03174E+00,3.69287E+00
7.114480E-05,1.04150E+00,3.69775E+00
7.114560E-05,1.00732E+00,3.66846E+00
7.114640E-05,1.04639E+00,3.66846E+00
7.114720E-05,1.03174E+00,3.68799E+00
7.114800E-05,1.04150E+00,3.67822E+00
7.114880E-05,1.03174E+00,3.67334E+00
7.114960E-05,1.05127E+00,3.69775E+00
7.115040E-05,1.02197E+00,3.69775E+00
7.115120E-05,1.03174E+00,3.69775E+00
7.115200E-05,1.01709E+00,3.69287E+00
7.115280E-05,1.05127E+00,3.70752E+00
7.115360E-05,1.03174E+00,3.66846E+00
7.115440E-05,1.01709E+00,3.68311E+00
7.115520E-05,1.03174E+00,3.67822E+00
7.115600E-05,1.04150E+00,3.67334E+00
7.115680E-05,1.03174E+00,3.69287E+00
7.115760E-05,1.04150E+00,3.69775E+00
7.115840E-05,1.01221E+00,3.68311E+00
7.115920E-05,1.02686E+00,3.66846E+00
7.116000E-05,1.03174E+00,3.66846E+00
7.116080E-05,1.03662E+00,3.68799E+00
7.116160E-05,1.03174E+00,3.68311E+00
7.116240E-05,1.00732E+00,3.68799E+00
7.116320E-05,1.01709E+00,3.69287E+00
7.116400E-05,1.04639E+00,3.68311E+00
7.116480E-05,1.02686E+00,3.66357E+00
7.116560E-05,1.03662E+00,3.68311E+00
7.116640E-05,1.02197E+00,3.67334E+00
7.116720E-05,1.02197E+00,3.68311E+00
7.116800E-05,1.04639E+00,3.66357E+00
7.116880E-05,1.03174E+00,3.67822E+00
7.116960E-05,1.02197E+00,3.68799E+00
7.117040E-05,1.03174E+00,3.69775E+00
7.117120E-05,1.01709E+00,3.66846E+00
7.117200E-05,1.03174E+00,3.69287E+00
7.117280E-05,1.01709E+00,3.68799E+00
7.117360E-05,1.03174E+00,3.68799E+00
7.117440E-05,1.01709E+00,3.67334E+00
7.117520E-05,1.03174E+00,3.68311E+00
7.117600E-05,1.03174E+00,3.69775E+00
7.117680E-05,1.03174E+00,3.71240E+00
7.117760E-05,1.02686E+00,3.68799E+00
7.117840E-05,1.04150E+00,3.68799E+00
7.117920E-05,1.02197E+00,3.68311E+00
7.118000E-05,1.03174E+00,3.68799E+00
7.118080E-05,1.03662E+00,3.67822E+00
7.118160E-05,1.02686E+00,3.69287E+00
7.118240E-05,1.01709E+00,3.71240E+00
7.118320E-05,1.03662E+00,3.69775E+00
7.118400E-05,1.02197E+00,3.67822E+00
7.118480E-05,1.03662E+00,3.69775E+00
7.118560E-05,1.03174E+00,3.66846E+00
7.118640E-05,1.04150E+00,3.68311E+00
7.118720E-05,1.03174E+00,3.67822E+00
7.118800E-05,1.04150E+00,3.67334E+00
7.118880E-05,1.02686E+00,3.69287E+00
7.118960E-05,1.04150E+00,3.69775E+00
7.119040E-05,1.03174E+00,3.68799E+00
7.119120E-05,1.03174E+00,3.68799E+00
7.119200E-05,1.03662E+00,3.69287E+00
7.119280E-05,1.03662E+00,3.68311E+00
7.119360E-05,1.01709E+00,3.67822E+00
7.119440E-05,1.01709E+00,3.66846E+00
7.119520E-05,1.03174E+00,3.69775E+00
7.119600E-05,1.03174E+00,3.69775E+00
7.119680E-05,1.00732E+00,3.68311E+00
7.119760E-05,1.03174E+00,3.69287E+00
7.119840E-05,1.03662E+00,3.69775E+00
7.119920E-05,1.03174E+00,3.69775E+00
7.120000E-05,1.03174E+00,3.67822E+00
7.120080E-05,1.02197E+00,3.68799E+00
7.120160E-05,1.02686E+00,3.69775E+00
7.120240E-05,1.01709E+00,3.69775E+00
7.120320E-05,1.01709E+00,3.68311E+00
7.120400E-05,1.03174E+00,3.70264E+00
7.120480E-05,1.01709E+00,3.70752E+00
7.120560E-05,1.03662E+00,3.68799E+00
7.120640E-05,1.02197E+00,3.67334E+00
7.120720E-05,1.04150E+00,3.67822E+00
7.120800E-05,1.01709E+00,3.68799E+00
7.120880E-05,1.03662E+00,3.70264E+00
7.120960E-05,1.01709E+00,3.67822E+00
7.121040E-05,1.02686E+00,3.69775E+00
7.121120E-05,1.03174E+00,3.68799E+00
7.121200E-05,1.02197E+00,3.68311E+00
7.121280E-05,1.01221E+00,3.69775E+00
7.121360E-05,1.04150E+00,3.70264E+00
7.121440E-05,1.01709E+00,3.68799E+00
7.121520E-05,1.02197E+00,3.69287E+00
7.121600E-05,1.03174E+00,3.69775E+00
7.121680E-05,1.04150E+00,3.69775E+00
7.121760E-05,1.02686E+00,3.66846E+00
7.121840E-05,1.04150E+00,3.68799E+00
