in s,C1 in V,C2 in V
9.290480E-05,3.70264E+00,3.17041E+00
9.290560E-05,3.71729E+00,3.19971E+00
9.290640E-05,3.70264E+00,3.18994E+00
9.290720E-05,3.69775E+00,3.20459E+00
9.290800E-05,3.70264E+00,3.19482E+00
9.290880E-05,3.72705E+00,3.18994E+00
9.290960E-05,3.71240E+00,3.19971E+00
9.291040E-05,3.70752E+00,3.18994E+00
9.291120E-05,3.69287E+00,3.19482E+00
9.291200E-05,3.72217E+00,3.19971E+00
9.291280E-05,3.70264E+00,3.19482E+00
9.291360E-05,3.69775E+00,3.19971E+00
9.291440E-05,3.70264E+00,3.19971E+00
9.291520E-05,3.70264E+00,3.21924E+00
9.291600E-05,3.69775E+00,3.20459E+00
9.291680E-05,3.71240E+00,3.19971E+00
9.291760E-05,3.67822E+00,3.18018E+00
9.291840E-05,3.72217E+00,3.20459E+00
9.291920E-05,3.69287E+00,3.19482E+00
9.292000E-05,3.70264E+00,3.19971E+00
9.292080E-05,3.71240E+00,3.19482E+00
9.292160E-05,3.71729E+00,3.20459E+00
9.292240E-05,3.69775E+00,3.21436E+00
9.292320E-05,3.70264E+00,3.20459E+00
9.292400E-05,3.69775E+00,3.19971E+00
9.292480E-05,3.71240E+00,3.18506E+00
9.292560E-05,3.70264E+00,3.20459E+00
9.292640E-05,3.69775E+00,3.19971E+00
9.292720E-05,3.69287E+00,3.19971E+00
9.292800E-05,3.71240E+00,3.20947E+00
9.292880E-05,3.71240E+00,3.19971E+00
9.292960E-05,3.70752E+00,3.21436E+00
9.293040E-05,3.68311E+00,3.20947E+00
9.293120E-05,3.70752E+00,3.19971E+00
9.293200E-05,3.70264E+00,3.19971E+00
9.293280E-05,3.70264E+00,3.19971E+00
9.293360E-05,3.69287E+00,3.19482E+00
9.293440E-05,3.72217E+00,3.21924E+00
9.293520E-05,3.69775E+00,3.21436E+00
9.293600E-05,3.70752E+00,3.18994E+00
9.293680E-05,3.69287E+00,3.18506E+00
9.293760E-05,3.70752E+00,3.19971E+00
9.293840E-05,3.68799E+00,3.19482E+00
9.293920E-05,3.69287E+00,3.20947E+00
9.294000E-05,3.67822E+00,3.20459E+00
9.294080E-05,3.69775E+00,3.21924E+00
9.294160E-05,3.70752E+00,3.20459E+00
9.294240E-05,3.70264E+00,3.21436E+00
9.294320E-05,3.69775E+00,3.20947E+00
9.294400E-05,3.69775E+00,3.19971E+00
9.294480E-05,3.70264E+00,3.21436E+00
9.294560E-05,3.72705E+00,3.19971E+00
9.294640E-05,3.69775E+00,3.19971E+00
9.294720E-05,3.70264E+00,3.19971E+00
9.294800E-05,3.70752E+00,3.20947E+00
9.294880E-05,3.72217E+00,3.19971E+00
9.294960E-05,3.68311E+00,3.19482E+00
9.295040E-05,3.71240E+00,3.20459E+00
9.295120E-05,3.66846E+00,3.19482E+00
9.295200E-05,3.69775E+00,3.21924E+00
9.295280E-05,3.70752E+00,3.21436E+00
9.295360E-05,3.71240E+00,3.21924E+00
9.295440E-05,3.70264E+00,3.19971E+00
9.295520E-05,3.71240E+00,3.20459E+00
9.295600E-05,3.67334E+00,3.18994E+00
9.295680E-05,3.71729E+00,3.19971E+00
9.295760E-05,3.69775E+00,3.18994E+00
9.295840E-05,3.69775E+00,3.19971E+00
9.295920E-05,3.67822E+00,3.19971E+00
9.296000E-05,3.69287E+00,3.20459E+00
9.296080E-05,3.68799E+00,3.20459E+00
9.296160E-05,3.70752E+00,3.21436E+00
9.296240E-05,3.68311E+00,3.19482E+00
9.296320E-05,3.70752E+00,3.18506E+00
9.296400E-05,3.67822E+00,3.18994E+00
9.296480E-05,3.69287E+00,3.19482E+00
9.296560E-05,3.69775E+00,3.18994E+00
9.296640E-05,3.71240E+00,3.18994E+00
9.296720E-05,3.70264E+00,3.20459E+00
9.296800E-05,3.70264E+00,3.18506E+00
9.296880E-05,3.69775E+00,3.18506E+00
9.296960E-05,3.71240E+00,3.19971E+00
9.297040E-05,3.68311E+00,3.19971E+00
9.297120E-05,3.69287E+00,3.19482E+00
9.297200E-05,3.68799E+00,3.19971E+00
9.297280E-05,3.71240E+00,3.19971E+00
9.297360E-05,3.68311E+00,3.20459E+00
9.297440E-05,3.72217E+00,3.19971E+00
9.297520E-05,3.68799E+00,3.16553E+00
9.297600E-05,3.71240E+00,3.19971E+00
9.297680E-05,3.69287E+00,3.19971E+00
9.297760E-05,3.68799E+00,3.21436E+00
9.297840E-05,3.69775E+00,3.19971E+00
9.297920E-05,3.70264E+00,3.19482E+00
9.298000E-05,3.70264E+00,3.19971E+00
9.298080E-05,3.70752E+00,3.19971E+00
9.298160E-05,3.69287E+00,3.20947E+00
9.298240E-05,3.70264E+00,3.19971E+00
9.298320E-05,3.69287E+00,3.16553E+00
9.298400E-05,3.69775E+00,3.18018E+00
9.298480E-05,3.67334E+00,3.19971E+00
9.298560E-05,3.70264E+00,3.19971E+00
9.298640E-05,3.68311E+00,3.19971E+00
9.298720E-05,3.69775E+00,3.20459E+00
9.298800E-05,3.68311E+00,3.18018E+00
9.298880E-05,3.71240E+00,3.19971E+00
9.298960E-05,3.69287E+00,3.17529E+00
9.299040E-05,3.70264E+00,3.19971E+00
9.299120E-05,3.68311E+00,3.18506E+00
9.299200E-05,3.69287E+00,3.21436E+00
9.299280E-05,3.68311E+00,3.21924E+00
9.299360E-05,3.69287E+00,3.21924E+00
9.299440E-05,3.67822E+00,3.18506E+00
9.299520E-05,3.69775E+00,3.18506E+00
9.299600E-05,3.69287E+00,3.18506E+00
9.299680E-05,3.69775E+00,3.21436E+00
9.299760E-05,3.67334E+00,3.19971E+00
9.299840E-05,3.68799E+00,3.21436E+00
9.299920E-05,3.70264E+00,3.20947E+00
9.300000E-05,3.71240E+00,3.18506E+00
9.300080E-05,3.68799E+00,3.18018E+00
9.300160E-05,3.70752E+00,3.18994E+00
9.300240E-05,3.70264E+00,3.18506E+00
9.300320E-05,3.68799E+00,3.18994E+00
9.300400E-05,3.69287E+00,3.19971E+00
9.300480E-05,3.70752E+00,3.19482E+00
9.300560E-05,3.70752E+00,3.19971E+00
9.300640E-05,3.70264E+00,3.18506E+00
9.300720E-05,3.67334E+00,3.18018E+00
9.300800E-05,3.70752E+00,3.19971E+00
9.300880E-05,3.68799E+00,3.18994E+00
9.300960E-05,3.69287E+00,3.18994E+00
9.301040E-05,3.69775E+00,3.19482E+00
9.301120E-05,3.70264E+00,3.19971E+00
9.301200E-05,3.70264E+00,3.18018E+00
9.301280E-05,3.68799E+00,3.21436E+00
9.301360E-05,3.66846E+00,3.19482E+00
9.301440E-05,3.68799E+00,3.18506E+00
9.301520E-05,3.68311E+00,3.19482E+00
9.301600E-05,3.68799E+00,3.19971E+00
9.301680E-05,3.68311E+00,3.19482E+00
9.301760E-05,3.70264E+00,3.20459E+00
9.301840E-05,3.68799E+00,3.19482E+00
9.301920E-05,3.70264E+00,3.19971E+00
9.302000E-05,3.67334E+00,3.17041E+00
9.302080E-05,3.70752E+00,3.19482E+00
9.302160E-05,3.68799E+00,3.18506E+00
9.302240E-05,3.69775E+00,3.18994E+00
9.302320E-05,3.66846E+00,3.19482E+00
9.302400E-05,3.69775E+00,3.19482E+00
9.302480E-05,3.68311E+00,3.20947E+00
9.302560E-05,3.69287E+00,3.19971E+00
9.302640E-05,3.67334E+00,3.19482E+00
9.302720E-05,3.69775E+00,3.18994E+00
9.302800E-05,3.69775E+00,3.19482E+00
9.302880E-05,3.68311E+00,3.22900E+00
9.302960E-05,3.68311E+00,3.19482E+00
9.303040E-05,3.69287E+00,3.20459E+00
9.303120E-05,3.68311E+00,3.18506E+00
9.303200E-05,3.69287E+00,3.18018E+00
9.303280E-05,3.67334E+00,3.17529E+00
9.303360E-05,3.70264E+00,3.18994E+00
9.303440E-05,3.67822E+00,3.18994E+00
9.303520E-05,3.69775E+00,3.18506E+00
9.303600E-05,3.68311E+00,3.17529E+00
9.303680E-05,3.69287E+00,3.18994E+00
9.303760E-05,3.70264E+00,3.18994E+00
9.303840E-05,3.69775E+00,3.18994E+00
9.303920E-05,3.66846E+00,3.19971E+00
9.304000E-05,3.69775E+00,3.19971E+00
9.304080E-05,3.69775E+00,3.19971E+00
9.304160E-05,3.68311E+00,3.19971E+00
9.304240E-05,3.67822E+00,3.18018E+00
9.304320E-05,3.69775E+00,3.18994E+00
9.304400E-05,3.69775E+00,3.19482E+00
9.304480E-05,3.70264E+00,3.19971E+00
9.304560E-05,3.67334E+00,3.17529E+00
9.304640E-05,3.70752E+00,3.19971E+00
9.304720E-05,3.69775E+00,3.18994E+00
9.304800E-05,3.69775E+00,3.18018E+00
9.304880E-05,3.68311E+00,3.19482E+00
9.304960E-05,3.69287E+00,3.18994E+00
9.305040E-05,3.68311E+00,3.19482E+00
9.305120E-05,3.68311E+00,3.21436E+00
9.305200E-05,3.66846E+00,3.18506E+00
9.305280E-05,3.69287E+00,3.19482E+00
9.305360E-05,3.67822E+00,3.17041E+00
9.305440E-05,3.69287E+00,3.19482E+00
9.305520E-05,3.67822E+00,3.18994E+00
9.305600E-05,3.68311E+00,3.20459E+00
9.305680E-05,3.67822E+00,3.18506E+00
9.305760E-05,3.68311E+00,3.21436E+00
9.305840E-05,3.67822E+00,3.18018E+00
9.305920E-05,3.69287E+00,3.18994E+00
9.306000E-05,3.68799E+00,3.18506E+00
9.306080E-05,3.68311E+00,3.18018E+00
9.306160E-05,3.65869E+00,3.18994E+00
9.306240E-05,3.68311E+00,3.19482E+00
9.306320E-05,3.67822E+00,3.18994E+00
9.306400E-05,3.70264E+00,3.19482E+00
9.306480E-05,3.67334E+00,3.17529E+00
9.306560E-05,3.69775E+00,3.18506E+00
9.306640E-05,3.67822E+00,3.19482E+00
9.306720E-05,3.68311E+00,3.20459E+00
9.306800E-05,3.67822E+00,3.19971E+00
9.306880E-05,3.67822E+00,3.19971E+00
9.306960E-05,3.67822E+00,3.20459E+00
9.307040E-05,3.68799E+00,3.20947E+00
9.307120E-05,3.66357E+00,3.17041E+00
9.307200E-05,3.68311E+00,3.18994E+00
9.307280E-05,3.68311E+00,3.19971E+00
9.307360E-05,3.68311E+00,3.19971E+00
9.307440E-05,3.67822E+00,3.20459E+00
9.307520E-05,3.67822E+00,3.20459E+00
9.307600E-05,3.66846E+00,3.18506E+00
9.307680E-05,3.68799E+00,3.20947E+00
9.307760E-05,3.66846E+00,3.19482E+00
9.307840E-05,3.67334E+00,3.18018E+00
9.307920E-05,3.67822E+00,3.18018E+00
9.308000E-05,3.67334E+00,3.18506E+00
9.308080E-05,3.65869E+00,3.17041E+00
9.308160E-05,3.68311E+00,3.19482E+00
9.308240E-05,3.67334E+00,3.18018E+00
9.308320E-05,3.67334E+00,3.19482E+00
9.308400E-05,3.66357E+00,3.18506E+00
9.308480E-05,3.66846E+00,3.18018E+00
9.308560E-05,3.66846E+00,3.18018E+00
9.308640E-05,3.68799E+00,3.18994E+00
9.308720E-05,3.68311E+00,3.18994E+00
9.308800E-05,3.68311E+00,3.19482E+00
9.308880E-05,3.67822E+00,3.18994E+00
9.308960E-05,3.67822E+00,3.19482E+00
9.309040E-05,3.65869E+00,3.16553E+00
9.309120E-05,3.68799E+00,3.19482E+00
9.309200E-05,3.67334E+00,3.18018E+00
9.309280E-05,3.68311E+00,3.19482E+00
9.309360E-05,3.68311E+00,3.19482E+00
9.309440E-05,3.68311E+00,3.19482E+00
9.309520E-05,3.67334E+00,3.18506E+00
9.309600E-05,3.67822E+00,3.19482E+00
9.309680E-05,3.66357E+00,3.18018E+00
9.309760E-05,3.66846E+00,3.18018E+00
9.309840E-05,3.66846E+00,3.18994E+00
9.309920E-05,3.68311E+00,3.18994E+00
9.310000E-05,3.65869E+00,3.18018E+00
9.310080E-05,3.67334E+00,3.18506E+00
9.310160E-05,3.66846E+00,3.19971E+00
9.310240E-05,3.66357E+00,3.20459E+00
9.310320E-05,3.64893E+00,3.17041E+00
9.310400E-05,3.68311E+00,3.18506E+00
9.310480E-05,3.69287E+00,3.19971E+00
9.310560E-05,3.69775E+00,3.18506E+00
9.310640E-05,3.68311E+00,3.18506E+00
9.310720E-05,3.69775E+00,3.18506E+00
9.310800E-05,3.66357E+00,3.18506E+00
9.310880E-05,3.67822E+00,3.18994E+00
9.310960E-05,3.64404E+00,3.18994E+00
9.311040E-05,3.67334E+00,3.17041E+00
9.311120E-05,3.66357E+00,3.17529E+00
9.311200E-05,3.66357E+00,3.18506E+00
9.311280E-05,3.64893E+00,3.17041E+00
9.311360E-05,3.68311E+00,3.19482E+00
9.311440E-05,3.66357E+00,3.18994E+00
9.311520E-05,3.68311E+00,3.19971E+00
9.311600E-05,3.66846E+00,3.16553E+00
9.311680E-05,3.69287E+00,3.18018E+00
9.311760E-05,3.66846E+00,3.18506E+00
9.311840E-05,3.68799E+00,3.17041E+00
9.311920E-05,3.67822E+00,3.17041E+00
9.312000E-05,3.66357E+00,3.18018E+00
9.312080E-05,3.68311E+00,3.18018E+00
9.312160E-05,3.67822E+00,3.18506E+00
9.312240E-05,3.65381E+00,3.15088E+00
9.312320E-05,3.66846E+00,3.16553E+00
9.312400E-05,3.66846E+00,3.19482E+00
9.312480E-05,3.67334E+00,3.19482E+00
9.312560E-05,3.64893E+00,3.18994E+00
9.312640E-05,3.67822E+00,3.19482E+00
9.312720E-05,3.65381E+00,3.20459E+00
9.312800E-05,3.67822E+00,3.19482E+00
9.312880E-05,3.66846E+00,3.18994E+00
9.312960E-05,3.67334E+00,3.19971E+00
9.313040E-05,3.66846E+00,3.18994E+00
9.313120E-05,3.68311E+00,3.17529E+00
9.313200E-05,3.66357E+00,3.18018E+00
9.313280E-05,3.68311E+00,3.18994E+00
9.313360E-05,3.65381E+00,3.18018E+00
9.313440E-05,3.66357E+00,3.17529E+00
9.313520E-05,3.64404E+00,3.17529E+00
9.313600E-05,3.65869E+00,3.18018E+00
9.313680E-05,3.65381E+00,3.18994E+00
9.313760E-05,3.67822E+00,3.19482E+00
9.313840E-05,3.64404E+00,3.16553E+00
9.313920E-05,3.67334E+00,3.18018E+00
9.314000E-05,3.66357E+00,3.18506E+00
9.314080E-05,3.67334E+00,3.19971E+00
9.314160E-05,3.65381E+00,3.18506E+00
9.314240E-05,3.67822E+00,3.17529E+00
9.314320E-05,3.66846E+00,3.18018E+00
9.314400E-05,3.66846E+00,3.17529E+00
9.314480E-05,3.65381E+00,3.18018E+00
9.314560E-05,3.68311E+00,3.18506E+00
9.314640E-05,3.66846E+00,3.18018E+00
9.314720E-05,3.67822E+00,3.18506E+00
9.314800E-05,3.65381E+00,3.16064E+00
9.314880E-05,3.66357E+00,3.18994E+00
9.314960E-05,3.66357E+00,3.17041E+00
9.315040E-05,3.66357E+00,3.18018E+00
9.315120E-05,3.64893E+00,3.18506E+00
9.315200E-05,3.67822E+00,3.18994E+00
9.315280E-05,3.65381E+00,3.19482E+00
9.315360E-05,3.67334E+00,3.17529E+00
9.315440E-05,3.63916E+00,3.16553E+00
9.315520E-05,3.65869E+00,3.18506E+00
9.315600E-05,3.66357E+00,3.19971E+00
9.315680E-05,3.66357E+00,3.17529E+00
9.315760E-05,3.65869E+00,3.18506E+00
9.315840E-05,3.64893E+00,3.18018E+00
9.315920E-05,3.65381E+00,3.19482E+00
9.316000E-05,3.67334E+00,3.19971E+00
9.316080E-05,3.64893E+00,3.16064E+00
9.316160E-05,3.67334E+00,3.18994E+00
9.316240E-05,3.65381E+00,3.17041E+00
9.316320E-05,3.66357E+00,3.17041E+00
9.316400E-05,3.66357E+00,3.17041E+00
9.316480E-05,3.68311E+00,3.17529E+00
9.316560E-05,3.66357E+00,3.18018E+00
9.316640E-05,3.66357E+00,3.18994E+00
9.316720E-05,3.66357E+00,3.15088E+00
9.316800E-05,3.65869E+00,3.18018E+00
9.316880E-05,3.65869E+00,3.18018E+00
9.316960E-05,3.67334E+00,3.18018E+00
9.317040E-05,3.66357E+00,3.18018E+00
9.317120E-05,3.66357E+00,3.19482E+00
9.317200E-05,3.65869E+00,3.18018E+00
9.317280E-05,3.66357E+00,3.18506E+00
9.317360E-05,3.65869E+00,3.15576E+00
9.317440E-05,3.66846E+00,3.18018E+00
9.317520E-05,3.65381E+00,3.18018E+00
9.317600E-05,3.66357E+00,3.17529E+00
9.317680E-05,3.64893E+00,3.16064E+00
9.317760E-05,3.65381E+00,3.16553E+00
9.317840E-05,3.65381E+00,3.19482E+00
9.317920E-05,3.65869E+00,3.18018E+00
9.318000E-05,3.64404E+00,3.15088E+00
9.318080E-05,3.64893E+00,3.16553E+00
9.318160E-05,3.64893E+00,3.16553E+00
9.318240E-05,3.66357E+00,3.16553E+00
9.318320E-05,3.64404E+00,3.17041E+00
9.318400E-05,3.66357E+00,3.18506E+00
9.318480E-05,3.65381E+00,3.18506E+00
9.318560E-05,3.65381E+00,3.18506E+00
9.318640E-05,3.64893E+00,3.18018E+00
9.318720E-05,3.67822E+00,3.19971E+00
9.318800E-05,3.65869E+00,3.17529E+00
9.318880E-05,3.67334E+00,3.16553E+00
9.318960E-05,3.66357E+00,3.16553E+00
9.319040E-05,3.65381E+00,3.16553E+00
9.319120E-05,3.65869E+00,3.18506E+00
9.319200E-05,3.66357E+00,3.19482E+00
9.319280E-05,3.64404E+00,3.17041E+00
9.319360E-05,3.67334E+00,3.17529E+00
9.319440E-05,3.65381E+00,3.17041E+00
9.319520E-05,3.64893E+00,3.17529E+00
9.319600E-05,3.63916E+00,3.17529E+00
9.319680E-05,3.66846E+00,3.18506E+00
9.319760E-05,3.65381E+00,3.16553E+00
9.319840E-05,3.65381E+00,3.17041E+00
9.319920E-05,3.64893E+00,3.16553E+00
9.320000E-05,3.65381E+00,3.17529E+00
9.320080E-05,3.65381E+00,3.18994E+00
9.320160E-05,3.64893E+00,3.18018E+00
9.320240E-05,3.64404E+00,3.17041E+00
9.320320E-05,3.66846E+00,3.16553E+00
9.320400E-05,3.65869E+00,3.18018E+00
9.320480E-05,3.65381E+00,3.17041E+00
9.320560E-05,3.62939E+00,3.15576E+00
9.320640E-05,3.65869E+00,3.17529E+00
9.320720E-05,3.64404E+00,3.17041E+00
9.320800E-05,3.64893E+00,3.16553E+00
9.320880E-05,3.63916E+00,3.16553E+00
9.320960E-05,3.66846E+00,3.16553E+00
9.321040E-05,3.64404E+00,3.18018E+00
9.321120E-05,3.65381E+00,3.18018E+00
9.321200E-05,3.64404E+00,3.16064E+00
9.321280E-05,3.65869E+00,3.19482E+00
9.321360E-05,3.63916E+00,3.15576E+00
9.321440E-05,3.64404E+00,3.16553E+00
9.321520E-05,3.64404E+00,3.18018E+00
9.321600E-05,3.66357E+00,3.18506E+00
9.321680E-05,3.64404E+00,3.19482E+00
9.321760E-05,3.66357E+00,3.16553E+00
9.321840E-05,3.64893E+00,3.16553E+00
9.321920E-05,3.65869E+00,3.17529E+00
9.322000E-05,3.65869E+00,3.15576E+00
9.322080E-05,3.63428E+00,3.16553E+00
9.322160E-05,3.63428E+00,3.16064E+00
9.322240E-05,3.65869E+00,3.18018E+00
9.322320E-05,3.62939E+00,3.18018E+00
9.322400E-05,3.65869E+00,3.18018E+00
9.322480E-05,3.64404E+00,3.16064E+00
9.322560E-05,3.64404E+00,3.16553E+00
9.322640E-05,3.64893E+00,3.16553E+00
9.322720E-05,3.64404E+00,3.17041E+00
9.322800E-05,3.65869E+00,3.16553E+00
9.322880E-05,3.65381E+00,3.19482E+00
9.322960E-05,3.64404E+00,3.17041E+00
9.323040E-05,3.64404E+00,3.17529E+00
9.323120E-05,3.64404E+00,3.16064E+00
9.323200E-05,3.65381E+00,3.18018E+00
9.323280E-05,3.64404E+00,3.17529E+00
9.323360E-05,3.62451E+00,3.16064E+00
9.323440E-05,3.63428E+00,3.16553E+00
9.323520E-05,3.65869E+00,3.17041E+00
9.323600E-05,3.64404E+00,3.16064E+00
9.323680E-05,3.63428E+00,3.17041E+00
9.323760E-05,3.63428E+00,3.15088E+00
9.323840E-05,3.66357E+00,3.17529E+00
9.323920E-05,3.65381E+00,3.16553E+00
9.324000E-05,3.64404E+00,3.17041E+00
9.324080E-05,3.62939E+00,3.16064E+00
9.324160E-05,3.64893E+00,3.17529E+00
9.324240E-05,3.64404E+00,3.16553E+00
9.324320E-05,3.63428E+00,3.18018E+00
9.324400E-05,3.62939E+00,3.16553E+00
9.324480E-05,3.64893E+00,3.18506E+00
9.324560E-05,3.65869E+00,3.17529E+00
9.324640E-05,3.63428E+00,3.18018E+00
9.324720E-05,3.62451E+00,3.16553E+00
9.324800E-05,3.64893E+00,3.18994E+00
9.324880E-05,3.63428E+00,3.18994E+00
9.324960E-05,3.64404E+00,3.16553E+00
9.325040E-05,3.62939E+00,3.15088E+00
9.325120E-05,3.64893E+00,3.15576E+00
9.325200E-05,3.64404E+00,3.16553E+00
9.325280E-05,3.64893E+00,3.16064E+00
9.325360E-05,3.64893E+00,3.13623E+00
9.325440E-05,3.64404E+00,3.16064E+00
9.325520E-05,3.63916E+00,3.16064E+00
9.325600E-05,3.62451E+00,3.17041E+00
9.325680E-05,3.63916E+00,3.15576E+00
9.325760E-05,3.65381E+00,3.17529E+00
9.325840E-05,3.65869E+00,3.16064E+00
9.325920E-05,3.64893E+00,3.16553E+00
9.326000E-05,3.63428E+00,3.17041E+00
9.326080E-05,3.64893E+00,3.18506E+00
9.326160E-05,3.62939E+00,3.16553E+00
9.326240E-05,3.62939E+00,3.16553E+00
9.326320E-05,3.63916E+00,3.13623E+00
9.326400E-05,3.64893E+00,3.16064E+00
9.326480E-05,3.62939E+00,3.16064E+00
9.326560E-05,3.64404E+00,3.15088E+00
9.326640E-05,3.62451E+00,3.16553E+00
9.326720E-05,3.65869E+00,3.16064E+00
9.326800E-05,3.63428E+00,3.17041E+00
9.326880E-05,3.62939E+00,3.16064E+00
9.326960E-05,3.62451E+00,3.15088E+00
9.327040E-05,3.65381E+00,3.16064E+00
9.327120E-05,3.64404E+00,3.16553E+00
9.327200E-05,3.63428E+00,3.14600E+00
9.327280E-05,3.63916E+00,3.16064E+00
9.327360E-05,3.63916E+00,3.15576E+00
9.327440E-05,3.61475E+00,3.16553E+00
9.327520E-05,3.62939E+00,3.17529E+00
9.327600E-05,3.61963E+00,3.17529E+00
9.327680E-05,3.63428E+00,3.16064E+00
9.327760E-05,3.63428E+00,3.16064E+00
9.327840E-05,3.63916E+00,3.16064E+00
9.327920E-05,3.61963E+00,3.16553E+00
9.328000E-05,3.64404E+00,3.17041E+00
9.328080E-05,3.62451E+00,3.18018E+00
9.328160E-05,3.64404E+00,3.16553E+00
9.328240E-05,3.61475E+00,3.15576E+00
9.328320E-05,3.63916E+00,3.15088E+00
9.328400E-05,3.61475E+00,3.17041E+00
9.328480E-05,3.64404E+00,3.16064E+00
9.328560E-05,3.60986E+00,3.17529E+00
9.328640E-05,3.63428E+00,3.16064E+00
9.328720E-05,3.62939E+00,3.16553E+00
9.328800E-05,3.62451E+00,3.16064E+00
9.328880E-05,3.61475E+00,3.15576E+00
9.328960E-05,3.63428E+00,3.16064E+00
9.329040E-05,3.64404E+00,3.16064E+00
9.329120E-05,3.64404E+00,3.15088E+00
9.329200E-05,3.61963E+00,3.16064E+00
9.329280E-05,3.63428E+00,3.17041E+00
9.329360E-05,3.63916E+00,3.16553E+00
9.329440E-05,3.64893E+00,3.17041E+00
9.329520E-05,3.62451E+00,3.14111E+00
9.329600E-05,3.62939E+00,3.16064E+00
9.329680E-05,3.62939E+00,3.16553E+00
9.329760E-05,3.63916E+00,3.17529E+00
9.329840E-05,3.62451E+00,3.15088E+00
9.329920E-05,3.62939E+00,3.15088E+00
9.330000E-05,3.62939E+00,3.17041E+00
9.330080E-05,3.63916E+00,3.17041E+00
9.330160E-05,3.61475E+00,3.13135E+00
9.330240E-05,3.62451E+00,3.15088E+00
9.330320E-05,3.62451E+00,3.14111E+00
9.330400E-05,3.62939E+00,3.16064E+00
9.330480E-05,3.61475E+00,3.16553E+00
9.330560E-05,3.62939E+00,3.16553E+00
9.330640E-05,3.63428E+00,3.14600E+00
9.330720E-05,3.62451E+00,3.15576E+00
9.330800E-05,3.62451E+00,3.14600E+00
9.330880E-05,3.60986E+00,3.14600E+00
9.330960E-05,3.61475E+00,3.15576E+00
9.331040E-05,3.62451E+00,3.14600E+00
9.331120E-05,3.62451E+00,3.17041E+00
9.331200E-05,3.62451E+00,3.16064E+00
9.331280E-05,3.60010E+00,3.16553E+00
9.331360E-05,3.60986E+00,3.16553E+00
9.331440E-05,3.60498E+00,3.14600E+00
9.331520E-05,3.64893E+00,3.15576E+00
9.331600E-05,3.60986E+00,3.15088E+00
9.331680E-05,3.61475E+00,3.15088E+00
9.331760E-05,3.62451E+00,3.17041E+00
9.331840E-05,3.60986E+00,3.16064E+00
9.331920E-05,3.61963E+00,3.16064E+00
9.332000E-05,3.62451E+00,3.15576E+00
9.332080E-05,3.62451E+00,3.13623E+00
9.332160E-05,3.62939E+00,3.14600E+00
9.332240E-05,3.62939E+00,3.16064E+00
9.332320E-05,3.63916E+00,3.14600E+00
9.332400E-05,3.60498E+00,3.14111E+00
9.332480E-05,3.62939E+00,3.15088E+00
9.332560E-05,3.60010E+00,3.13623E+00
9.332640E-05,3.64404E+00,3.15576E+00
9.332720E-05,3.60498E+00,3.13623E+00
9.332800E-05,3.62451E+00,3.16064E+00
9.332880E-05,3.60010E+00,3.14600E+00
9.332960E-05,3.62939E+00,3.15576E+00
9.333040E-05,3.59521E+00,3.14600E+00
9.333120E-05,3.60986E+00,3.16064E+00
9.333200E-05,3.61963E+00,3.16064E+00
9.333280E-05,3.62451E+00,3.17041E+00
9.333360E-05,3.60498E+00,3.14111E+00
9.333440E-05,3.62451E+00,3.14600E+00
9.333520E-05,3.60986E+00,3.16064E+00
9.333600E-05,3.62451E+00,3.14600E+00
9.333680E-05,3.60010E+00,3.14600E+00
9.333760E-05,3.61475E+00,3.15576E+00
9.333840E-05,3.61475E+00,3.15576E+00
9.333920E-05,3.62939E+00,3.16553E+00
9.334000E-05,3.60986E+00,3.14600E+00
9.334080E-05,3.59521E+00,3.15088E+00
9.334160E-05,3.60498E+00,3.15576E+00
9.334240E-05,3.62939E+00,3.14600E+00
9.334320E-05,3.61475E+00,3.16064E+00
9.334400E-05,3.62451E+00,3.16064E+00
9.334480E-05,3.61963E+00,3.15576E+00
9.334560E-05,3.59521E+00,3.15576E+00
9.334640E-05,3.60498E+00,3.13135E+00
9.334720E-05,3.60498E+00,3.14600E+00
9.334800E-05,3.60498E+00,3.14600E+00
9.334880E-05,3.60986E+00,3.15088E+00
9.334960E-05,3.60986E+00,3.16064E+00
9.335040E-05,3.60986E+00,3.16064E+00
9.335120E-05,3.60010E+00,3.15576E+00
9.335200E-05,3.62451E+00,3.15088E+00
9.335280E-05,3.60010E+00,3.14111E+00
9.335360E-05,3.61475E+00,3.13623E+00
9.335440E-05,3.61475E+00,3.14600E+00
9.335520E-05,3.61963E+00,3.14111E+00
9.335600E-05,3.60986E+00,3.15576E+00
9.335680E-05,3.62451E+00,3.15576E+00
9.335760E-05,3.60986E+00,3.14600E+00
9.335840E-05,3.60010E+00,3.14600E+00
9.335920E-05,3.60498E+00,3.12646E+00
9.336000E-05,3.60986E+00,3.14600E+00
9.336080E-05,3.60498E+00,3.14600E+00
9.336160E-05,3.61963E+00,3.15088E+00
9.336240E-05,3.60986E+00,3.14111E+00
9.336320E-05,3.61475E+00,3.14600E+00
9.336400E-05,3.60010E+00,3.15088E+00
9.336480E-05,3.60498E+00,3.15088E+00
9.336560E-05,3.59033E+00,3.12646E+00
9.336640E-05,3.60986E+00,3.14111E+00
9.336720E-05,3.60010E+00,3.12646E+00
9.336800E-05,3.58545E+00,3.15088E+00
9.336880E-05,3.60498E+00,3.15576E+00
9.336960E-05,3.62939E+00,3.15576E+00
