"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","12:11:39",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Rise Time",,"Period",,"Rise Time",,
"Source 1",,"C2",,"C1",,"C1",,"C2",,
"Source 2",,,,,,,,,,
"Unit",,s,,s,,s,,s,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,323,,323,,323,,323,,
"Current",,5.000889e-02,,1.515900e-02,,5.000424e-02,,1.517388e-02,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,4.998192e-02,,1.510692e-02,,4.998099e-02,,3.534000e-05,,
"Max",,9.741936e-02,,1.533477e-02,,5.004702e-02,,1.643403e-02,,
"Mean",,5.015377e-02,,1.517555e-02,,5.000057e-02,,1.513877e-02,,
"StdDev",,2.684532e-03,,2.913969e-05,,6.474660e-06,,8.611595e-04,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,4.998192e-02,,1.510692e-02,,4.998099e-02,,3.534000e-05,,
"Long term Max",,9.741936e-02,,1.533477e-02,,5.004702e-02,,1.643403e-02,,
"Long term Mean",,5.015377e-02,,1.517555e-02,,5.000057e-02,,1.513877e-02,,
"Long term StdDev",,2.688859e-03,,2.918526e-05,,6.484890e-06,,8.625471e-04,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,5.000145e-02,,1.513110e-02,,5.000610e-02,,1.523991e-02,
2,,4.999587e-02,,1.518969e-02,,5.000238e-02,,1.515063e-02,
3,,5.000145e-02,,1.515714e-02,,5.000424e-02,,1.516272e-02,
4,,5.000517e-02,,1.517016e-02,,5.000424e-02,,1.513575e-02,
5,,4.999587e-02,,1.516551e-02,,4.999308e-02,,1.518783e-02,
6,,4.999866e-02,,1.519620e-02,,4.999773e-02,,1.519062e-02,
7,,4.998843e-02,,1.519713e-02,,4.999959e-02,,1.519527e-02,
8,,4.999494e-02,,1.511901e-02,,5.000145e-02,,1.516086e-02,
9,,5.001168e-02,,1.517202e-02,,4.999308e-02,,1.519992e-02,
10,,4.999494e-02,,1.522875e-02,,4.999773e-02,,1.513761e-02,
11,,4.999959e-02,,1.519341e-02,,5.001447e-02,,1.520922e-02,
12,,4.999959e-02,,1.518318e-02,,4.999308e-02,,1.525107e-02,
13,,5.000052e-02,,1.525014e-02,,5.000610e-02,,1.519899e-02,
14,,5.001354e-02,,1.517016e-02,,4.999959e-02,,1.520550e-02,
15,,5.000052e-02,,1.522317e-02,,4.999866e-02,,1.518504e-02,
16,,4.999680e-02,,1.523340e-02,,5.000703e-02,,1.518969e-02,
17,,4.999401e-02,,1.519806e-02,,4.999773e-02,,1.516830e-02,
18,,5.000052e-02,,1.518039e-02,,4.999866e-02,,1.517202e-02,
19,,4.998657e-02,,1.530687e-02,,5.000052e-02,,1.525107e-02,
20,,4.999587e-02,,1.520085e-02,,5.000238e-02,,1.518318e-02,
21,,4.999308e-02,,1.515714e-02,,4.999773e-02,,1.516644e-02,
22,,4.999401e-02,,1.518876e-02,,4.999680e-02,,1.520364e-02,
23,,5.000238e-02,,1.514133e-02,,5.000424e-02,,1.515435e-02,
24,,5.000052e-02,,1.518225e-02,,5.000238e-02,,1.513854e-02,
25,,4.999308e-02,,1.517760e-02,,4.999494e-02,,1.517481e-02,
26,,5.001075e-02,,1.517295e-02,,5.000424e-02,,1.516365e-02,
27,,4.999959e-02,,1.516551e-02,,4.999773e-02,,1.520178e-02,
28,,5.001261e-02,,1.517481e-02,,5.000331e-02,,1.522224e-02,
29,,4.999494e-02,,1.516644e-02,,4.999680e-02,,1.516086e-02,
30,,5.000703e-02,,1.517109e-02,,5.000145e-02,,1.517667e-02,
31,,5.000052e-02,,1.518969e-02,,4.999308e-02,,1.518783e-02,
32,,4.999587e-02,,1.515621e-02,,4.999401e-02,,1.518969e-02,
33,,4.999773e-02,,1.515528e-02,,4.999587e-02,,1.519899e-02,
34,,4.999308e-02,,1.515900e-02,,5.000982e-02,,1.518969e-02,
35,,5.000610e-02,,1.519992e-02,,4.999680e-02,,1.521852e-02,
36,,4.999959e-02,,1.519434e-02,,5.000889e-02,,1.517946e-02,
37,,5.000052e-02,,1.518318e-02,,5.000796e-02,,1.522038e-02,
38,,5.000517e-02,,1.515249e-02,,4.999680e-02,,1.517481e-02,
39,,5.000517e-02,,1.517109e-02,,4.999680e-02,,1.518969e-02,
40,,5.001354e-02,,1.518411e-02,,5.000889e-02,,1.516179e-02,
41,,5.000424e-02,,1.517853e-02,,5.000331e-02,,1.523619e-02,
42,,5.000610e-02,,1.518132e-02,,5.000610e-02,,1.516644e-02,
43,,4.999959e-02,,1.519620e-02,,5.000517e-02,,1.517946e-02,
44,,5.000052e-02,,1.516644e-02,,5.000703e-02,,1.517481e-02,
45,,4.999401e-02,,1.518411e-02,,5.000238e-02,,1.521573e-02,
46,,5.000703e-02,,1.519062e-02,,4.999587e-02,,1.514970e-02,
47,,4.999122e-02,,1.516086e-02,,5.000331e-02,,1.517388e-02,
48,,5.000424e-02,,1.519248e-02,,5.000703e-02,,1.517295e-02,
49,,4.999959e-02,,1.517202e-02,,4.999680e-02,,1.518783e-02,
50,,5.000424e-02,,1.519248e-02,,5.000145e-02,,1.518132e-02,
51,,4.999866e-02,,1.520364e-02,,5.001354e-02,,1.518783e-02,
52,,5.000331e-02,,1.519713e-02,,5.000424e-02,,1.516923e-02,
53,,4.999215e-02,,1.517388e-02,,4.999773e-02,,1.516737e-02,
54,,5.000610e-02,,1.514877e-02,,5.001168e-02,,1.518225e-02,
55,,5.000238e-02,,1.514877e-02,,4.999866e-02,,1.518504e-02,
56,,4.999959e-02,,1.515249e-02,,5.000238e-02,,1.521573e-02,
57,,4.999215e-02,,1.520457e-02,,5.000796e-02,,1.522410e-02,
58,,5.000052e-02,,1.516086e-02,,5.000610e-02,,1.518504e-02,
59,,4.999866e-02,,1.517202e-02,,5.000517e-02,,1.521666e-02,
60,,5.000610e-02,,1.516272e-02,,5.000052e-02,,1.519713e-02,
61,,5.000331e-02,,1.516923e-02,,5.000424e-02,,1.519062e-02,
62,,4.998564e-02,,1.520922e-02,,4.999308e-02,,1.519527e-02,
63,,4.999494e-02,,1.515900e-02,,5.000889e-02,,1.520271e-02,
64,,5.000610e-02,,1.518225e-02,,4.999959e-02,,1.516923e-02,
65,,5.000331e-02,,1.515993e-02,,4.998750e-02,,1.512645e-02,
66,,5.000889e-02,,1.519992e-02,,5.001819e-02,,1.516644e-02,
67,,5.000052e-02,,1.516644e-02,,4.999401e-02,,1.508460e-02,
68,,5.000238e-02,,1.512180e-02,,5.000703e-02,,1.516551e-02,
69,,4.999587e-02,,1.518876e-02,,4.998471e-02,,1.516179e-02,
70,,5.000517e-02,,1.514877e-02,,5.000331e-02,,1.518969e-02,
71,,4.999959e-02,,1.517202e-02,,4.998099e-02,,1.518690e-02,
72,,5.000889e-02,,1.520178e-02,,5.000238e-02,,1.520271e-02,
73,,5.000331e-02,,1.521480e-02,,5.000982e-02,,1.520829e-02,
74,,5.000517e-02,,1.519341e-02,,4.999866e-02,,1.517481e-02,
75,,5.000052e-02,,1.515714e-02,,5.001168e-02,,1.519899e-02,
76,,4.999680e-02,,1.516923e-02,,4.998750e-02,,1.517667e-02,
77,,5.000610e-02,,1.516830e-02,,5.000331e-02,,1.517388e-02,
78,,4.999866e-02,,1.518318e-02,,4.999401e-02,,1.517946e-02,
79,,5.000610e-02,,1.518969e-02,,4.999773e-02,,1.521294e-02,
80,,4.999866e-02,,1.519713e-02,,4.999215e-02,,1.518318e-02,
81,,5.000331e-02,,1.515714e-02,,5.000238e-02,,1.518225e-02,
82,,5.000145e-02,,1.519062e-02,,5.000982e-02,,1.518504e-02,
83,,4.999680e-02,,1.517295e-02,,5.000145e-02,,1.520457e-02,
84,,5.000331e-02,,1.515714e-02,,4.999866e-02,,1.519806e-02,
85,,5.000610e-02,,1.514598e-02,,4.999494e-02,,1.513575e-02,
86,,4.999959e-02,,1.514412e-02,,4.999308e-02,,1.515900e-02,
87,,5.000610e-02,,1.516644e-02,,4.999959e-02,,1.515993e-02,
88,,5.000703e-02,,1.515528e-02,,5.001075e-02,,1.523526e-02,
89,,5.000145e-02,,1.517760e-02,,5.001261e-02,,1.516086e-02,
90,,4.999680e-02,,1.515528e-02,,4.999773e-02,,1.518690e-02,
91,,5.000145e-02,,1.520643e-02,,4.999494e-02,,1.517388e-02,
92,,5.000145e-02,,1.519527e-02,,4.999401e-02,,1.516458e-02,
93,,5.000424e-02,,1.516179e-02,,5.000238e-02,,1.520550e-02,
94,,5.001168e-02,,1.518504e-02,,4.998936e-02,,1.518783e-02,
95,,5.000703e-02,,1.515156e-02,,5.000703e-02,,1.517295e-02,
96,,5.000982e-02,,1.518969e-02,,5.000982e-02,,1.520271e-02,
97,,4.999959e-02,,1.511994e-02,,5.000610e-02,,1.522596e-02,
98,,4.999494e-02,,1.517760e-02,,5.000238e-02,,1.519155e-02,
99,,4.999959e-02,,1.521015e-02,,4.999680e-02,,1.517574e-02,
100,,5.000517e-02,,1.515063e-02,,5.000517e-02,,1.520922e-02,
101,,5.000517e-02,,1.517760e-02,,5.000703e-02,,1.515435e-02,
102,,5.000796e-02,,1.525014e-02,,5.000424e-02,,1.516365e-02,
103,,4.999866e-02,,1.512831e-02,,4.998936e-02,,1.516272e-02,
104,,5.000238e-02,,1.520457e-02,,5.000703e-02,,1.518504e-02,
105,,5.000145e-02,,1.518039e-02,,5.000052e-02,,1.516923e-02,
106,,5.000238e-02,,1.520457e-02,,4.999494e-02,,1.520364e-02,
107,,5.000331e-02,,1.520271e-02,,4.999959e-02,,1.517109e-02,
108,,5.000889e-02,,1.512924e-02,,5.000424e-02,,1.518039e-02,
109,,4.999866e-02,,1.520457e-02,,5.000145e-02,,1.518411e-02,
110,,4.999587e-02,,1.515156e-02,,4.999959e-02,,1.516644e-02,
111,,5.000052e-02,,1.517946e-02,,4.998378e-02,,1.518504e-02,
112,,5.000145e-02,,1.514226e-02,,5.000517e-02,,1.516458e-02,
113,,4.999587e-02,,1.514412e-02,,5.000331e-02,,1.517202e-02,
114,,5.000703e-02,,1.520829e-02,,5.000331e-02,,1.517760e-02,
115,,5.000889e-02,,1.515900e-02,,4.999773e-02,,1.516365e-02,
116,,5.000796e-02,,1.516923e-02,,5.000982e-02,,1.517295e-02,
117,,4.999959e-02,,1.515156e-02,,5.001168e-02,,1.515900e-02,
118,,5.000796e-02,,1.519620e-02,,5.000145e-02,,1.514319e-02,
119,,4.999401e-02,,1.519062e-02,,4.999308e-02,,1.518225e-02,
120,,5.000424e-02,,1.517295e-02,,5.000238e-02,,1.517202e-02,
121,,4.999959e-02,,1.514598e-02,,4.999866e-02,,1.523247e-02,
122,,5.000889e-02,,1.519248e-02,,5.000145e-02,,1.520364e-02,
123,,5.000610e-02,,1.517853e-02,,4.999959e-02,,1.518504e-02,
124,,5.000610e-02,,1.522131e-02,,4.999494e-02,,1.514970e-02,
125,,4.999959e-02,,1.518225e-02,,5.000424e-02,,1.517295e-02,
126,,5.000703e-02,,1.523061e-02,,5.001168e-02,,1.517760e-02,
127,,4.999959e-02,,1.517109e-02,,4.999866e-02,,1.517667e-02,
128,,5.000145e-02,,1.520271e-02,,5.000517e-02,,1.522689e-02,
129,,5.000238e-02,,1.515063e-02,,5.000331e-02,,1.522875e-02,
130,,4.999122e-02,,1.521294e-02,,4.998843e-02,,1.518876e-02,
131,,5.000331e-02,,1.518039e-02,,5.000424e-02,,1.517388e-02,
132,,4.999122e-02,,1.518411e-02,,4.999308e-02,,1.514226e-02,
133,,5.000517e-02,,1.520085e-02,,5.001075e-02,,1.518132e-02,
134,,4.999494e-02,,1.518597e-02,,4.998750e-02,,1.518318e-02,
135,,5.000331e-02,,1.515435e-02,,5.001168e-02,,1.516737e-02,
136,,4.998750e-02,,1.515249e-02,,4.999494e-02,,1.519062e-02,
137,,5.000424e-02,,1.519248e-02,,5.000982e-02,,1.513947e-02,
138,,5.001168e-02,,1.515249e-02,,5.001075e-02,,1.514970e-02,
139,,5.000517e-02,,1.514412e-02,,5.000610e-02,,1.522131e-02,
140,,4.999308e-02,,1.522782e-02,,4.999680e-02,,1.515528e-02,
141,,5.000331e-02,,1.519062e-02,,5.000424e-02,,1.516644e-02,
142,,5.000517e-02,,1.517853e-02,,5.000517e-02,,1.521666e-02,
143,,5.000331e-02,,1.517946e-02,,5.000145e-02,,1.515993e-02,
144,,1.600000e+308,,1.521201e-02,,5.000517e-02,,1.600000e+308,
145,,1.600000e+308,,1.512645e-02,,4.999680e-02,,1.600000e+308,
146,,1.600000e+308,,1.518225e-02,,4.999587e-02,,1.600000e+308,
147,,1.600000e+308,,1.516179e-02,,5.000052e-02,,1.600000e+308,
148,,1.600000e+308,,1.517109e-02,,4.999494e-02,,1.600000e+308,
149,,1.600000e+308,,1.521387e-02,,5.000424e-02,,1.600000e+308,
150,,1.600000e+308,,1.518225e-02,,5.000517e-02,,1.600000e+308,
151,,1.600000e+308,,1.515342e-02,,5.000145e-02,,1.600000e+308,
152,,4.999122e-02,,1.510692e-02,,4.999587e-02,,1.518225e-02,
153,,5.000331e-02,,1.514412e-02,,5.000052e-02,,1.518597e-02,
154,,4.999959e-02,,1.514226e-02,,4.999122e-02,,1.518039e-02,
155,,4.999773e-02,,1.518411e-02,,4.999029e-02,,1.516086e-02,
156,,4.999773e-02,,1.516551e-02,,4.999959e-02,,1.520922e-02,
157,,4.998285e-02,,1.512087e-02,,4.999494e-02,,1.514598e-02,
158,,5.000052e-02,,1.527618e-02,,5.000145e-02,,1.521015e-02,
159,,5.000145e-02,,1.519155e-02,,5.000145e-02,,1.523061e-02,
160,,5.000889e-02,,1.521852e-02,,5.000331e-02,,1.517667e-02,
161,,4.999866e-02,,1.520922e-02,,4.999866e-02,,1.516923e-02,
162,,5.000610e-02,,1.523340e-02,,4.999866e-02,,1.515063e-02,
163,,1.600000e+308,,1.515807e-02,,5.000610e-02,,1.600000e+308,
164,,1.600000e+308,,1.518969e-02,,5.000145e-02,,1.600000e+308,
165,,1.600000e+308,,1.516644e-02,,4.999773e-02,,1.600000e+308,
166,,1.600000e+308,,1.513110e-02,,5.000796e-02,,1.600000e+308,
167,,9.741936e-02,,1.514412e-02,,5.000796e-02,,3.534000e-05,
168,,4.999029e-02,,1.512552e-02,,4.999587e-02,,1.522317e-02,
169,,5.000052e-02,,1.521945e-02,,5.000052e-02,,1.514319e-02,
170,,5.000610e-02,,1.516086e-02,,5.000796e-02,,1.519062e-02,
171,,5.000331e-02,,1.515249e-02,,4.999773e-02,,1.522782e-02,
172,,4.999680e-02,,1.514040e-02,,4.999680e-02,,1.517481e-02,
173,,4.999215e-02,,1.515900e-02,,5.000703e-02,,1.518039e-02,
174,,5.000331e-02,,1.515900e-02,,4.999959e-02,,1.515807e-02,
175,,4.999401e-02,,1.516551e-02,,4.999587e-02,,1.515528e-02,
176,,5.000052e-02,,1.516086e-02,,5.000424e-02,,1.514226e-02,
177,,5.000517e-02,,1.516272e-02,,4.999587e-02,,1.521201e-02,
178,,4.999959e-02,,1.516551e-02,,4.999680e-02,,1.516179e-02,
179,,5.000052e-02,,1.520736e-02,,5.000331e-02,,1.518504e-02,
180,,5.000424e-02,,1.515342e-02,,5.000331e-02,,1.514226e-02,
181,,4.999215e-02,,1.514970e-02,,4.999680e-02,,1.518969e-02,
182,,4.999494e-02,,1.515528e-02,,4.999494e-02,,1.517388e-02,
183,,5.000796e-02,,1.516644e-02,,5.000703e-02,,1.525665e-02,
184,,4.999587e-02,,1.517853e-02,,5.000145e-02,,1.518504e-02,
185,,4.998192e-02,,1.512645e-02,,4.999401e-02,,1.520736e-02,
186,,5.000052e-02,,1.517667e-02,,5.000517e-02,,1.517481e-02,
187,,4.998936e-02,,1.518318e-02,,5.000145e-02,,1.520457e-02,
188,,5.000517e-02,,1.517295e-02,,4.998843e-02,,1.519899e-02,
189,,5.000331e-02,,1.518411e-02,,5.000610e-02,,1.517574e-02,
190,,5.000982e-02,,1.520643e-02,,5.000424e-02,,1.517202e-02,
191,,5.000331e-02,,1.519434e-02,,5.000796e-02,,1.521945e-02,
192,,4.999494e-02,,1.514598e-02,,4.999587e-02,,1.514598e-02,
193,,4.999401e-02,,1.516737e-02,,5.000424e-02,,1.514412e-02,
194,,4.999773e-02,,1.517109e-02,,4.999680e-02,,1.513575e-02,
195,,5.000610e-02,,1.515714e-02,,5.000889e-02,,1.516179e-02,
196,,4.998936e-02,,1.515156e-02,,5.000052e-02,,1.525107e-02,
197,,5.000238e-02,,1.517574e-02,,5.000238e-02,,1.518690e-02,
198,,5.000331e-02,,1.521108e-02,,4.999773e-02,,1.518876e-02,
199,,5.000238e-02,,1.514133e-02,,5.000052e-02,,1.519713e-02,
200,,4.999959e-02,,1.519341e-02,,4.998936e-02,,1.517853e-02,
201,,5.000982e-02,,1.513575e-02,,5.000052e-02,,1.518876e-02,
202,,5.000703e-02,,1.522503e-02,,5.000424e-02,,1.518039e-02,
203,,4.998936e-02,,1.518039e-02,,4.999122e-02,,1.520085e-02,
204,,5.001168e-02,,1.517853e-02,,4.999029e-02,,1.516458e-02,
