"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","11:16:43",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Rise Time",,"Period",,"Rise Time",,
"Source 1",,"C2",,"C1",,"C1",,"C2",,
"Source 2",,,,,,,,,,
"Unit",,s,,s,,s,,s,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,1987,,1987,,1987,,1987,,
"Current",,1.710528e-04,,9.844800e-06,,1.200768e-04,,5.366400e-06,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,1.199856e-04,,5.241600e-06,,1.200096e-04,,4.550400e-06,,
"Max",,3.291600e-04,,1.778880e-05,,2.499936e-04,,3.468864e-04,,
"Mean",,1.551628e-04,,6.325805e-06,,1.570274e-04,,9.162845e-06,,
"StdDev",,2.778521e-05,,1.536638e-06,,1.826736e-05,,2.681964e-05,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,8.552640e-05,,5.193600e-06,,1.200096e-04,,4.051200e-06,,
"Long term Max",,3.291600e-04,,1.778880e-05,,2.499936e-04,,3.470448e-04,,
"Long term Mean",,1.249112e-04,,5.799182e-06,,1.643210e-04,,1.099066e-05,,
"Long term StdDev",,4.169371e-05,,1.171416e-06,,1.440459e-05,,2.681666e-05,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,1.709184e-04,,1.600000e+308,,1.600000e+308,,5.332800e-06,
2,,2.500368e-04,,1.600000e+308,,1.600000e+308,,1.568160e-05,
3,,2.499984e-04,,1.600000e+308,,1.600000e+308,,1.575360e-05,
4,,2.500224e-04,,1.600000e+308,,1.600000e+308,,1.582080e-05,
5,,2.500080e-04,,1.600000e+308,,1.600000e+308,,1.564800e-05,
6,,2.499600e-04,,1.600000e+308,,1.600000e+308,,1.583040e-05,
7,,2.500032e-04,,1.600000e+308,,1.600000e+308,,1.564800e-05,
8,,2.500320e-04,,1.600000e+308,,1.600000e+308,,1.570560e-05,
9,,2.499456e-04,,1.600000e+308,,1.600000e+308,,1.560960e-05,
10,,2.499696e-04,,1.600000e+308,,2.499888e-04,,1.571520e-05,
11,,1.710192e-04,,5.702400e-06,,1.543056e-04,,5.337600e-06,
12,,1.708992e-04,,5.702400e-06,,1.542720e-04,,5.337600e-06,
13,,1.709616e-04,,5.726400e-06,,1.542336e-04,,5.342400e-06,
14,,1.710288e-04,,5.716800e-06,,1.543728e-04,,5.356800e-06,
15,,1.710000e-04,,5.716800e-06,,1.542624e-04,,5.323200e-06,
16,,1.710576e-04,,5.750400e-06,,1.543584e-04,,5.323200e-06,
17,,1.709664e-04,,5.721600e-06,,1.542192e-04,,5.400000e-06,
18,,1.709136e-04,,5.678400e-06,,1.543056e-04,,5.328000e-06,
19,,1.710720e-04,,5.731200e-06,,1.543248e-04,,5.342400e-06,
20,,1.709808e-04,,5.750400e-06,,1.542768e-04,,5.265600e-06,
21,,1.710384e-04,,5.740800e-06,,1.542528e-04,,5.308800e-06,
22,,1.710576e-04,,5.745600e-06,,1.542480e-04,,5.284800e-06,
23,,1.709808e-04,,5.697600e-06,,1.542672e-04,,5.347200e-06,
24,,1.709136e-04,,5.740800e-06,,1.542864e-04,,5.308800e-06,
25,,1.709232e-04,,5.750400e-06,,1.543152e-04,,5.380800e-06,
26,,1.709712e-04,,5.716800e-06,,1.543632e-04,,5.332800e-06,
27,,1.709088e-04,,5.688000e-06,,1.542240e-04,,5.318400e-06,
28,,1.709712e-04,,5.736000e-06,,1.542816e-04,,5.342400e-06,
29,,1.710240e-04,,5.721600e-06,,1.542864e-04,,5.275200e-06,
30,,1.710096e-04,,5.736000e-06,,1.542528e-04,,5.347200e-06,
31,,1.709232e-04,,5.721600e-06,,1.543104e-04,,5.337600e-06,
32,,1.708944e-04,,5.664000e-06,,1.543536e-04,,5.366400e-06,
33,,1.710912e-04,,5.750400e-06,,1.542912e-04,,5.313600e-06,
34,,1.709808e-04,,5.760000e-06,,1.543200e-04,,5.299200e-06,
35,,1.709616e-04,,5.683200e-06,,1.543872e-04,,5.342400e-06,
36,,1.709808e-04,,5.668800e-06,,1.542384e-04,,5.308800e-06,
37,,1.710000e-04,,5.654400e-06,,1.543248e-04,,5.299200e-06,
38,,1.709424e-04,,5.779200e-06,,1.542912e-04,,5.294400e-06,
39,,1.709856e-04,,5.740800e-06,,1.543152e-04,,5.332800e-06,
40,,1.709712e-04,,5.827200e-06,,1.543248e-04,,5.347200e-06,
41,,1.709712e-04,,5.716800e-06,,1.543056e-04,,5.304000e-06,
42,,1.709760e-04,,5.688000e-06,,1.543728e-04,,5.337600e-06,
43,,1.708800e-04,,5.649600e-06,,1.543680e-04,,5.328000e-06,
44,,1.709856e-04,,5.707200e-06,,1.544400e-04,,5.308800e-06,
45,,1.708800e-04,,5.707200e-06,,1.543440e-04,,5.337600e-06,
46,,1.709808e-04,,5.760000e-06,,1.542528e-04,,5.361600e-06,
47,,1.710384e-04,,5.750400e-06,,1.543248e-04,,5.313600e-06,
48,,1.710240e-04,,5.721600e-06,,1.543104e-04,,5.260800e-06,
49,,1.709904e-04,,5.644800e-06,,1.542624e-04,,5.323200e-06,
50,,1.708944e-04,,5.769600e-06,,1.542144e-04,,5.270400e-06,
51,,1.709520e-04,,5.726400e-06,,1.542528e-04,,5.304000e-06,
52,,1.708464e-04,,5.764800e-06,,1.543200e-04,,5.332800e-06,
53,,1.708800e-04,,5.779200e-06,,1.543008e-04,,5.347200e-06,
54,,1.708224e-04,,5.755200e-06,,1.542864e-04,,5.342400e-06,
55,,1.710192e-04,,5.601600e-06,,1.542240e-04,,5.328000e-06,
56,,1.709808e-04,,5.616000e-06,,1.543776e-04,,5.284800e-06,
57,,1.709136e-04,,5.721600e-06,,1.543296e-04,,5.385600e-06,
58,,1.709520e-04,,5.779200e-06,,1.543680e-04,,5.308800e-06,
59,,1.709424e-04,,5.760000e-06,,1.543536e-04,,5.347200e-06,
60,,1.710288e-04,,5.745600e-06,,1.542720e-04,,5.260800e-06,
61,,1.709040e-04,,5.697600e-06,,1.543008e-04,,5.356800e-06,
62,,1.708800e-04,,5.769600e-06,,1.543440e-04,,5.313600e-06,
63,,1.710192e-04,,5.673600e-06,,1.542336e-04,,5.380800e-06,
