in s,C2 in V
2.86287072E-01,2.450340E+00
2.86287536E-01,2.450798E+00
2.86288000E-01,2.449119E+00
2.86288464E-01,2.446678E+00
2.86288928E-01,2.448204E+00
2.86289392E-01,2.448967E+00
2.86289856E-01,2.450645E+00
2.86290320E-01,2.451866E+00
2.86290784E-01,2.453239E+00
2.86291248E-01,2.450645E+00
2.86291712E-01,2.449272E+00
2.86292176E-01,2.451255E+00
2.86292640E-01,2.449577E+00
2.86293104E-01,2.449577E+00
2.86293568E-01,2.450035E+00
2.86294032E-01,2.451255E+00
2.86294496E-01,2.452018E+00
2.86294960E-01,2.450798E+00
2.86295424E-01,2.452171E+00
2.86295888E-01,2.451866E+00
2.86296352E-01,2.452324E+00
2.86296816E-01,2.451255E+00
2.86297280E-01,2.452476E+00
2.86297744E-01,2.452781E+00
2.86298208E-01,2.450493E+00
2.86298672E-01,2.450187E+00
2.86299136E-01,2.449577E+00
2.86299600E-01,2.451255E+00
2.86300064E-01,2.451255E+00
2.86300528E-01,2.452171E+00
2.86300992E-01,2.450950E+00
2.86301456E-01,2.449730E+00
2.86301920E-01,2.450187E+00
2.86302384E-01,2.449730E+00
2.86302848E-01,2.448356E+00
2.86303312E-01,2.450645E+00
2.86303776E-01,2.449577E+00
2.86304240E-01,2.450645E+00
2.86304704E-01,2.451408E+00
2.86305168E-01,2.450645E+00
2.86305632E-01,2.448967E+00
2.86306096E-01,2.451408E+00
2.86306560E-01,2.451713E+00
2.86307024E-01,2.451866E+00
2.86307488E-01,2.453697E+00
2.86307952E-01,2.454155E+00
2.86308416E-01,2.451866E+00
2.86308880E-01,2.453239E+00
2.86309344E-01,2.450798E+00
2.86309808E-01,2.451255E+00
2.86310272E-01,2.452781E+00
2.86310736E-01,2.453697E+00
2.86311200E-01,2.452018E+00
2.86311664E-01,2.451561E+00
2.86312128E-01,2.453087E+00
2.86312592E-01,2.452629E+00
2.86313056E-01,2.452629E+00
2.86313520E-01,2.454002E+00
2.86313984E-01,2.453239E+00
2.86314448E-01,2.451713E+00
2.86314912E-01,2.450340E+00
2.86315376E-01,2.450035E+00
2.86315840E-01,2.452018E+00
2.86316304E-01,2.454155E+00
2.86316768E-01,2.453544E+00
2.86317232E-01,2.454155E+00
2.86317696E-01,2.453392E+00
2.86318160E-01,2.454460E+00
2.86318624E-01,2.453544E+00
2.86319088E-01,2.455375E+00
2.86319552E-01,2.453849E+00
2.86320016E-01,2.452781E+00
2.86320480E-01,2.452476E+00
2.86320944E-01,2.454612E+00
2.86321408E-01,2.455528E+00
2.86321872E-01,2.457512E+00
2.86322336E-01,2.457054E+00
2.86322800E-01,2.456901E+00
2.86323264E-01,2.456901E+00
2.86323728E-01,2.455833E+00
2.86324192E-01,2.453849E+00
2.86324656E-01,2.455223E+00
2.86325120E-01,2.455528E+00
2.86325584E-01,2.455986E+00
2.86326048E-01,2.458122E+00
2.86326512E-01,2.456443E+00
2.86326976E-01,2.455375E+00
2.86327440E-01,2.456138E+00
2.86327904E-01,2.456138E+00
2.86328368E-01,2.455223E+00
2.86328832E-01,2.457359E+00
2.86329296E-01,2.457054E+00
2.86329760E-01,2.457054E+00
2.86330224E-01,2.455070E+00
2.86330688E-01,2.453087E+00
2.86331152E-01,2.455375E+00
2.86331616E-01,2.457054E+00
2.86332080E-01,2.456443E+00
2.86332544E-01,2.457206E+00
2.86333008E-01,2.458427E+00
2.86333472E-01,2.458427E+00
2.86333936E-01,2.459037E+00
2.86334400E-01,2.459037E+00
2.86334864E-01,2.458122E+00
2.86335328E-01,2.457969E+00
2.86335792E-01,2.457817E+00
2.86336256E-01,2.456749E+00
2.86336720E-01,2.458122E+00
2.86337184E-01,2.454918E+00
2.86337648E-01,2.456138E+00
2.86338112E-01,2.457817E+00
2.86338576E-01,2.461174E+00
2.86339040E-01,2.457817E+00
2.86339504E-01,2.458122E+00
2.86339968E-01,2.458275E+00
2.86340432E-01,2.460106E+00
2.86340896E-01,2.459953E+00
2.86341360E-01,2.461174E+00
2.86341824E-01,2.459495E+00
2.86342288E-01,2.459343E+00
2.86342752E-01,2.458275E+00
2.86343216E-01,2.459953E+00
2.86343680E-01,2.459495E+00
2.86344144E-01,2.459343E+00
2.86344608E-01,2.460258E+00
2.86345072E-01,2.459953E+00
2.86345536E-01,2.460411E+00
2.86346000E-01,2.459343E+00
2.86346464E-01,2.460106E+00
2.86346928E-01,2.460258E+00
2.86347392E-01,2.461174E+00
2.86347856E-01,2.460258E+00
2.86348320E-01,2.461021E+00
2.86348784E-01,2.462242E+00
2.86349248E-01,2.460258E+00
2.86349712E-01,2.461174E+00
2.86350176E-01,2.460411E+00
2.86350640E-01,2.459190E+00
2.86351104E-01,2.459648E+00
2.86351568E-01,2.461631E+00
2.86352032E-01,2.460869E+00
2.86352496E-01,2.460716E+00
2.86352960E-01,2.460869E+00
2.86353424E-01,2.459648E+00
2.86353888E-01,2.461174E+00
2.86354352E-01,2.460869E+00
2.86354816E-01,2.461479E+00
2.86355280E-01,2.458732E+00
2.86355744E-01,2.457664E+00
2.86356208E-01,2.457512E+00
