in s,C1 in V
2.99924032E-01,6.2936871E+00
2.99924496E-01,6.2944501E+00
2.99924960E-01,6.2961285E+00
2.99925424E-01,6.2959760E+00
2.99925888E-01,6.2944501E+00
2.99926352E-01,6.2935345E+00
2.99926816E-01,6.2923138E+00
2.99927280E-01,6.2921613E+00
2.99927744E-01,6.2927716E+00
2.99928208E-01,6.2938397E+00
2.99928672E-01,6.2953656E+00
2.99929136E-01,6.2946027E+00
2.99929600E-01,6.2968915E+00
2.99930064E-01,6.2967389E+00
2.99930528E-01,6.2938397E+00
2.99930992E-01,6.2942975E+00
2.99931456E-01,6.2924664E+00
2.99931920E-01,6.2956708E+00
2.99932384E-01,6.2958234E+00
2.99932848E-01,6.2975018E+00
2.99933312E-01,6.2964337E+00
2.99933776E-01,6.2944501E+00
2.99934240E-01,6.2918561E+00
2.99934704E-01,6.2952130E+00
2.99935168E-01,6.2967389E+00
2.99935632E-01,6.2970441E+00
2.99936096E-01,6.2926190E+00
2.99936560E-01,6.2935345E+00
2.99937024E-01,6.2938397E+00
2.99937488E-01,6.2939923E+00
2.99937952E-01,6.2930768E+00
2.99938416E-01,6.2935345E+00
2.99938880E-01,6.2933820E+00
2.99939344E-01,6.2944501E+00
2.99939808E-01,6.2930768E+00
2.99940272E-01,6.2955182E+00
2.99940736E-01,6.2946027E+00
2.99941200E-01,6.2950604E+00
2.99941664E-01,6.2961285E+00
2.99942128E-01,6.2970441E+00
2.99942592E-01,6.2958234E+00
2.99943056E-01,6.2965863E+00
2.99943520E-01,6.2959760E+00
2.99943984E-01,6.2947552E+00
2.99944448E-01,6.2946027E+00
2.99944912E-01,6.2961285E+00
2.99945376E-01,6.2962811E+00
2.99945840E-01,6.2950604E+00
2.99946304E-01,6.2941449E+00
2.99946768E-01,6.2933820E+00
2.99947232E-01,6.2932294E+00
2.99947696E-01,6.2953656E+00
2.99948160E-01,6.2930768E+00
2.99948624E-01,6.2946027E+00
2.99949088E-01,6.2958234E+00
2.99949552E-01,6.2946027E+00
2.99950016E-01,6.2970441E+00
2.99950480E-01,6.2950604E+00
2.99950944E-01,6.2924664E+00
2.99951408E-01,6.2946027E+00
2.99951872E-01,6.2939923E+00
2.99952336E-01,6.2956708E+00
2.99952800E-01,6.2921613E+00
2.99953264E-01,6.2935345E+00
2.99953728E-01,6.2942975E+00
2.99954192E-01,6.2941449E+00
2.99954656E-01,6.2935345E+00
2.99955120E-01,6.2918561E+00
2.99955584E-01,6.2930768E+00
2.99956048E-01,6.2924664E+00
2.99956512E-01,6.2944501E+00
2.99956976E-01,6.2936871E+00
2.99957440E-01,6.2917035E+00
2.99957904E-01,6.2933820E+00
2.99958368E-01,6.2935345E+00
2.99958832E-01,6.2936871E+00
2.99959296E-01,6.2929242E+00
2.99959760E-01,6.2910931E+00
2.99960224E-01,6.2927716E+00
2.99960688E-01,6.2924664E+00
2.99961152E-01,6.2929242E+00
2.99961616E-01,6.2942975E+00
2.99962080E-01,6.2913983E+00
2.99962544E-01,6.2930768E+00
2.99963008E-01,6.2903302E+00
2.99963472E-01,6.2930768E+00
2.99963936E-01,6.2929242E+00
2.99964400E-01,6.2935345E+00
2.99964864E-01,6.2941449E+00
2.99965328E-01,6.2946027E+00
2.99965792E-01,6.2953656E+00
2.99966256E-01,6.2959760E+00
2.99966720E-01,6.2958234E+00
2.99967184E-01,6.2950604E+00
2.99967648E-01,6.2936871E+00
2.99968112E-01,6.2952130E+00
2.99968576E-01,6.2953656E+00
2.99969040E-01,6.2947552E+00
2.99969504E-01,6.2936871E+00
2.99969968E-01,6.2946027E+00
2.99970432E-01,6.2933820E+00
2.99970896E-01,6.2959760E+00
2.99971360E-01,6.2949078E+00
2.99971824E-01,6.2952130E+00
2.99972288E-01,6.2942975E+00
2.99972752E-01,6.2952130E+00
2.99973216E-01,6.2918561E+00
2.99973680E-01,6.2956708E+00
2.99974144E-01,6.2935345E+00
2.99974608E-01,6.2958234E+00
2.99975072E-01,6.2941449E+00
2.99975536E-01,6.2956708E+00
2.99976000E-01,6.2942975E+00
2.99976464E-01,6.2959760E+00
2.99976928E-01,6.2964337E+00
2.99977392E-01,6.2953656E+00
2.99977856E-01,6.2959760E+00
2.99978320E-01,6.2941449E+00
2.99978784E-01,6.2936871E+00
2.99979248E-01,6.2935345E+00
2.99979712E-01,6.2910931E+00
2.99980176E-01,6.2933820E+00
2.99980640E-01,6.2924664E+00
2.99981104E-01,6.2920087E+00
2.99981568E-01,6.2923138E+00
2.99982032E-01,6.2926190E+00
2.99982496E-01,6.2926190E+00
2.99982960E-01,6.2958234E+00
2.99983424E-01,6.2952130E+00
2.99983888E-01,6.2949078E+00
2.99984352E-01,6.2936871E+00
2.99984816E-01,6.2941449E+00
2.99985280E-01,6.2926190E+00
2.99985744E-01,6.2961285E+00
2.99986208E-01,6.2949078E+00
2.99986672E-01,6.2939923E+00
2.99987136E-01,6.2938397E+00
2.99987600E-01,6.2938397E+00
2.99988064E-01,6.2935345E+00
2.99988528E-01,6.2942975E+00
2.99988992E-01,6.2938397E+00
2.99989456E-01,6.2946027E+00
2.99989920E-01,6.2946027E+00
2.99990384E-01,6.2950604E+00
2.99990848E-01,6.2958234E+00
2.99991312E-01,6.2946027E+00
2.99991776E-01,6.2942975E+00
2.99992240E-01,6.2952130E+00
2.99992704E-01,6.2950604E+00
2.99993168E-01,6.2964337E+00
2.99993632E-01,6.2970441E+00
2.99994096E-01,6.2968915E+00
2.99994560E-01,6.2955182E+00
2.99995024E-01,6.2946027E+00
2.99995488E-01,6.2964337E+00
2.99995952E-01,6.2955182E+00
2.99996416E-01,6.2961285E+00
2.99996880E-01,6.2970441E+00
2.99997344E-01,6.2973492E+00
2.99997808E-01,6.2984174E+00
2.99998272E-01,6.2975018E+00
2.99998736E-01,6.2971967E+00
2.99999200E-01,6.2962811E+00
2.99999664E-01,6.2956708E+00
3.00000128E-01,6.2952130E+00
3.00000592E-01,6.2968915E+00
3.00001056E-01,6.2975018E+00
3.00001520E-01,6.2979596E+00
3.00001984E-01,6.2975018E+00
3.00002448E-01,6.2962811E+00
3.00002912E-01,6.2958234E+00
3.00003376E-01,6.2959760E+00
3.00003840E-01,6.2959760E+00
3.00004304E-01,6.2941449E+00
3.00004768E-01,6.2923138E+00
3.00005232E-01,6.2955182E+00
3.00005696E-01,6.2933820E+00
3.00006160E-01,6.2935345E+00
3.00006624E-01,6.2933820E+00
3.00007088E-01,6.2917035E+00
3.00007552E-01,6.2942975E+00
3.00008016E-01,6.2958234E+00
3.00008480E-01,6.2939923E+00
3.00008944E-01,6.2942975E+00
3.00009408E-01,6.2942975E+00
3.00009872E-01,6.2953656E+00
3.00010336E-01,6.2952130E+00
3.00010800E-01,6.2944501E+00
3.00011264E-01,6.2924664E+00
3.00011728E-01,6.2929242E+00
3.00012192E-01,6.2930768E+00
3.00012656E-01,6.2946027E+00
3.00013120E-01,6.2939923E+00
3.00013584E-01,6.2949078E+00
3.00014048E-01,6.2947552E+00
3.00014512E-01,6.2952130E+00
3.00014976E-01,6.2926190E+00
3.00015440E-01,6.2942975E+00
3.00015904E-01,6.2939923E+00
3.00016368E-01,6.2921613E+00
3.00016832E-01,6.2938397E+00
3.00017296E-01,6.2938397E+00
3.00017760E-01,6.2939923E+00
3.00018224E-01,6.2930768E+00
3.00018688E-01,6.2942975E+00
3.00019152E-01,6.2950604E+00
3.00019616E-01,6.2952130E+00
3.00020080E-01,6.2946027E+00
3.00020544E-01,6.2946027E+00
3.00021008E-01,6.2975018E+00
3.00021472E-01,6.2933820E+00
3.00021936E-01,6.2956708E+00
3.00022400E-01,6.2942975E+00
3.00022864E-01,6.2952130E+00
3.00023328E-01,6.2924664E+00
3.00023792E-01,6.2926190E+00
3.00024256E-01,6.2938397E+00
3.00024720E-01,6.2946027E+00
3.00025184E-01,6.2942975E+00
3.00025648E-01,6.2929242E+00
3.00026112E-01,6.2906354E+00
3.00026576E-01,6.2929242E+00
3.00027040E-01,6.2929242E+00
3.00027504E-01,6.2942975E+00
3.00027968E-01,6.2930768E+00
3.00028432E-01,6.2930768E+00
3.00028896E-01,6.2918561E+00
3.00029360E-01,6.2929242E+00
3.00029824E-01,6.2918561E+00
3.00030288E-01,6.2913983E+00
3.00030752E-01,6.2932294E+00
3.00031216E-01,6.2941449E+00
3.00031680E-01,6.2938397E+00
3.00032144E-01,6.2924664E+00
3.00032608E-01,6.2927716E+00
3.00033072E-01,6.2923138E+00
3.00033536E-01,6.2901776E+00
3.00034000E-01,6.2913983E+00
3.00034464E-01,6.2901776E+00
3.00034928E-01,6.2912457E+00
3.00035392E-01,6.2935345E+00
3.00035856E-01,6.2927716E+00
3.00036320E-01,6.2927716E+00
3.00036784E-01,6.2930768E+00
3.00037248E-01,6.2927716E+00
3.00037712E-01,6.2946027E+00
3.00038176E-01,6.2926190E+00
3.00038640E-01,6.2939923E+00
3.00039104E-01,6.2892621E+00
3.00039568E-01,6.2918561E+00
3.00040032E-01,6.2898724E+00
3.00040496E-01,6.2900250E+00
3.00040960E-01,6.2913983E+00
3.00041424E-01,6.2907880E+00
3.00041888E-01,6.2907880E+00
3.00042352E-01,6.2901776E+00
3.00042816E-01,6.2909406E+00
3.00043280E-01,6.2921613E+00
3.00043744E-01,6.2918561E+00
3.00044208E-01,6.2915509E+00
3.00044672E-01,6.2936871E+00
3.00045136E-01,6.2927716E+00
3.00045600E-01,6.2935345E+00
3.00046064E-01,6.2941449E+00
3.00046528E-01,6.2946027E+00
3.00046992E-01,6.2939923E+00
3.00047456E-01,6.2947552E+00
3.00047920E-01,6.2923138E+00
3.00048384E-01,6.2939923E+00
3.00048848E-01,6.2938397E+00
3.00049312E-01,6.2918561E+00
3.00049776E-01,6.2938397E+00
3.00050240E-01,6.2929242E+00
3.00050704E-01,6.2923138E+00
3.00051168E-01,6.2912457E+00
3.00051632E-01,6.2898724E+00
3.00052096E-01,6.2906354E+00
3.00052560E-01,6.2930768E+00
3.00053024E-01,6.2930768E+00
3.00053488E-01,6.2935345E+00
3.00053952E-01,6.2933820E+00
3.00054416E-01,6.2936871E+00
3.00054880E-01,6.2924664E+00
3.00055344E-01,6.2924664E+00
3.00055808E-01,6.2924664E+00
3.00056272E-01,6.2929242E+00
3.00056736E-01,6.2944501E+00
3.00057200E-01,6.2933820E+00
3.00057664E-01,6.2923138E+00
3.00058128E-01,6.2901776E+00
3.00058592E-01,6.2888043E+00
3.00059056E-01,6.2926190E+00
3.00059520E-01,6.2929242E+00
3.00059984E-01,6.2917035E+00
3.00060448E-01,6.2906354E+00
3.00060912E-01,6.2947552E+00
3.00061376E-01,6.2930768E+00
3.00061840E-01,6.2924664E+00
3.00062304E-01,6.2917035E+00
3.00062768E-01,6.2929242E+00
3.00063232E-01,6.2918561E+00
3.00063696E-01,6.2926190E+00
3.00064160E-01,6.2913983E+00
3.00064624E-01,6.2907880E+00
3.00065088E-01,6.2888043E+00
3.00065552E-01,6.2913983E+00
3.00066016E-01,6.2915509E+00
3.00066480E-01,6.2923138E+00
3.00066944E-01,6.2936871E+00
3.00067408E-01,6.2924664E+00
3.00067872E-01,6.2918561E+00
3.00068336E-01,6.2944501E+00
3.00068800E-01,6.2912457E+00
3.00069264E-01,6.2927716E+00
3.00069728E-01,6.2930768E+00
3.00070192E-01,6.2944501E+00
3.00070656E-01,6.2918561E+00
3.00071120E-01,6.2924664E+00
3.00071584E-01,6.2912457E+00
3.00072048E-01,6.2927716E+00
3.00072512E-01,6.2920087E+00
3.00072976E-01,6.2930768E+00
3.00073440E-01,6.2913983E+00
3.00073904E-01,6.2926190E+00
3.00074368E-01,6.2913983E+00
3.00074832E-01,6.2917035E+00
3.00075296E-01,6.2909406E+00
3.00075760E-01,6.2923138E+00
3.00076224E-01,6.2924664E+00
3.00076688E-01,6.2933820E+00
3.00077152E-01,6.2941449E+00
3.00077616E-01,6.2929242E+00
3.00078080E-01,6.2927716E+00
3.00078544E-01,6.2941449E+00
3.00079008E-01,6.2950604E+00
3.00079472E-01,6.2953656E+00
3.00079936E-01,6.2946027E+00
3.00080400E-01,6.2985699E+00
3.00080864E-01,6.2958234E+00
3.00081328E-01,6.2952130E+00
3.00081792E-01,6.2958234E+00
3.00082256E-01,6.2976544E+00
3.00082720E-01,6.2968915E+00
3.00083184E-01,6.2952130E+00
3.00083648E-01,6.2936871E+00
3.00084112E-01,6.2944501E+00
3.00084576E-01,6.2939923E+00
3.00085040E-01,6.2933820E+00
3.00085504E-01,6.2913983E+00
3.00085968E-01,6.2921613E+00
3.00086432E-01,6.2946027E+00
3.00086896E-01,6.2950604E+00
3.00087360E-01,6.2952130E+00
3.00087824E-01,6.2962811E+00
3.00088288E-01,6.2949078E+00
3.00088752E-01,6.2952130E+00
3.00089216E-01,6.2955182E+00
3.00089680E-01,6.2942975E+00
3.00090144E-01,6.2942975E+00
3.00090608E-01,6.2946027E+00
3.00091072E-01,6.2942975E+00
3.00091536E-01,6.2962811E+00
3.00092000E-01,6.2955182E+00
3.00092464E-01,6.2965863E+00
3.00092928E-01,6.2942975E+00
3.00093392E-01,6.2975018E+00
3.00093856E-01,6.2952130E+00
3.00094320E-01,6.2952130E+00
3.00094784E-01,6.2958234E+00
3.00095248E-01,6.2947552E+00
3.00095712E-01,6.2933820E+00
3.00096176E-01,6.2955182E+00
3.00096640E-01,6.2956708E+00
3.00097104E-01,6.2965863E+00
3.00097568E-01,6.2942975E+00
3.00098032E-01,6.2967389E+00
3.00098496E-01,6.2946027E+00
3.00098960E-01,6.2958234E+00
3.00099424E-01,6.2956708E+00
3.00099888E-01,6.2949078E+00
3.00100352E-01,6.2947552E+00
3.00100816E-01,6.2962811E+00
3.00101280E-01,6.2959760E+00
3.00101744E-01,6.2967389E+00
3.00102208E-01,6.2949078E+00
3.00102672E-01,6.2944501E+00
3.00103136E-01,6.2952130E+00
3.00103600E-01,6.2936871E+00
3.00104064E-01,6.2932294E+00
3.00104528E-01,6.2936871E+00
3.00104992E-01,6.2958234E+00
3.00105456E-01,6.2981122E+00
3.00105920E-01,6.2970441E+00
3.00106384E-01,6.2964337E+00
3.00106848E-01,6.2970441E+00
3.00107312E-01,6.2968915E+00
3.00107776E-01,6.2962811E+00
3.00108240E-01,6.2964337E+00
3.00108704E-01,6.2950604E+00
3.00109168E-01,6.2941449E+00
3.00109632E-01,6.2926190E+00
3.00110096E-01,6.2959760E+00
3.00110560E-01,6.2930768E+00
3.00111024E-01,6.2941449E+00
3.00111488E-01,6.2942975E+00
3.00111952E-01,6.2938397E+00
3.00112416E-01,6.2929242E+00
3.00112880E-01,6.2950604E+00
3.00113344E-01,6.2947552E+00
3.00113808E-01,6.2958234E+00
3.00114272E-01,6.2962811E+00
3.00114736E-01,6.2964337E+00
3.00115200E-01,6.2955182E+00
3.00115664E-01,6.2976544E+00
3.00116128E-01,6.2952130E+00
3.00116592E-01,6.2946027E+00
3.00117056E-01,6.2926190E+00
3.00117520E-01,6.2959760E+00
3.00117984E-01,6.2952130E+00
3.00118448E-01,6.2984174E+00
3.00118912E-01,6.2978070E+00
3.00119376E-01,6.2970441E+00
3.00119840E-01,6.2961285E+00
3.00120304E-01,6.2962811E+00
3.00120768E-01,6.2975018E+00
3.00121232E-01,6.2956708E+00
3.00121696E-01,6.2961285E+00
3.00122160E-01,6.2953656E+00
3.00122624E-01,6.2929242E+00
3.00123088E-01,6.2938397E+00
3.00123552E-01,6.2942975E+00
3.00124016E-01,6.2959760E+00
3.00124480E-01,6.2939923E+00
3.00124944E-01,6.2939923E+00
3.00125408E-01,6.2926190E+00
3.00125872E-01,6.2950604E+00
3.00126336E-01,6.2921613E+00
3.00126800E-01,6.2941449E+00
3.00127264E-01,6.2947552E+00
3.00127728E-01,6.2947552E+00
3.00128192E-01,6.2958234E+00
3.00128656E-01,6.2961285E+00
3.00129120E-01,6.2949078E+00
3.00129584E-01,6.2935345E+00
3.00130048E-01,6.2944501E+00
3.00130512E-01,6.2970441E+00
3.00130976E-01,6.2947552E+00
3.00131440E-01,6.2973492E+00
3.00131904E-01,6.2947552E+00
3.00132368E-01,6.2950604E+00
3.00132832E-01,6.2952130E+00
3.00133296E-01,6.2958234E+00
3.00133760E-01,6.2950604E+00
3.00134224E-01,6.2946027E+00
3.00134688E-01,6.2941449E+00
3.00135152E-01,6.2952130E+00
3.00135616E-01,6.2949078E+00
3.00136080E-01,6.2946027E+00
3.00136544E-01,6.2952130E+00
3.00137008E-01,6.2964337E+00
3.00137472E-01,6.2942975E+00
3.00137936E-01,6.2953656E+00
3.00138400E-01,6.2975018E+00
3.00138864E-01,6.2993329E+00
3.00139328E-01,6.2973492E+00
3.00139792E-01,6.2961285E+00
3.00140256E-01,6.2959760E+00
3.00140720E-01,6.2970441E+00
3.00141184E-01,6.2933820E+00
3.00141648E-01,6.2959760E+00
3.00142112E-01,6.2946027E+00
3.00142576E-01,6.2949078E+00
3.00143040E-01,6.2944501E+00
3.00143504E-01,6.2961285E+00
3.00143968E-01,6.2949078E+00
3.00144432E-01,6.2956708E+00
3.00144896E-01,6.2947552E+00
3.00145360E-01,6.2946027E+00
3.00145824E-01,6.2946027E+00
3.00146288E-01,6.2975018E+00
3.00146752E-01,6.2947552E+00
3.00147216E-01,6.2942975E+00
3.00147680E-01,6.2923138E+00
3.00148144E-01,6.2935345E+00
3.00148608E-01,6.2961285E+00
3.00149072E-01,6.2955182E+00
3.00149536E-01,6.2949078E+00
3.00150000E-01,6.2964337E+00
3.00150464E-01,6.2949078E+00
3.00150928E-01,6.2961285E+00
3.00151392E-01,6.2947552E+00
3.00151856E-01,6.2968915E+00
3.00152320E-01,6.2971967E+00
3.00152784E-01,6.2961285E+00
3.00153248E-01,6.2958234E+00
3.00153712E-01,6.2958234E+00
3.00154176E-01,6.2946027E+00
3.00154640E-01,6.2970441E+00
3.00155104E-01,6.2953656E+00
3.00155568E-01,6.2971967E+00
3.00156032E-01,6.2962811E+00
3.00156496E-01,6.2967389E+00
3.00156960E-01,6.2976544E+00
3.00157424E-01,6.2964337E+00
3.00157888E-01,6.2962811E+00
3.00158352E-01,6.2979596E+00
3.00158816E-01,6.2970441E+00
3.00159280E-01,6.2988751E+00
3.00159744E-01,6.2970441E+00
3.00160208E-01,6.2976544E+00
3.00160672E-01,6.2993329E+00
3.00161136E-01,6.2979596E+00
3.00161600E-01,6.2987225E+00
3.00162064E-01,6.2981122E+00
3.00162528E-01,6.2981122E+00
3.00162992E-01,6.3011639E+00
3.00163456E-01,6.2987225E+00
3.00163920E-01,6.2996381E+00
3.00164384E-01,6.3008588E+00
3.00164848E-01,6.3011639E+00
3.00165312E-01,6.3004010E+00
3.00165776E-01,6.2990277E+00
3.00166240E-01,6.2997906E+00
3.00166704E-01,6.2993329E+00
3.00167168E-01,6.2984174E+00
3.00167632E-01,6.2970441E+00
3.00168096E-01,6.2973492E+00
3.00168560E-01,6.2981122E+00
3.00169024E-01,6.2947552E+00
3.00169488E-01,6.2967389E+00
3.00169952E-01,6.2956708E+00
3.00170416E-01,6.2956708E+00
3.00170880E-01,6.2964337E+00
3.00171344E-01,6.2955182E+00
3.00171808E-01,6.2955182E+00
3.00172272E-01,6.2975018E+00
3.00172736E-01,6.2962811E+00
3.00173200E-01,6.2978070E+00
3.00173664E-01,6.2987225E+00
3.00174128E-01,6.2988751E+00
3.00174592E-01,6.2961285E+00
3.00175056E-01,6.2970441E+00
3.00175520E-01,6.2952130E+00
3.00175984E-01,6.2987225E+00
3.00176448E-01,6.2982648E+00
3.00176912E-01,6.2996381E+00
3.00177376E-01,6.2993329E+00
3.00177840E-01,6.3022321E+00
3.00178304E-01,6.2990277E+00
3.00178768E-01,6.2996381E+00
3.00179232E-01,6.2996381E+00
3.00179696E-01,6.2981122E+00
3.00180160E-01,6.2971967E+00
3.00180624E-01,6.2953656E+00
3.00181088E-01,6.2949078E+00
3.00181552E-01,6.2944501E+00
3.00182016E-01,6.2942975E+00
3.00182480E-01,6.2970441E+00
3.00182944E-01,6.2967389E+00
3.00183408E-01,6.2971967E+00
3.00183872E-01,6.2961285E+00
3.00184336E-01,6.2984174E+00
3.00184800E-01,6.2994855E+00
3.00185264E-01,6.2981122E+00
3.00185728E-01,6.2956708E+00
3.00186192E-01,6.2964337E+00
3.00186656E-01,6.2962811E+00
3.00187120E-01,6.2968915E+00
3.00187584E-01,6.2958234E+00
3.00188048E-01,6.2970441E+00
3.00188512E-01,6.2959760E+00
3.00188976E-01,6.2938397E+00
3.00189440E-01,6.2933820E+00
3.00189904E-01,6.2947552E+00
3.00190368E-01,6.2946027E+00
3.00190832E-01,6.2946027E+00
3.00191296E-01,6.2953656E+00
3.00191760E-01,6.2965863E+00
3.00192224E-01,6.2952130E+00
3.00192688E-01,6.2947552E+00
3.00193152E-01,6.2941449E+00
3.00193616E-01,6.2946027E+00
3.00194080E-01,6.2952130E+00
3.00194544E-01,6.2953656E+00
3.00195008E-01,6.2958234E+00
3.00195472E-01,6.2975018E+00
3.00195936E-01,6.2947552E+00
3.00196400E-01,6.2953656E+00
3.00196864E-01,6.2932294E+00
3.00197328E-01,6.2926190E+00
3.00197792E-01,6.2912457E+00
3.00198256E-01,6.2939923E+00
3.00198720E-01,6.2946027E+00
3.00199184E-01,6.2947552E+00
3.00199648E-01,6.2958234E+00
3.00200112E-01,6.2971967E+00
3.00200576E-01,6.2962811E+00
3.00201040E-01,6.2959760E+00
3.00201504E-01,6.2956708E+00
3.00201968E-01,6.2970441E+00
3.00202432E-01,6.2952130E+00
3.00202896E-01,6.2956708E+00
3.00203360E-01,6.2978070E+00
3.00203824E-01,6.2981122E+00
3.00204288E-01,6.2968915E+00
3.00204752E-01,6.2973492E+00
3.00205216E-01,6.2985699E+00
3.00205680E-01,6.2975018E+00
3.00206144E-01,6.2967389E+00
3.00206608E-01,6.2985699E+00
3.00207072E-01,6.2964337E+00
3.00207536E-01,6.2959760E+00
3.00208000E-01,6.2964337E+00
3.00208464E-01,6.2967389E+00
3.00208928E-01,6.2944501E+00
3.00209392E-01,6.2955182E+00
3.00209856E-01,6.2952130E+00
3.00210320E-01,6.2968915E+00
3.00210784E-01,6.2956708E+00
3.00211248E-01,6.2982648E+00
3.00211712E-01,6.2941449E+00
3.00212176E-01,6.2950604E+00
3.00212640E-01,6.2959760E+00
3.00213104E-01,6.2979596E+00
3.00213568E-01,6.2987225E+00
3.00214032E-01,6.2976544E+00
3.00214496E-01,6.2976544E+00
3.00214960E-01,6.2968915E+00
3.00215424E-01,6.2964337E+00
3.00215888E-01,6.2975018E+00
3.00216352E-01,6.2993329E+00
3.00216816E-01,6.2993329E+00
3.00217280E-01,6.2981122E+00
3.00217744E-01,6.2993329E+00
3.00218208E-01,6.2984174E+00
3.00218672E-01,6.2971967E+00
3.00219136E-01,6.2970441E+00
3.00219600E-01,6.2985699E+00
3.00220064E-01,6.2976544E+00
3.00220528E-01,6.2997906E+00
3.00220992E-01,6.2970441E+00
3.00221456E-01,6.3004010E+00
3.00221920E-01,6.2999432E+00
3.00222384E-01,6.2990277E+00
3.00222848E-01,6.2996381E+00
3.00223312E-01,6.3022321E+00
3.00223776E-01,6.3014691E+00
3.00224240E-01,6.3016217E+00
3.00224704E-01,6.3020795E+00
3.00225168E-01,6.3000958E+00
3.00225632E-01,6.2991803E+00
3.00226096E-01,6.2984174E+00
3.00226560E-01,6.2997906E+00
3.00227024E-01,6.3000958E+00
3.00227488E-01,6.3013165E+00
3.00227952E-01,6.3028424E+00
3.00228416E-01,6.3007062E+00
3.00228880E-01,6.3033002E+00
3.00229344E-01,6.3002484E+00
3.00229808E-01,6.3007062E+00
3.00230272E-01,6.2997906E+00
3.00230736E-01,6.2991803E+00
