"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-02-28",
"Time","13:19:00",
"Comment","",

"Meas. Place",,"3",,
"Type",,"Fall Time",,
"Source 1",,"C2",,
"Source 2",,,,
"Unit",,s,,
"Upper Level [%]",,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,
"Wave count",,1110,,
"Current",,3.593600e-06,,
"Average No.",,1.000000e+03,,
"Min",,7.072000e-07,,
"Max",,4.821280e-05,,
"Mean",,3.466558e-06,,
"StdDev",,4.710334e-06,,
"Time of first value",,,,
"Time of last value",,,,
"Long term Min",,7.072000e-07,,
"Long term Max",,4.821280e-05,,
"Long term Mean",,3.189936e-06,,
"Long term StdDev",,4.544400e-06,,
"Long term start time",,,,
"Long term end Time",,,,


"Index","Time Offset","Value",
1,,7.216000e-07,
2,,7.232000e-07,
3,,7.152000e-07,
4,,7.248000e-07,
5,,7.168000e-07,
6,,7.216000e-07,
7,,7.120000e-07,
8,,7.152000e-07,
9,,7.136000e-07,
10,,7.184000e-07,
11,,7.168000e-07,
12,,7.216000e-07,
13,,7.184000e-07,
14,,7.232000e-07,
15,,7.200000e-07,
16,,7.120000e-07,
17,,7.136000e-07,
18,,7.200000e-07,
19,,7.248000e-07,
20,,7.312000e-07,
21,,7.136000e-07,
22,,7.248000e-07,
23,,7.312000e-07,
24,,7.088000e-07,
25,,7.168000e-07,
26,,7.216000e-07,
27,,7.184000e-07,
28,,7.264000e-07,
29,,7.216000e-07,
30,,7.184000e-07,
31,,7.248000e-07,
32,,7.280000e-07,
33,,7.296000e-07,
34,,7.168000e-07,
35,,7.312000e-07,
36,,7.200000e-07,
37,,7.264000e-07,
38,,7.264000e-07,
39,,7.216000e-07,
40,,7.248000e-07,
41,,7.248000e-07,
42,,7.152000e-07,
43,,7.168000e-07,
44,,7.200000e-07,
45,,7.248000e-07,
46,,7.168000e-07,
47,,7.248000e-07,
48,,7.264000e-07,
49,,7.296000e-07,
50,,7.200000e-07,
51,,7.264000e-07,
52,,7.216000e-07,
53,,7.232000e-07,
54,,7.232000e-07,
55,,7.248000e-07,
56,,7.248000e-07,
57,,7.216000e-07,
58,,7.136000e-07,
59,,7.216000e-07,
60,,7.248000e-07,
61,,7.248000e-07,
62,,7.152000e-07,
63,,7.328000e-07,
64,,7.248000e-07,
65,,7.232000e-07,
66,,7.264000e-07,
67,,7.264000e-07,
68,,7.184000e-07,
69,,7.184000e-07,
70,,7.200000e-07,
71,,7.264000e-07,
72,,7.232000e-07,
73,,7.216000e-07,
74,,7.200000e-07,
75,,7.264000e-07,
76,,7.200000e-07,
77,,7.248000e-07,
78,,7.216000e-07,
79,,7.152000e-07,
80,,7.216000e-07,
81,,7.264000e-07,
82,,7.232000e-07,
83,,7.232000e-07,
84,,7.200000e-07,
85,,7.216000e-07,
86,,7.216000e-07,
87,,7.280000e-07,
88,,7.248000e-07,
89,,7.184000e-07,
90,,7.136000e-07,
91,,7.296000e-07,
92,,7.200000e-07,
93,,7.152000e-07,
94,,7.168000e-07,
95,,7.248000e-07,
96,,7.216000e-07,
97,,7.168000e-07,
98,,7.232000e-07,
99,,7.248000e-07,
100,,7.168000e-07,
101,,7.216000e-07,
102,,7.232000e-07,
103,,7.232000e-07,
104,,7.168000e-07,
105,,7.232000e-07,
106,,7.168000e-07,
107,,7.152000e-07,
108,,7.232000e-07,
109,,7.120000e-07,
110,,7.232000e-07,
111,,7.136000e-07,
112,,7.216000e-07,
113,,7.264000e-07,
114,,7.200000e-07,
115,,7.184000e-07,
116,,7.296000e-07,
117,,7.120000e-07,
118,,7.184000e-07,
119,,7.184000e-07,
120,,7.184000e-07,
121,,7.264000e-07,
122,,7.216000e-07,
123,,7.120000e-07,
124,,7.216000e-07,
125,,7.168000e-07,
126,,7.248000e-07,
127,,7.200000e-07,
128,,7.168000e-07,
129,,7.184000e-07,
130,,7.152000e-07,
131,,7.248000e-07,
132,,7.120000e-07,
133,,7.248000e-07,
134,,7.216000e-07,
135,,7.216000e-07,
136,,7.280000e-07,
137,,7.200000e-07,
138,,7.232000e-07,
139,,7.232000e-07,
140,,7.280000e-07,
141,,7.280000e-07,
142,,7.184000e-07,
143,,7.216000e-07,
144,,7.248000e-07,
145,,7.216000e-07,
146,,7.248000e-07,
147,,7.232000e-07,
148,,7.216000e-07,
149,,7.184000e-07,
150,,7.216000e-07,
151,,7.248000e-07,
152,,7.280000e-07,
153,,7.136000e-07,
154,,7.232000e-07,
155,,7.200000e-07,
156,,7.184000e-07,
157,,7.216000e-07,
158,,7.168000e-07,
159,,7.104000e-07,
160,,7.232000e-07,
161,,7.232000e-07,
162,,7.152000e-07,
163,,7.312000e-07,
164,,7.296000e-07,
165,,7.200000e-07,
166,,7.264000e-07,
167,,7.184000e-07,
168,,7.184000e-07,
169,,7.184000e-07,
170,,7.264000e-07,
171,,7.184000e-07,
172,,7.248000e-07,
173,,7.280000e-07,
174,,7.248000e-07,
175,,7.248000e-07,
176,,7.296000e-07,
177,,7.152000e-07,
178,,7.280000e-07,
179,,7.136000e-07,
180,,7.264000e-07,
181,,7.248000e-07,
182,,7.152000e-07,
183,,7.168000e-07,
184,,7.264000e-07,
185,,7.232000e-07,
186,,7.184000e-07,
187,,7.184000e-07,
188,,7.312000e-07,
189,,7.184000e-07,
190,,7.120000e-07,
191,,7.232000e-07,
192,,7.232000e-07,
193,,7.168000e-07,
194,,7.232000e-07,
195,,7.152000e-07,
196,,7.232000e-07,
197,,7.232000e-07,
198,,7.168000e-07,
199,,7.152000e-07,
200,,7.216000e-07,
201,,7.344000e-07,
202,,7.232000e-07,
203,,7.280000e-07,
204,,7.152000e-07,
205,,7.232000e-07,
206,,7.248000e-07,
207,,7.200000e-07,
208,,7.200000e-07,
209,,7.232000e-07,
210,,7.136000e-07,
211,,7.216000e-07,
212,,7.248000e-07,
213,,7.152000e-07,
214,,7.200000e-07,
215,,7.296000e-07,
216,,7.184000e-07,
217,,7.264000e-07,
218,,7.232000e-07,
219,,7.184000e-07,
220,,7.296000e-07,
221,,7.264000e-07,
222,,7.200000e-07,
223,,7.120000e-07,
224,,7.232000e-07,
225,,7.184000e-07,
226,,7.232000e-07,
227,,7.216000e-07,
228,,7.264000e-07,
229,,7.360000e-07,
230,,7.152000e-07,
231,,7.264000e-07,
232,,7.232000e-07,
233,,7.200000e-07,
234,,7.200000e-07,
235,,7.232000e-07,
236,,7.184000e-07,
237,,7.200000e-07,
238,,7.184000e-07,
239,,7.344000e-07,
240,,7.264000e-07,
241,,7.232000e-07,
242,,7.152000e-07,
243,,7.232000e-07,
244,,7.184000e-07,
245,,7.248000e-07,
246,,7.168000e-07,
247,,7.232000e-07,
248,,7.184000e-07,
249,,7.264000e-07,
250,,7.168000e-07,
251,,7.216000e-07,
252,,7.168000e-07,
253,,7.280000e-07,
254,,7.312000e-07,
255,,7.232000e-07,
256,,7.200000e-07,
257,,7.264000e-07,
258,,7.168000e-07,
