3.1359E-01, 1.6156E+00
3.0824E-01, 1.6131E+00
2.5436E-01, 1.7186E+00
2.7249E-01, 1.6138E+00
2.6757E-01, 1.6212E+00
2.5198E-01, 1.6308E+00
2.4705E-01, 1.6115E+00
2.3083E-01, 1.5915E+00
2.1445E-01, 1.6067E+00
2.1865E-01, 1.6157E+00
2.1184E-01, 1.6771E+00
1.9819E-01, 1.6253E+00
1.8929E-01, 1.5819E+00
1.8883E-01, 1.6346E+00
1.7615E-01, 1.6028E+00
1.7691E-01, 1.6002E+00
1.6943E-01, 1.6131E+00
1.6972E-01, 1.6341E+00
1.6046E-01, 1.5842E+00
1.5790E-01, 1.6044E+00
1.5056E-01, 1.6333E+00
1.5079E-01, 1.6425E+00
1.4610E-01, 1.6158E+00
1.4510E-01, 1.5726E+00
1.3691E-01, 1.5930E+00
1.3474E-01, 1.5798E+00
1.3385E-01, 1.6051E+00
1.2734E-01, 1.5951E+00
1.3077E-01, 1.6004E+00
1.1500E-01, 1.5920E+00
1.1936E-01, 1.5714E+00
0.0000E+00, 0.0000E+00
1.0334E+02, -0.0000E+00
2.3671E-01, 8.4954E-01
1.1260E-01, -1.4376E+00
3.1126E-01, -1.1450E+00
1.7612E+01, 2.2339E+00
5.6238E-02, -2.3556E+00
1.5590E-01, -1.0303E+00
8.1115E-02, -8.3808E-01
1.5054E-01, -8.9329E-01
8.3412E-02, -1.3579E+00
6.3107E-02, -9.0700E-01
4.2029E-02, -1.5693E+00
8.7600E-01, 3.6971E-02
3.2363E-02, -1.0988E+00
3.8875E-02, -1.7102E+00
3.9311E-02, -1.4045E+00
6.3183E-02, -1.9085E+00
3.5053E-02, -1.5617E+00
3.5212E-02, -1.5204E+00
2.6866E-02, -1.3394E+00
1.6104E-01, -1.3549E+00
2.7276E-02, -1.3627E+00
2.0703E-02, -1.7143E+00
2.4136E-02, -1.5416E+00
2.3916E-02, -2.2011E+00
2.0909E-02, -1.5631E+00
1.8868E-02, -1.6057E+00
2.0837E-02, -1.5584E+00
4.2779E-02, -2.1256E+00
2.2062E-02, -1.6266E+00
1.5164E-02, -1.3672E+00
1.0532E-02, -1.3938E+00
1.3315E-02, -1.5991E+00
1.6277E-02, -1.5172E+00
1.5316E-02, -1.4613E+00
1.5523E-02, -1.5513E+00
1.1272E-02, -1.7407E+00
1.3426E-02, -1.4772E+00
1.2351E-02, -1.6857E+00
1.1875E-02, -1.7107E+00
1.0318E-02, -1.6023E+00
1.5992E-02, -1.6083E+00
1.3106E-02, -1.7660E+00
8.0179E-03, -1.3781E+00
1.3383E-02, -1.6181E+00
1.1366E-02, -1.3536E+00
1.4159E-02, -1.3642E+00
1.4478E-02, -1.4803E+00
1.5430E-02, -1.3257E+00
0.0000E+00, 0.0000E+00
1.0418E+02, -0.0000E+00
9.8499E-01, -3.0642E+00
3.7131E-01, 1.4688E+00
5.6059E-01, 1.6344E+00
2.8218E+01, 2.8644E+00
3.7300E-01, 1.1735E+00
1.5885E-01, 8.4333E-02
1.6275E-01, -4.3570E-01
6.0385E-01, 5.2714E-02
1.1663E-01, 4.4645E-01
5.2922E-02, -1.0159E+00
9.1800E-02, -4.2319E-01
2.4007E+00, 1.0737E+00
9.2514E-02, -8.5034E-01
2.2384E-02, -1.6154E+00
6.1269E-02, -2.2280E+00
2.3117E-01, -1.2599E+00
3.2752E-02, -1.5073E+00
2.6302E-02, 3.1103E+00
1.8611E-02, -2.3284E+00
4.1855E-01, -1.3143E-01
3.6194E-02, -2.5578E+00
7.4907E-03, 1.9670E+00
1.9741E-02, 2.5447E+00
7.4364E-02, -2.9907E+00
7.9608E-03, 2.5803E+00
1.2093E-02, 2.0854E+00
1.4159E-02, 2.6123E+00
1.1181E-01, -1.3218E+00
1.8869E-02, 2.6702E+00
1.4468E-02, 1.3340E+00
1.2514E-02, 1.3163E+00
6.5220E-02, 2.2149E+00
1.3190E-02, 1.2931E+00
3.0095E-03, 1.2504E+00
5.5260E-03, -3.0890E+00
3.7692E-02, -1.5769E+00
4.7072E-03, 1.9568E+00
3.3507E-03, 1.4460E+00
1.1863E-02, 1.2528E+00
1.8511E-02, 1.8461E+00
4.2708E-03, 1.2227E+00
2.5365E-03, 7.6234E-01
3.5889E-03, -1.9470E+00
1.1817E-02, -2.0750E+00
3.4245E-03, 1.8373E+00
1.7342E-03, 1.6940E-01
7.2681E-03, 1.6261E+00
5.2825E-03, 2.7253E+00
0.0000E+00, 0.0000E+00
1.1634E+02, -0.0000E+00
8.4202E+00, -5.6747E-01
3.8295E+01, -2.7454E+00
5.0218E+00, -1.1797E+00
2.9234E+00, -1.2239E+00
2.8805E+00, -1.5492E+00
2.9563E+00, 2.2348E+00
1.9300E+00, -1.7115E+00
1.4863E+00, -1.4702E+00
1.2147E+00, -1.7409E+00
5.2819E-01, -7.7128E-02
9.2800E-01, -1.7049E+00
1.0022E+00, -1.5956E+00
7.3370E-01, -1.5538E+00
6.8468E-01, -1.0545E+00
6.6993E-01, -1.5174E+00
7.1716E-01, -1.6927E+00
6.2760E-01, -1.4349E+00
6.4914E-01, -1.3090E+00
5.8258E-01, -1.4772E+00
5.2197E-01, -1.6030E+00
5.5257E-01, -1.4795E+00
5.4027E-01, -1.3981E+00
4.9954E-01, -1.5220E+00
4.3124E-01, -1.4950E+00
4.6296E-01, -1.5391E+00
4.6359E-01, -1.4489E+00
4.1749E-01, -1.5459E+00
4.0057E-01, -1.4811E+00
3.8998E-01, -1.5495E+00
4.0264E-01, -1.4910E+00
3.6081E-01, -1.5314E+00
3.6018E-01, -1.5126E+00
3.4303E-01, -1.5337E+00
3.5684E-01, -1.5290E+00
3.2196E-01, -1.5199E+00
3.1764E-01, -1.5323E+00
3.0659E-01, -1.5118E+00
3.1050E-01, -1.5605E+00
2.9263E-01, -1.5196E+00
2.8669E-01, -1.5295E+00
2.8192E-01, -1.5346E+00
2.7384E-01, -1.5476E+00
2.6659E-01, -1.5227E+00
2.6042E-01, -1.5329E+00
2.5868E-01, -1.5380E+00
2.5209E-01, -1.5563E+00
2.4483E-01, -1.5399E+00
2.3939E-01, -1.5382E+00
0.0000E+00, 0.0000E+00
