0.000	50.421
19.000	50.111
38.000	49.784
57.000	49.801
76.000	49.026
95.000	49.164
114.000	48.888
133.000	48.199
152.000	48.285
171.000	47.716
190.000	47.441
209.000	47.268
228.000	47.372
247.000	47.217
266.000	46.751
285.000	46.631
304.000	46.665
323.000	46.820
342.000	46.476
361.000	46.769
380.000	46.476
399.000	46.872
418.000	46.906
437.000	46.700
456.000	46.820
475.000	46.975
494.000	47.130
513.000	47.303
532.000	47.785
551.000	47.716
570.000	48.302
589.000	48.509
608.000	48.492
627.000	48.767
646.000	49.405
665.000	49.732
684.000	50.008
703.000	50.042
722.000	50.370
741.000	50.800
760.000	51.111
779.000	51.490
798.000	52.230
817.000	52.248
836.000	53.006
855.000	53.057
874.000	53.454
893.000	53.867
912.000	54.281
931.000	55.039
950.000	55.435
969.000	55.918
988.000	55.952
1007.000	56.383
1026.000	57.124
1045.000	57.623
1064.000	57.692
1083.000	58.140
1102.000	58.537
1121.000	59.364
1140.000	59.691
1159.000	59.863
1178.000	60.570
1197.000	60.983
1216.000	61.138
1235.000	61.896
1254.000	61.948
1273.000	62.362
1292.000	62.775
1311.000	63.189
1330.000	63.585
1349.000	64.153
1368.000	64.739
1387.000	65.136
1406.000	65.187
1425.000	65.584
1444.000	66.307
1463.000	66.859
1482.000	66.772
1501.000	67.100
1520.000	67.892
1539.000	68.271
1558.000	68.271
1577.000	68.961
1596.000	69.340
1615.000	69.340
1634.000	69.719
1653.000	70.063
1672.000	70.391
1691.000	70.787
1710.000	71.114
1729.000	71.804
1748.000	71.786
1767.000	72.424
1786.000	72.493
1805.000	73.079
1824.000	73.147
1843.000	73.819
1862.000	73.768
1881.000	74.388
1900.000	74.388
1919.000	75.077
1938.000	75.026
1957.000	75.284
1976.000	75.611
1995.000	75.904
2014.000	76.542
2033.000	76.456
2052.000	77.059
2071.000	77.386
2090.000	77.317
2109.000	77.972
2128.000	78.161
2147.000	78.144
2166.000	78.403
2185.000	79.006
2204.000	79.264
2223.000	79.523
2242.000	79.781
2261.000	80.074
2280.000	79.988
2299.000	80.522
2318.000	80.470
2337.000	80.694
2356.000	80.953
2375.000	81.194
2394.000	81.401
2413.000	81.642
2432.000	81.849
2451.000	82.486
2470.000	82.658
2489.000	82.520
2508.000	83.089
2527.000	83.003
2546.000	83.175
2565.000	83.399
2584.000	83.520
2603.000	83.761
2622.000	84.002
2641.000	84.209
2660.000	84.657
2679.000	84.881
2698.000	85.122
2717.000	85.277
2736.000	85.174
2755.000	85.363
2774.000	85.450
2793.000	86.035
2812.000	85.898
2831.000	86.104
2850.000	86.552
2869.000	86.931
2888.000	86.931
2907.000	87.224
2926.000	87.259
2945.000	87.397
2964.000	87.276
2983.000	87.741
3002.000	87.586
3021.000	87.741
3040.000	87.879
3059.000	88.430
3078.000	88.206
3097.000	88.344
3116.000	88.499
3135.000	89.016
3154.000	88.758
3173.000	88.913
3192.000	89.447
3211.000	89.223
3230.000	89.344
3249.000	89.447
3268.000	89.929
3287.000	90.067
3306.000	90.205
3325.000	90.395
3344.000	90.136
3363.000	90.274
3382.000	90.791
3401.000	90.808
3420.000	90.653
3439.000	91.153
3458.000	90.877
3477.000	91.015
3496.000	91.446
3515.000	91.222
3534.000	91.342
3553.000	91.807
3572.000	91.566
3591.000	92.066
3610.000	91.807
3629.000	91.928
3648.000	92.014
3667.000	92.135
3686.000	92.221
3705.000	92.721
3724.000	92.738
3743.000	92.531
3762.000	92.927
3781.000	92.755
3800.000	92.841
3819.000	93.324
3838.000	93.375
3857.000	93.479
3876.000	93.582
3895.000	93.324
3914.000	93.427
3933.000	93.496
3952.000	93.530
3971.000	93.685
3990.000	93.772
4009.000	93.823
4028.000	94.151
4047.000	94.030
4066.000	94.478
4085.000	94.185
4104.000	94.805
4123.000	94.357
4142.000	94.392
4161.000	94.512
4180.000	94.874
4199.000	94.633
4218.000	94.719
4237.000	94.805
4256.000	95.202
4275.000	95.288
4294.000	95.340
4313.000	94.995
4332.000	95.391
4351.000	95.236
4370.000	95.632
4389.000	95.357
4408.000	95.753
4427.000	95.822
4446.000	95.581
4465.000	95.632
4484.000	96.235
4503.000	96.115
4522.000	95.822
4541.000	95.856
4560.000	95.925
4579.000	96.011
4598.000	96.029
4617.000	96.408
4636.000	96.149
4655.000	96.184
4674.000	96.287
4693.000	96.666
4712.000	96.735
4731.000	96.442
4750.000	96.477
4769.000	96.873
4788.000	96.959
4807.000	96.994
4826.000	96.701
4845.000	96.752
4864.000	97.149
4883.000	96.856
4902.000	96.907
4921.000	96.942
4940.000	96.994
4959.000	97.028
4978.000	97.080
4997.000	97.424
5016.000	97.200
5035.000	97.200
5054.000	97.631
5073.000	97.269
5092.000	97.269
5111.000	97.287
5130.000	97.631
5149.000	97.252
5168.000	97.200
5187.000	97.476
5206.000	97.011
5225.000	96.942
5244.000	97.114
5263.000	96.942
5282.000	96.821
5301.000	96.218
5320.000	95.960
5339.000	95.719
5358.000	95.443
5377.000	95.460
5396.000	95.064
5415.000	94.409
5434.000	94.013
5453.000	93.599
5472.000	93.513
5491.000	93.013
5510.000	92.204
5529.000	91.670
5548.000	91.135
5567.000	91.032
5586.000	90.084
5605.000	89.843
5624.000	88.913
5643.000	88.344
5662.000	87.758
5681.000	87.121
5700.000	86.466
5719.000	85.880
5738.000	85.226
5757.000	84.588
5776.000	83.882
5795.000	83.572
5814.000	82.572
5833.000	81.917
5852.000	81.245
5871.000	80.918
5890.000	79.919
5909.000	79.557
5928.000	78.902
5947.000	77.886
5966.000	77.489
5985.000	76.748
6004.000	75.818
6023.000	75.181
6042.000	74.526
6061.000	73.837
6080.000	73.061
6099.000	72.820
6118.000	72.165
6137.000	71.183
6156.000	70.511
6175.000	70.167
6194.000	69.581
6213.000	68.926
6232.000	68.323
6251.000	67.272
6270.000	66.635
6289.000	66.376
6308.000	65.360
6327.000	65.067
6346.000	64.153
6365.000	63.861
6384.000	62.861
6403.000	62.534
6422.000	61.672
6441.000	61.018
6460.000	60.432
6479.000	59.794
6498.000	59.553
6517.000	58.657
6536.000	58.416
6555.000	57.468
6574.000	56.934
6593.000	56.297
6612.000	55.745
6631.000	55.487
6650.000	54.643
6669.000	54.091
6688.000	53.540
6707.000	53.040
6726.000	52.816
6745.000	52.248
6764.000	51.748
6783.000	51.266
6802.000	50.731
6821.000	49.887
6840.000	49.388
6859.000	49.232
6878.000	48.388
6897.000	47.923
6916.000	47.423
6935.000	47.268
6954.000	46.769
6973.000	46.011
6992.000	45.580
7011.000	45.115
7030.000	44.667
7049.000	44.494
7068.000	43.788
7087.000	43.667
7106.000	43.202
7125.000	42.875
7144.000	42.082
7163.000	41.996
7182.000	41.634
7201.000	40.859
7220.000	40.428
7239.000	40.083
7258.000	40.015
7277.000	39.325
7296.000	39.256
7315.000	38.567
7334.000	38.223
7353.000	37.809
7372.000	37.482
7391.000	37.051
7410.000	36.793
7429.000	36.724
7448.000	36.086
7467.000	35.776
7486.000	35.879
7505.000	35.104
7524.000	35.104
7543.000	34.467
7562.000	34.174
7581.000	33.881
7600.000	33.950
7619.000	33.226
7638.000	33.312
7657.000	32.640
7676.000	32.726
7695.000	32.382
7714.000	32.158
7733.000	31.813
7752.000	31.245
7771.000	31.227
7790.000	30.900
7809.000	30.383
7828.000	30.107
7847.000	30.211
7866.000	29.591
7885.000	29.315
7904.000	29.074
7923.000	28.798
7942.000	28.540
7961.000	28.316
7980.000	28.057
7999.000	28.092
8018.000	27.885
8037.000	27.609
8056.000	27.075
8075.000	27.161
8094.000	26.954
8113.000	26.730
8132.000	26.145
8151.000	26.248
8170.000	25.697
8189.000	25.990
8208.000	25.628
8227.000	25.421
8246.000	24.870
8265.000	25.025
8284.000	24.783
8303.000	24.267
8322.000	24.094
8341.000	24.387
8360.000	24.077
8379.000	23.526
8398.000	23.353
8417.000	23.147
