"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","11:21:45",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Rise Time",,"Period",,"Rise Time",,
"Source 1",,"C2",,"C1",,"C1",,"C2",,
"Source 2",,,,,,,,,,
"Unit",,,,s,,s,,s,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,3675,,3675,,3675,,3675,,
"Current",,nan,,5.328000e-06,,1.711296e-04,,1.023840e-05,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,6.796320e-05,,4.560000e-06,,6.797760e-05,,4.656000e-07,,
"Max",,5.000592e-04,,1.166400e-05,,2.500224e-04,,3.469248e-04,,
"Mean",,1.347831e-04,,7.671749e-06,,1.347354e-04,,1.190066e-05,,
"StdDev",,7.178378e-05,,2.870184e-06,,4.495064e-05,,3.294748e-05,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,6.796320e-05,,4.560000e-06,,6.797760e-05,,4.656000e-07,,
"Long term Max",,5.000592e-04,,1.778880e-05,,2.500608e-04,,3.470448e-04,,
"Long term Mean",,1.302259e-04,,6.379704e-06,,1.557477e-04,,1.317638e-05,,
"Long term StdDev",,5.476808e-05,,2.063338e-06,,2.993221e-05,,3.734396e-05,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,8.574720e-05,,5.265600e-06,,1.709952e-04,,1.095360e-05,
2,,8.573280e-05,,5.332800e-06,,1.709856e-04,,1.125600e-05,
3,,8.574720e-05,,5.323200e-06,,1.710672e-04,,1.092480e-05,
4,,8.571840e-05,,5.313600e-06,,1.709808e-04,,1.091520e-05,
5,,8.573760e-05,,5.352000e-06,,1.710912e-04,,1.095840e-05,
6,,8.567040e-05,,5.313600e-06,,1.710240e-04,,1.115040e-05,
7,,8.579040e-05,,5.328000e-06,,1.710672e-04,,1.095360e-05,
8,,8.567520e-05,,5.304000e-06,,1.709328e-04,,1.098240e-05,
9,,8.576160e-05,,5.294400e-06,,1.710816e-04,,1.126080e-05,
10,,8.571840e-05,,5.318400e-06,,1.710816e-04,,1.123200e-05,
11,,8.568960e-05,,5.232000e-06,,1.710288e-04,,1.114560e-05,
12,,8.577600e-05,,5.284800e-06,,1.711872e-04,,1.094880e-05,
13,,8.580480e-05,,5.342400e-06,,1.710576e-04,,1.101600e-05,
14,,8.576160e-05,,5.356800e-06,,1.710528e-04,,1.087200e-05,
15,,8.581440e-05,,5.318400e-06,,1.711200e-04,,1.130880e-05,
16,,8.570400e-05,,5.337600e-06,,1.710864e-04,,1.135200e-05,
17,,8.584320e-05,,5.265600e-06,,1.711056e-04,,1.121280e-05,
18,,8.579040e-05,,5.328000e-06,,1.711296e-04,,1.107360e-05,
19,,8.579520e-05,,5.299200e-06,,1.710528e-04,,1.095360e-05,
20,,8.568480e-05,,5.313600e-06,,1.710144e-04,,1.097760e-05,
21,,8.570880e-05,,5.337600e-06,,1.711104e-04,,1.108800e-05,
22,,8.576160e-05,,5.323200e-06,,1.710720e-04,,1.112640e-05,
23,,8.580480e-05,,5.328000e-06,,1.710912e-04,,1.095840e-05,
24,,8.580480e-05,,5.270400e-06,,1.711296e-04,,1.121280e-05,
25,,8.575680e-05,,5.284800e-06,,1.710864e-04,,1.106400e-05,
26,,8.576640e-05,,5.299200e-06,,1.710000e-04,,1.125120e-05,
27,,8.576640e-05,,5.409600e-06,,1.710336e-04,,1.109760e-05,
28,,8.573760e-05,,5.308800e-06,,1.710720e-04,,1.088640e-05,
29,,8.577600e-05,,5.361600e-06,,1.709808e-04,,1.096800e-05,
30,,8.585760e-05,,5.280000e-06,,1.710384e-04,,1.112160e-05,
31,,8.573280e-05,,5.299200e-06,,1.711776e-04,,1.095840e-05,
32,,8.577120e-05,,5.361600e-06,,1.710240e-04,,1.098240e-05,
33,,8.583840e-05,,5.284800e-06,,1.710960e-04,,1.090560e-05,
34,,8.574240e-05,,5.352000e-06,,1.709904e-04,,1.096320e-05,
35,,8.574240e-05,,5.342400e-06,,1.711488e-04,,1.094400e-05,
36,,8.572800e-05,,5.323200e-06,,1.711536e-04,,1.087200e-05,
37,,8.580960e-05,,5.347200e-06,,1.710480e-04,,1.081440e-05,
38,,8.580000e-05,,5.352000e-06,,1.710912e-04,,1.120800e-05,
39,,8.569440e-05,,5.414400e-06,,1.710960e-04,,1.102080e-05,
40,,8.577120e-05,,5.294400e-06,,1.711152e-04,,1.113120e-05,
41,,8.571360e-05,,5.284800e-06,,1.710624e-04,,1.103520e-05,
42,,8.578560e-05,,5.275200e-06,,1.712016e-04,,1.082880e-05,
43,,8.574720e-05,,5.313600e-06,,1.711056e-04,,1.100160e-05,
44,,8.584320e-05,,5.299200e-06,,1.710144e-04,,1.128960e-05,
45,,8.575200e-05,,5.328000e-06,,1.710528e-04,,1.127040e-05,
46,,8.569440e-05,,5.265600e-06,,1.710384e-04,,1.152000e-05,
47,,8.572320e-05,,5.275200e-06,,1.711824e-04,,1.115040e-05,
48,,8.576160e-05,,5.323200e-06,,1.710672e-04,,1.096800e-05,
49,,8.575200e-05,,5.347200e-06,,1.710048e-04,,1.123680e-05,
50,,8.574240e-05,,5.308800e-06,,1.710960e-04,,1.124640e-05,
51,,8.573280e-05,,5.294400e-06,,1.711488e-04,,1.117440e-05,
52,,8.578560e-05,,5.313600e-06,,1.710288e-04,,1.094400e-05,
53,,8.573760e-05,,5.323200e-06,,1.710576e-04,,1.110720e-05,
54,,8.569920e-05,,5.318400e-06,,1.709760e-04,,1.100640e-05,
55,,8.585280e-05,,5.332800e-06,,1.711056e-04,,1.077600e-05,
56,,8.580960e-05,,5.323200e-06,,1.710768e-04,,1.113600e-05,
57,,8.571360e-05,,5.347200e-06,,1.711056e-04,,1.105920e-05,
58,,8.574720e-05,,5.318400e-06,,1.711104e-04,,1.090560e-05,
59,,8.577120e-05,,5.308800e-06,,1.711632e-04,,1.131360e-05,
60,,8.575200e-05,,5.289600e-06,,1.711344e-04,,1.110720e-05,
61,,8.584800e-05,,5.337600e-06,,1.710816e-04,,1.109280e-05,
62,,8.575200e-05,,5.313600e-06,,1.710432e-04,,1.105920e-05,
63,,8.581920e-05,,5.265600e-06,,1.710720e-04,,1.089600e-05,
64,,8.580000e-05,,5.241600e-06,,1.710480e-04,,1.091040e-05,
65,,8.575200e-05,,5.313600e-06,,1.710768e-04,,1.104480e-05,
66,,8.575200e-05,,5.294400e-06,,1.710384e-04,,1.106880e-05,
67,,8.579520e-05,,5.356800e-06,,1.710960e-04,,1.119840e-05,
68,,1.600000e+308,,5.323200e-06,,1.710480e-04,,1.600000e+308,
69,,1.600000e+308,,5.323200e-06,,1.710528e-04,,1.600000e+308,
70,,1.600000e+308,,5.318400e-06,,1.710288e-04,,1.600000e+308,
71,,1.600000e+308,,5.385600e-06,,1.711056e-04,,1.600000e+308,
72,,1.600000e+308,,5.294400e-06,,1.710240e-04,,1.600000e+308,
73,,1.600000e+308,,5.299200e-06,,1.710816e-04,,1.600000e+308,
74,,1.600000e+308,,5.256000e-06,,1.710816e-04,,1.600000e+308,
75,,1.600000e+308,,5.347200e-06,,1.710864e-04,,1.600000e+308,
76,,1.600000e+308,,5.260800e-06,,1.710144e-04,,1.600000e+308,
77,,1.600000e+308,,5.385600e-06,,1.710048e-04,,1.600000e+308,
78,,1.600000e+308,,5.280000e-06,,1.710720e-04,,1.600000e+308,
79,,1.600000e+308,,5.342400e-06,,1.710816e-04,,1.600000e+308,
80,,1.600000e+308,,5.328000e-06,,1.710528e-04,,1.600000e+308,
81,,1.600000e+308,,5.289600e-06,,1.710432e-04,,1.600000e+308,
82,,1.600000e+308,,5.304000e-06,,1.710384e-04,,1.600000e+308,
83,,1.600000e+308,,5.308800e-06,,1.711536e-04,,1.600000e+308,
84,,1.600000e+308,,5.318400e-06,,1.710720e-04,,1.600000e+308,
85,,1.600000e+308,,5.352000e-06,,1.710672e-04,,1.600000e+308,
86,,1.600000e+308,,5.284800e-06,,1.711296e-04,,1.600000e+308,
87,,1.600000e+308,,5.318400e-06,,1.711440e-04,,1.600000e+308,
88,,1.600000e+308,,5.323200e-06,,1.710720e-04,,1.600000e+308,
89,,1.600000e+308,,5.347200e-06,,1.712112e-04,,1.600000e+308,
90,,1.600000e+308,,5.308800e-06,,1.711680e-04,,1.600000e+308,
91,,1.600000e+308,,5.289600e-06,,1.711152e-04,,1.600000e+308,
92,,1.600000e+308,,5.328000e-06,,1.711728e-04,,1.600000e+308,
93,,1.600000e+308,,5.371200e-06,,1.710720e-04,,1.600000e+308,
94,,1.600000e+308,,5.342400e-06,,1.711536e-04,,1.600000e+308,
95,,1.600000e+308,,5.356800e-06,,1.710624e-04,,1.600000e+308,
96,,1.600000e+308,,5.332800e-06,,1.711344e-04,,1.600000e+308,
97,,1.600000e+308,,5.352000e-06,,1.711728e-04,,1.600000e+308,
98,,1.600000e+308,,5.318400e-06,,1.710576e-04,,1.600000e+308,
99,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
100,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
101,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
102,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
103,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
104,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
105,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
106,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
107,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
108,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
109,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
110,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
111,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
112,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
113,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
114,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
115,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
116,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
117,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
118,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
119,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
120,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
121,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
122,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
123,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
124,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
125,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
126,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
127,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
128,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
129,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
130,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
131,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
132,,1.600000e+308,,1.131840e-05,,8.573280e-05,,1.600000e+308,
133,,1.600000e+308,,1.097760e-05,,8.570400e-05,,1.600000e+308,
134,,1.600000e+308,,1.106400e-05,,8.580480e-05,,1.600000e+308,
135,,1.600000e+308,,1.109280e-05,,8.584320e-05,,1.600000e+308,
136,,1.600000e+308,,1.091040e-05,,8.573280e-05,,1.600000e+308,
137,,1.600000e+308,,1.113120e-05,,8.577120e-05,,1.600000e+308,
138,,1.600000e+308,,1.108320e-05,,8.584320e-05,,1.600000e+308,
139,,1.600000e+308,,1.079040e-05,,8.580480e-05,,1.600000e+308,
140,,1.600000e+308,,1.124160e-05,,8.582400e-05,,1.600000e+308,
141,,1.600000e+308,,1.102560e-05,,8.574720e-05,,1.600000e+308,
142,,1.600000e+308,,1.113600e-05,,8.575200e-05,,1.600000e+308,
143,,1.600000e+308,,1.089600e-05,,8.576160e-05,,1.600000e+308,
144,,1.600000e+308,,1.110720e-05,,8.573760e-05,,1.600000e+308,
145,,1.600000e+308,,1.100160e-05,,8.572320e-05,,1.600000e+308,
146,,1.600000e+308,,1.104000e-05,,8.578560e-05,,1.600000e+308,
147,,1.600000e+308,,1.089600e-05,,8.582400e-05,,1.600000e+308,
148,,1.600000e+308,,1.116000e-05,,8.574720e-05,,1.600000e+308,
149,,1.600000e+308,,1.113600e-05,,8.572320e-05,,1.600000e+308,
150,,1.600000e+308,,1.116000e-05,,8.575200e-05,,1.600000e+308,
151,,1.600000e+308,,1.107360e-05,,8.573760e-05,,1.600000e+308,
152,,1.600000e+308,,1.118400e-05,,8.571840e-05,,1.600000e+308,
153,,1.600000e+308,,1.104000e-05,,8.576640e-05,,1.600000e+308,
154,,1.600000e+308,,1.100640e-05,,8.570400e-05,,1.600000e+308,
155,,1.600000e+308,,1.115520e-05,,8.566560e-05,,1.600000e+308,
156,,1.600000e+308,,1.150080e-05,,8.572800e-05,,1.600000e+308,
157,,1.600000e+308,,1.118880e-05,,8.583360e-05,,1.600000e+308,
158,,1.600000e+308,,1.134240e-05,,8.573280e-05,,1.600000e+308,
159,,1.600000e+308,,1.127040e-05,,8.580480e-05,,1.600000e+308,
160,,1.600000e+308,,1.101600e-05,,8.575200e-05,,1.600000e+308,
161,,1.600000e+308,,1.116000e-05,,8.575200e-05,,1.600000e+308,
162,,1.600000e+308,,1.104960e-05,,8.575200e-05,,1.600000e+308,
163,,1.600000e+308,,1.119360e-05,,8.580960e-05,,1.600000e+308,
164,,1.600000e+308,,1.104000e-05,,8.573760e-05,,1.600000e+308,
165,,1.600000e+308,,1.106880e-05,,8.568480e-05,,1.600000e+308,
166,,1.600000e+308,,1.109760e-05,,8.570400e-05,,1.600000e+308,
167,,1.600000e+308,,1.115520e-05,,8.577120e-05,,1.600000e+308,
168,,1.600000e+308,,1.139040e-05,,8.572800e-05,,1.600000e+308,
169,,1.600000e+308,,1.144320e-05,,8.583840e-05,,1.600000e+308,
170,,1.600000e+308,,1.078560e-05,,8.569920e-05,,1.600000e+308,
171,,1.600000e+308,,1.130400e-05,,8.577120e-05,,1.600000e+308,
172,,1.600000e+308,,1.108800e-05,,8.572800e-05,,1.600000e+308,
173,,1.600000e+308,,1.089120e-05,,8.577120e-05,,1.600000e+308,
174,,1.600000e+308,,1.113600e-05,,8.575200e-05,,1.600000e+308,
175,,1.600000e+308,,1.088640e-05,,8.570880e-05,,1.600000e+308,
176,,1.600000e+308,,1.104000e-05,,8.575680e-05,,1.600000e+308,
