"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","11:21:14",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Rise Time",,"Period",,"Rise Time",,
"Source 1",,"C2",,"C1",,"C1",,"C2",,
"Source 2",,,,,,,,,,
"Unit",,s,,s,,s,,s,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,3514,,3514,,3514,,3514,,
"Current",,1.710288e-04,,1.141920e-05,,6.810720e-05,,5.289600e-06,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,6.796320e-05,,5.217600e-06,,6.797760e-05,,4.036800e-06,,
"Max",,3.290352e-04,,1.166400e-05,,1.712496e-04,,3.468480e-04,,
"Mean",,1.168882e-04,,7.181314e-06,,1.427118e-04,,1.187120e-05,,
"StdDev",,5.397247e-05,,2.717597e-06,,4.163732e-05,,3.044153e-05,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,6.796320e-05,,5.193600e-06,,6.797760e-05,,3.110400e-06,,
"Long term Max",,3.291600e-04,,1.778880e-05,,2.500608e-04,,3.470448e-04,,
"Long term Mean",,1.280106e-04,,6.331920e-06,,1.566295e-04,,1.328306e-05,,
"Long term StdDev",,5.059985e-05,,2.009674e-06,,2.851795e-05,,3.778954e-05,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,1.600000e+308,,5.323200e-06,,1.710960e-04,,1.600000e+308,
2,,1.600000e+308,,5.299200e-06,,1.709760e-04,,1.600000e+308,
3,,1.600000e+308,,5.308800e-06,,1.711344e-04,,1.600000e+308,
4,,1.600000e+308,,5.371200e-06,,1.710864e-04,,1.600000e+308,
5,,1.600000e+308,,5.323200e-06,,1.710000e-04,,1.600000e+308,
6,,1.600000e+308,,5.356800e-06,,1.711536e-04,,1.600000e+308,
7,,1.600000e+308,,5.342400e-06,,1.711056e-04,,1.600000e+308,
8,,1.600000e+308,,5.332800e-06,,1.710384e-04,,1.600000e+308,
9,,1.600000e+308,,5.361600e-06,,1.711344e-04,,1.600000e+308,
10,,1.600000e+308,,5.361600e-06,,1.710000e-04,,1.600000e+308,
11,,8.584800e-05,,5.328000e-06,,1.710672e-04,,1.082400e-05,
12,,8.580480e-05,,5.337600e-06,,1.710288e-04,,1.100640e-05,
13,,8.568960e-05,,5.280000e-06,,1.711632e-04,,1.138080e-05,
14,,8.575680e-05,,5.284800e-06,,1.710576e-04,,1.088160e-05,
15,,8.571840e-05,,5.366400e-06,,1.710432e-04,,1.117920e-05,
16,,8.576640e-05,,5.366400e-06,,1.710576e-04,,1.114560e-05,
17,,8.580000e-05,,5.328000e-06,,1.710528e-04,,1.109760e-05,
18,,8.575680e-05,,5.304000e-06,,1.710480e-04,,1.121760e-05,
19,,8.572800e-05,,5.304000e-06,,1.711104e-04,,1.079520e-05,
20,,8.573280e-05,,5.280000e-06,,1.709952e-04,,1.101600e-05,
21,,8.576160e-05,,5.342400e-06,,1.711728e-04,,1.103040e-05,
22,,8.578560e-05,,5.275200e-06,,1.711440e-04,,1.077120e-05,
23,,8.581920e-05,,5.342400e-06,,1.711392e-04,,1.091520e-05,
24,,8.576160e-05,,5.275200e-06,,1.710624e-04,,1.072800e-05,
25,,8.580960e-05,,5.318400e-06,,1.710912e-04,,1.091520e-05,
26,,8.576160e-05,,5.318400e-06,,1.710288e-04,,1.101120e-05,
27,,8.580480e-05,,5.323200e-06,,1.710912e-04,,1.094400e-05,
28,,8.580480e-05,,5.270400e-06,,1.711920e-04,,1.084800e-05,
29,,8.576640e-05,,5.313600e-06,,1.711152e-04,,1.095840e-05,
30,,8.574720e-05,,5.390400e-06,,1.711008e-04,,1.145280e-05,
31,,8.579520e-05,,5.332800e-06,,1.710960e-04,,1.110720e-05,
32,,8.577600e-05,,5.376000e-06,,1.710912e-04,,1.091040e-05,
33,,8.572800e-05,,5.356800e-06,,1.710816e-04,,1.093440e-05,
34,,8.564640e-05,,5.299200e-06,,1.711248e-04,,1.143840e-05,
35,,8.576640e-05,,5.280000e-06,,1.710048e-04,,1.130400e-05,
36,,8.583840e-05,,5.337600e-06,,1.710480e-04,,1.095360e-05,
37,,8.577120e-05,,5.352000e-06,,1.711392e-04,,1.081440e-05,
38,,8.578560e-05,,5.342400e-06,,1.710000e-04,,1.102560e-05,
39,,8.573280e-05,,5.251200e-06,,1.711344e-04,,1.101600e-05,
40,,8.578080e-05,,5.342400e-06,,1.711296e-04,,1.111200e-05,
41,,8.575200e-05,,5.337600e-06,,1.710096e-04,,1.104480e-05,
42,,8.576640e-05,,5.289600e-06,,1.711728e-04,,1.100640e-05,
43,,8.580480e-05,,5.337600e-06,,1.710720e-04,,1.088160e-05,
44,,8.568960e-05,,5.265600e-06,,1.711344e-04,,1.140960e-05,
45,,8.583360e-05,,5.304000e-06,,1.710720e-04,,1.120320e-05,
46,,8.580480e-05,,5.289600e-06,,1.710576e-04,,1.088640e-05,
47,,8.581440e-05,,5.308800e-06,,1.711632e-04,,1.085760e-05,
48,,8.576160e-05,,5.308800e-06,,1.711440e-04,,1.108800e-05,
49,,8.574720e-05,,5.347200e-06,,1.710624e-04,,1.105920e-05,
50,,8.584800e-05,,5.313600e-06,,1.710960e-04,,1.143840e-05,
