in s,C1 in V
-4.3323344E-02,-2.25602E+00
-4.3322680E-02,-2.19742E+00
-4.3322016E-02,-2.21695E+00
-4.3321352E-02,-2.19742E+00
-4.3320688E-02,-2.17789E+00
-4.3320024E-02,-2.15836E+00
-4.3319360E-02,-2.19742E+00
-4.3318696E-02,-2.17789E+00
-4.3318032E-02,-2.11930E+00
-4.3317368E-02,-2.04117E+00
-4.3316704E-02,-2.02164E+00
-4.3316040E-02,-1.92398E+00
-4.3315376E-02,-1.98258E+00
-4.3314712E-02,-1.90445E+00
-4.3314048E-02,-1.92398E+00
-4.3313384E-02,-1.90445E+00
-4.3312720E-02,-1.84586E+00
-4.3312056E-02,-1.90445E+00
-4.3311392E-02,-1.80680E+00
-4.3310728E-02,-1.70914E+00
-4.3310064E-02,-1.61148E+00
-4.3309400E-02,-1.55289E+00
-4.3308736E-02,-1.41617E+00
-4.3308072E-02,-1.35758E+00
-4.3307408E-02,-1.33805E+00
-4.3306744E-02,-1.25992E+00
-4.3306080E-02,-1.33805E+00
-4.3305416E-02,-1.33805E+00
-4.3304752E-02,-1.41617E+00
-4.3304088E-02,-1.53336E+00
-4.3303424E-02,-1.65055E+00
-4.3302760E-02,-1.72867E+00
-4.3302096E-02,-1.84586E+00
-4.3301432E-02,-2.04117E+00
-4.3300768E-02,-2.13883E+00
-4.3300104E-02,-2.25602E+00
-4.3299440E-02,-2.41227E+00
-4.3298776E-02,-2.56852E+00
-4.3298112E-02,-2.68570E+00
-4.3297448E-02,-2.84195E+00
-4.3296784E-02,-2.97867E+00
-4.3296120E-02,-2.97867E+00
-4.3295456E-02,-2.95914E+00
-4.3294792E-02,-2.78336E+00
-4.3294128E-02,-2.84195E+00
-4.3293464E-02,-2.72477E+00
-4.3292800E-02,-2.60758E+00
-4.3292136E-02,-2.43180E+00
-4.3291472E-02,-2.35367E+00
-4.3290808E-02,-2.25602E+00
-4.3290144E-02,-2.23648E+00
-4.3289480E-02,-2.13883E+00
-4.3288816E-02,-2.15836E+00
-4.3288152E-02,-2.23648E+00
-4.3287488E-02,-2.23648E+00
-4.3286824E-02,-2.29508E+00
-4.3286160E-02,-2.39273E+00
-4.3285496E-02,-2.41227E+00
-4.3284832E-02,-2.43180E+00
-4.3284168E-02,-2.45133E+00
-4.3283504E-02,-2.49039E+00
-4.3282840E-02,-2.49039E+00
-4.3282176E-02,-2.41227E+00
-4.3281512E-02,-2.39273E+00
-4.3280848E-02,-2.11930E+00
-4.3280184E-02,-4.59141E-01
-4.3279520E-02,5.56484E-01
-4.3278856E-02,7.32266E-01
-4.3278192E-02,5.36953E-01
-4.3277528E-02,3.02578E-01
-4.3276864E-02,9.60937E-03
-4.3276200E-02,-1.85703E-01
-4.3275536E-02,-1.85703E-01
-4.3274872E-02,-1.66172E-01
-4.3274208E-02,-3.41953E-01
-4.3273544E-02,-1.90445E+00
-4.3272880E-02,-2.88102E+00
-4.3272216E-02,-3.19352E+00
-4.3271552E-02,-3.09586E+00
-4.3270888E-02,-2.84195E+00
-4.3270224E-02,-2.60758E+00
-4.3269560E-02,-2.50992E+00
-4.3268896E-02,-2.49039E+00
-4.3268232E-02,-2.54898E+00
-4.3267568E-02,-2.62711E+00
-4.3266904E-02,-2.66617E+00
-4.3266240E-02,-2.68570E+00
-4.3265576E-02,-2.56852E+00
-4.3264912E-02,-2.49039E+00
-4.3264248E-02,-2.45133E+00
-4.3263584E-02,-2.39273E+00
-4.3262920E-02,-2.39273E+00
-4.3262256E-02,-2.41227E+00
-4.3261592E-02,-2.45133E+00
-4.3260928E-02,-2.47086E+00
-4.3260264E-02,-2.43180E+00
-4.3259600E-02,-2.31461E+00
-4.3258936E-02,-2.31461E+00
-4.3258272E-02,-2.31461E+00
-4.3257608E-02,-2.21695E+00
-4.3256944E-02,-2.25602E+00
-4.3256280E-02,-2.27555E+00
-4.3255616E-02,-2.21695E+00
-4.3254952E-02,-2.21695E+00
-4.3254288E-02,-2.17789E+00
-4.3253624E-02,-2.21695E+00
-4.3252960E-02,-2.19742E+00
-4.3252296E-02,-2.13883E+00
-4.3251632E-02,-2.13883E+00
-4.3250968E-02,-2.06070E+00
-4.3250304E-02,-2.08023E+00
-4.3249640E-02,-2.00211E+00
-4.3248976E-02,-1.96305E+00
-4.3248312E-02,-1.96305E+00
-4.3247648E-02,-1.94352E+00
-4.3246984E-02,-1.90445E+00
-4.3246320E-02,-1.84586E+00
-4.3245656E-02,-1.92398E+00
-4.3244992E-02,-1.90445E+00
-4.3244328E-02,-1.78727E+00
-4.3243664E-02,-1.63102E+00
-4.3243000E-02,-1.61148E+00
-4.3242336E-02,-1.53336E+00
-4.3241672E-02,-1.45523E+00
-4.3241008E-02,-1.37711E+00
-4.3240344E-02,-1.33805E+00
-4.3239680E-02,-1.33805E+00
-4.3239016E-02,-1.31852E+00
-4.3238352E-02,-1.37711E+00
-4.3237688E-02,-1.53336E+00
-4.3237024E-02,-1.57242E+00
-4.3236360E-02,-1.68961E+00
-4.3235696E-02,-1.72867E+00
-4.3235032E-02,-1.94352E+00
-4.3234368E-02,-2.06070E+00
-4.3233704E-02,-2.21695E+00
-4.3233040E-02,-2.39273E+00
-4.3232376E-02,-2.54898E+00
-4.3231712E-02,-2.62711E+00
-4.3231048E-02,-2.76383E+00
-4.3230384E-02,-2.84195E+00
-4.3229720E-02,-2.97867E+00
-4.3229056E-02,-2.92008E+00
-4.3228392E-02,-2.92008E+00
-4.3227728E-02,-2.92008E+00
-4.3227064E-02,-2.76383E+00
-4.3226400E-02,-2.64664E+00
-4.3225736E-02,-2.43180E+00
-4.3225072E-02,-2.33414E+00
-4.3224408E-02,-2.25602E+00
-4.3223744E-02,-2.21695E+00
-4.3223080E-02,-2.15836E+00
-4.3222416E-02,-2.19742E+00
-4.3221752E-02,-2.21695E+00
-4.3221088E-02,-2.21695E+00
-4.3220424E-02,-2.23648E+00
-4.3219760E-02,-2.29508E+00
-4.3219096E-02,-2.39273E+00
-4.3218432E-02,-2.39273E+00
-4.3217768E-02,-2.35367E+00
-4.3217104E-02,-2.45133E+00
-4.3216440E-02,-2.43180E+00
-4.3215776E-02,-2.49039E+00
-4.3215112E-02,-2.41227E+00
-4.3214448E-02,-2.41227E+00
-4.3213784E-02,-1.16227E+00
-4.3213120E-02,2.24453E-01
-4.3212456E-02,7.32266E-01
-4.3211792E-02,7.32266E-01
-4.3211128E-02,3.80703E-01
-4.3210464E-02,8.77344E-02
-4.3209800E-02,-1.07578E-01
-4.3209136E-02,-1.66172E-01
-4.3208472E-02,-1.85703E-01
-4.3207808E-02,-1.27109E-01
-4.3207144E-02,-1.14273E+00
-4.3206480E-02,-2.62711E+00
-4.3205816E-02,-3.19352E+00
-4.3205152E-02,-3.15445E+00
-4.3204488E-02,-2.88102E+00
-4.3203824E-02,-2.62711E+00
-4.3203160E-02,-2.50992E+00
-4.3202496E-02,-2.50992E+00
-4.3201832E-02,-2.47086E+00
-4.3201168E-02,-2.64664E+00
-4.3200504E-02,-2.64664E+00
-4.3199840E-02,-2.66617E+00
-4.3199176E-02,-2.62711E+00
-4.3198512E-02,-2.54898E+00
-4.3197848E-02,-2.58805E+00
-4.3197184E-02,-2.45133E+00
-4.3196520E-02,-2.39273E+00
-4.3195856E-02,-2.37320E+00
-4.3195192E-02,-2.37320E+00
-4.3194528E-02,-2.45133E+00
-4.3193864E-02,-2.43180E+00
-4.3193200E-02,-2.41227E+00
-4.3192536E-02,-2.37320E+00
-4.3191872E-02,-2.35367E+00
-4.3191208E-02,-2.25602E+00
-4.3190544E-02,-2.21695E+00
-4.3189880E-02,-2.21695E+00
-4.3189216E-02,-2.27555E+00
-4.3188552E-02,-2.17789E+00
-4.3187888E-02,-2.15836E+00
-4.3187224E-02,-2.19742E+00
-4.3186560E-02,-2.19742E+00
-4.3185896E-02,-2.13883E+00
-4.3185232E-02,-2.09977E+00
-4.3184568E-02,-2.11930E+00
-4.3183904E-02,-2.08023E+00
-4.3183240E-02,-1.92398E+00
-4.3182576E-02,-1.96305E+00
-4.3181912E-02,-1.98258E+00
-4.3181248E-02,-1.94352E+00
-4.3180584E-02,-1.92398E+00
-4.3179920E-02,-1.86539E+00
-4.3179256E-02,-1.94352E+00
-4.3178592E-02,-1.80680E+00
-4.3177928E-02,-1.70914E+00
-4.3177264E-02,-1.63102E+00
-4.3176600E-02,-1.59195E+00
-4.3175936E-02,-1.55289E+00
-4.3175272E-02,-1.45523E+00
-4.3174608E-02,-1.37711E+00
-4.3173944E-02,-1.29898E+00
-4.3173280E-02,-1.33805E+00
-4.3172616E-02,-1.35758E+00
-4.3171952E-02,-1.33805E+00
-4.3171288E-02,-1.41617E+00
-4.3170624E-02,-1.59195E+00
-4.3169960E-02,-1.59195E+00
-4.3169296E-02,-1.74820E+00
-4.3168632E-02,-1.92398E+00
-4.3167968E-02,-2.04117E+00
-4.3167304E-02,-2.09977E+00
-4.3166640E-02,-2.27555E+00
-4.3165976E-02,-2.45133E+00
-4.3165312E-02,-2.56852E+00
-4.3164648E-02,-2.70523E+00
-4.3163984E-02,-2.88102E+00
-4.3163320E-02,-2.90055E+00
-4.3162656E-02,-3.05680E+00
-4.3161992E-02,-2.93961E+00
-4.3161328E-02,-2.90055E+00
-4.3160664E-02,-2.82242E+00
-4.3160000E-02,-2.64664E+00
-4.3159336E-02,-2.54898E+00
-4.3158672E-02,-2.41227E+00
-4.3158008E-02,-2.29508E+00
-4.3157344E-02,-2.19742E+00
-4.3156680E-02,-2.19742E+00
-4.3156016E-02,-2.15836E+00
-4.3155352E-02,-2.23648E+00
-4.3154688E-02,-2.19742E+00
-4.3154024E-02,-2.25602E+00
-4.3153360E-02,-2.27555E+00
-4.3152696E-02,-2.31461E+00
-4.3152032E-02,-2.35367E+00
-4.3151368E-02,-2.39273E+00
-4.3150704E-02,-2.41227E+00
-4.3150040E-02,-2.47086E+00
-4.3149376E-02,-2.45133E+00
-4.3148712E-02,-2.35367E+00
-4.3148048E-02,-2.41227E+00
-4.3147384E-02,-1.82633E+00
-4.3146720E-02,-1.85703E-01
-4.3146056E-02,6.34609E-01
-4.3145392E-02,7.90859E-01
-4.3144728E-02,5.36953E-01
-4.3144064E-02,1.65859E-01
-4.3143400E-02,-8.80469E-02
-4.3142736E-02,-1.66172E-01
-4.3142072E-02,-1.66172E-01
-4.3141408E-02,-1.27109E-01
-4.3140744E-02,-5.56797E-01
-4.3140080E-02,-2.15836E+00
-4.3139416E-02,-3.09586E+00
-4.3138752E-02,-3.21305E+00
-4.3138088E-02,-2.97867E+00
-4.3137424E-02,-2.88102E+00
-4.3136760E-02,-2.62711E+00
-4.3136096E-02,-2.49039E+00
-4.3135432E-02,-2.43180E+00
-4.3134768E-02,-2.50992E+00
-4.3134104E-02,-2.70523E+00
-4.3133440E-02,-2.64664E+00
-4.3132776E-02,-2.66617E+00
-4.3132112E-02,-2.60758E+00
-4.3131448E-02,-2.60758E+00
-4.3130784E-02,-2.49039E+00
-4.3130120E-02,-2.41227E+00
-4.3129456E-02,-2.39273E+00
-4.3128792E-02,-2.41227E+00
-4.3128128E-02,-2.37320E+00
-4.3127464E-02,-2.43180E+00
-4.3126800E-02,-2.41227E+00
-4.3126136E-02,-2.39273E+00
-4.3125472E-02,-2.35367E+00
-4.3124808E-02,-2.25602E+00
-4.3124144E-02,-2.33414E+00
-4.3123480E-02,-2.17789E+00
-4.3122816E-02,-2.25602E+00
-4.3122152E-02,-2.25602E+00
-4.3121488E-02,-2.19742E+00
-4.3120824E-02,-2.23648E+00
-4.3120160E-02,-2.21695E+00
-4.3119496E-02,-2.15836E+00
-4.3118832E-02,-2.21695E+00
-4.3118168E-02,-2.09977E+00
-4.3117504E-02,-2.06070E+00
-4.3116840E-02,-1.96305E+00
-4.3116176E-02,-1.98258E+00
-4.3115512E-02,-2.02164E+00
-4.3114848E-02,-2.00211E+00
-4.3114184E-02,-1.84586E+00
-4.3113520E-02,-1.94352E+00
-4.3112856E-02,-1.84586E+00
-4.3112192E-02,-1.88492E+00
-4.3111528E-02,-1.72867E+00
-4.3110864E-02,-1.76773E+00
-4.3110200E-02,-1.74820E+00
-4.3109536E-02,-1.55289E+00
-4.3108872E-02,-1.47477E+00
-4.3108208E-02,-1.43570E+00
-4.3107544E-02,-1.33805E+00
-4.3106880E-02,-1.33805E+00
-4.3106216E-02,-1.37711E+00
-4.3105552E-02,-1.39664E+00
-4.3104888E-02,-1.41617E+00
-4.3104224E-02,-1.51383E+00
-4.3103560E-02,-1.61148E+00
-4.3102896E-02,-1.72867E+00
-4.3102232E-02,-1.88492E+00
-4.3101568E-02,-1.92398E+00
-4.3100904E-02,-2.06070E+00
-4.3100240E-02,-2.25602E+00
-4.3099576E-02,-2.39273E+00
-4.3098912E-02,-2.56852E+00
-4.3098248E-02,-2.62711E+00
-4.3097584E-02,-2.88102E+00
-4.3096920E-02,-2.90055E+00
-4.3096256E-02,-2.95914E+00
-4.3095592E-02,-2.86148E+00
-4.3094928E-02,-2.92008E+00
-4.3094264E-02,-2.88102E+00
-4.3093600E-02,-2.74430E+00
-4.3092936E-02,-2.58805E+00
-4.3092272E-02,-2.49039E+00
-4.3091608E-02,-2.35367E+00
-4.3090944E-02,-2.25602E+00
-4.3090280E-02,-2.17789E+00
-4.3089616E-02,-2.15836E+00
-4.3088952E-02,-2.23648E+00
-4.3088288E-02,-2.19742E+00
-4.3087624E-02,-2.23648E+00
-4.3086960E-02,-2.25602E+00
-4.3086296E-02,-2.31461E+00
-4.3085632E-02,-2.31461E+00
-4.3084968E-02,-2.37320E+00
-4.3084304E-02,-2.41227E+00
-4.3083640E-02,-2.47086E+00
-4.3082976E-02,-2.43180E+00
-4.3082312E-02,-2.47086E+00
-4.3081648E-02,-2.41227E+00
-4.3080984E-02,-2.23648E+00
-4.3080320E-02,-8.10703E-01
-4.3079656E-02,4.19766E-01
-4.3078992E-02,7.51797E-01
-4.3078328E-02,6.73672E-01
-4.3077664E-02,2.83047E-01
-4.3077000E-02,6.82031E-02
-4.3076336E-02,-2.05234E-01
-4.3075672E-02,-2.24766E-01
-4.3075008E-02,-1.66172E-01
-4.3074344E-02,-2.05234E-01
-4.3073680E-02,-1.51383E+00
-4.3073016E-02,-2.82242E+00
-4.3072352E-02,-3.19352E+00
-4.3071688E-02,-3.11539E+00
-4.3071024E-02,-2.92008E+00
-4.3070360E-02,-2.64664E+00
-4.3069696E-02,-2.49039E+00
-4.3069032E-02,-2.47086E+00
-4.3068368E-02,-2.54898E+00
-4.3067704E-02,-2.60758E+00
-4.3067040E-02,-2.64664E+00
-4.3066376E-02,-2.66617E+00
-4.3065712E-02,-2.62711E+00
-4.3065048E-02,-2.54898E+00
-4.3064384E-02,-2.52945E+00
-4.3063720E-02,-2.39273E+00
-4.3063056E-02,-2.45133E+00
-4.3062392E-02,-2.47086E+00
-4.3061728E-02,-2.39273E+00
-4.3061064E-02,-2.41227E+00
-4.3060400E-02,-2.41227E+00
-4.3059736E-02,-2.41227E+00
-4.3059072E-02,-2.37320E+00
-4.3058408E-02,-2.33414E+00
-4.3057744E-02,-2.29508E+00
-4.3057080E-02,-2.19742E+00
-4.3056416E-02,-2.23648E+00
-4.3055752E-02,-2.15836E+00
-4.3055088E-02,-2.17789E+00
-4.3054424E-02,-2.23648E+00
-4.3053760E-02,-2.21695E+00
-4.3053096E-02,-2.21695E+00
-4.3052432E-02,-2.13883E+00
-4.3051768E-02,-2.11930E+00
-4.3051104E-02,-2.06070E+00
-4.3050440E-02,-2.04117E+00
-4.3049776E-02,-1.98258E+00
-4.3049112E-02,-1.96305E+00
-4.3048448E-02,-1.94352E+00
-4.3047784E-02,-1.92398E+00
-4.3047120E-02,-1.84586E+00
-4.3046456E-02,-1.88492E+00
-4.3045792E-02,-1.86539E+00
-4.3045128E-02,-1.78727E+00
-4.3044464E-02,-1.76773E+00
-4.3043800E-02,-1.72867E+00
-4.3043136E-02,-1.61148E+00
-4.3042472E-02,-1.55289E+00
-4.3041808E-02,-1.47477E+00
-4.3041144E-02,-1.41617E+00
-4.3040480E-02,-1.39664E+00
-4.3039816E-02,-1.25992E+00
-4.3039152E-02,-1.29898E+00
-4.3038488E-02,-1.41617E+00
-4.3037824E-02,-1.45523E+00
-4.3037160E-02,-1.55289E+00
-4.3036496E-02,-1.68961E+00
-4.3035832E-02,-1.78727E+00
-4.3035168E-02,-1.90445E+00
-4.3034504E-02,-2.00211E+00
-4.3033840E-02,-2.13883E+00
-4.3033176E-02,-2.39273E+00
-4.3032512E-02,-2.50992E+00
-4.3031848E-02,-2.68570E+00
-4.3031184E-02,-2.76383E+00
-4.3030520E-02,-2.86148E+00
-4.3029856E-02,-2.95914E+00
-4.3029192E-02,-2.90055E+00
-4.3028528E-02,-2.92008E+00
-4.3027864E-02,-2.84195E+00
-4.3027200E-02,-2.72477E+00
