in s,C1 in V,C2 in V
8.523440E-05,1.29053E+00,2.99463E+00
8.523520E-05,1.29053E+00,3.00928E+00
8.523600E-05,1.30029E+00,2.97021E+00
8.523680E-05,1.30029E+00,2.99463E+00
8.523760E-05,1.29541E+00,2.98975E+00
8.523840E-05,1.28564E+00,2.98486E+00
8.523920E-05,1.28076E+00,2.99463E+00
8.524000E-05,1.30029E+00,2.99463E+00
8.524080E-05,1.27588E+00,2.97510E+00
8.524160E-05,1.31006E+00,2.98486E+00
8.524240E-05,1.28564E+00,2.99463E+00
8.524320E-05,1.31006E+00,3.00439E+00
8.524400E-05,1.30518E+00,3.00928E+00
8.524480E-05,1.31982E+00,2.98486E+00
8.524560E-05,1.29541E+00,2.98486E+00
8.524640E-05,1.29541E+00,2.99951E+00
8.524720E-05,1.28076E+00,2.97998E+00
8.524800E-05,1.28076E+00,3.00439E+00
8.524880E-05,1.29541E+00,3.00928E+00
8.524960E-05,1.30518E+00,2.99951E+00
8.525040E-05,1.29541E+00,2.99951E+00
8.525120E-05,1.29541E+00,3.00439E+00
8.525200E-05,1.28076E+00,2.98486E+00
8.525280E-05,1.30029E+00,2.99951E+00
8.525360E-05,1.28076E+00,2.99463E+00
8.525440E-05,1.28076E+00,3.00439E+00
8.525520E-05,1.29053E+00,2.99951E+00
8.525600E-05,1.29053E+00,2.97998E+00
8.525680E-05,1.31006E+00,3.01416E+00
8.525760E-05,1.30029E+00,2.99463E+00
8.525840E-05,1.26611E+00,2.98975E+00
8.525920E-05,1.27588E+00,3.01904E+00
8.526000E-05,1.28076E+00,2.99951E+00
8.526080E-05,1.28076E+00,3.00928E+00
8.526160E-05,1.27100E+00,2.99463E+00
8.526240E-05,1.29541E+00,3.00439E+00
8.526320E-05,1.30029E+00,2.99463E+00
8.526400E-05,1.30518E+00,2.98975E+00
8.526480E-05,1.27100E+00,2.97998E+00
8.526560E-05,1.28076E+00,2.98975E+00
8.526640E-05,1.27588E+00,2.98975E+00
8.526720E-05,1.29541E+00,3.00928E+00
8.526800E-05,1.27100E+00,2.98975E+00
8.526880E-05,1.31006E+00,2.98975E+00
8.526960E-05,1.28564E+00,2.99951E+00
8.527040E-05,1.30029E+00,2.98486E+00
8.527120E-05,1.28564E+00,2.97021E+00
8.527200E-05,1.29053E+00,2.98486E+00
8.527280E-05,1.27588E+00,2.97998E+00
8.527360E-05,1.29053E+00,2.98486E+00
8.527440E-05,1.29053E+00,3.00439E+00
8.527520E-05,1.29541E+00,2.99951E+00
8.527600E-05,1.28076E+00,2.98975E+00
8.527680E-05,1.29541E+00,3.00928E+00
8.527760E-05,1.27588E+00,2.98486E+00
8.527840E-05,1.27588E+00,2.99951E+00
8.527920E-05,1.28076E+00,3.00928E+00
8.528000E-05,1.28564E+00,2.98975E+00
8.528080E-05,1.27588E+00,2.99951E+00
8.528160E-05,1.28564E+00,2.99951E+00
8.528240E-05,1.28564E+00,2.99463E+00
8.528320E-05,1.29541E+00,3.00439E+00
8.528400E-05,1.28076E+00,2.99463E+00
8.528480E-05,1.29541E+00,3.00439E+00
8.528560E-05,1.27100E+00,2.98975E+00
8.528640E-05,1.28076E+00,3.00928E+00
8.528720E-05,1.27100E+00,2.98975E+00
8.528800E-05,1.28076E+00,3.01416E+00
8.528880E-05,1.27588E+00,3.01416E+00
8.528960E-05,1.28076E+00,3.00928E+00
8.529040E-05,1.28076E+00,2.99951E+00
8.529120E-05,1.28564E+00,3.01416E+00
8.529200E-05,1.27588E+00,2.99951E+00
8.529280E-05,1.29053E+00,3.02393E+00
8.529360E-05,1.26611E+00,2.99951E+00
8.529440E-05,1.28564E+00,3.00928E+00
8.529520E-05,1.28564E+00,3.02393E+00
8.529600E-05,1.26611E+00,3.02881E+00
8.529680E-05,1.27100E+00,2.98486E+00
8.529760E-05,1.27588E+00,2.99463E+00
8.529840E-05,1.26611E+00,2.98975E+00
8.529920E-05,1.26611E+00,3.01904E+00
8.530000E-05,1.25635E+00,2.99951E+00
8.530080E-05,1.28076E+00,3.00439E+00
8.530160E-05,1.28564E+00,2.99463E+00
8.530240E-05,1.27588E+00,2.99463E+00
8.530320E-05,1.25146E+00,2.98486E+00
8.530400E-05,1.26611E+00,3.00439E+00
8.530480E-05,1.28564E+00,3.00439E+00
8.530560E-05,1.26611E+00,3.00439E+00
8.530640E-05,1.27588E+00,3.00928E+00
8.530720E-05,1.27100E+00,3.01416E+00
8.530800E-05,1.25146E+00,3.01416E+00
8.530880E-05,1.26123E+00,3.00439E+00
8.530960E-05,1.26123E+00,3.00928E+00
8.531040E-05,1.26611E+00,3.01904E+00
8.531120E-05,1.26123E+00,3.00928E+00
8.531200E-05,1.26611E+00,3.00439E+00
8.531280E-05,1.25635E+00,2.99951E+00
8.531360E-05,1.25146E+00,2.98975E+00
8.531440E-05,1.26611E+00,2.98975E+00
8.531520E-05,1.27588E+00,3.00439E+00
8.531600E-05,1.25635E+00,2.98486E+00
8.531680E-05,1.27588E+00,3.00928E+00
8.531760E-05,1.26611E+00,3.02393E+00
8.531840E-05,1.25146E+00,3.02393E+00
8.531920E-05,1.25146E+00,3.02393E+00
8.532000E-05,1.26611E+00,3.01904E+00
8.532080E-05,1.26123E+00,3.01904E+00
8.532160E-05,1.26611E+00,3.01904E+00
8.532240E-05,1.24658E+00,2.99463E+00
8.532320E-05,1.24658E+00,3.01904E+00
8.532400E-05,1.26123E+00,2.99951E+00
8.532480E-05,1.24658E+00,3.01904E+00
8.532560E-05,1.25146E+00,3.01904E+00
8.532640E-05,1.26123E+00,3.01416E+00
8.532720E-05,1.26123E+00,3.01904E+00
8.532800E-05,1.28076E+00,3.00928E+00
8.532880E-05,1.25146E+00,2.98486E+00
8.532960E-05,1.26611E+00,3.01416E+00
8.533040E-05,1.24170E+00,3.00928E+00
8.533120E-05,1.25146E+00,3.01904E+00
8.533200E-05,1.24658E+00,2.99463E+00
8.533280E-05,1.26123E+00,3.00439E+00
8.533360E-05,1.25146E+00,2.99463E+00
8.533440E-05,1.26611E+00,3.01904E+00
8.533520E-05,1.24658E+00,2.99463E+00
8.533600E-05,1.26611E+00,3.01416E+00
8.533680E-05,1.24170E+00,3.00439E+00
8.533760E-05,1.24658E+00,3.03857E+00
8.533840E-05,1.25635E+00,3.00928E+00
8.533920E-05,1.26611E+00,3.00439E+00
8.534000E-05,1.25146E+00,3.00439E+00
8.534080E-05,1.25635E+00,3.01416E+00
8.534160E-05,1.24658E+00,2.98486E+00
8.534240E-05,1.26611E+00,3.01416E+00
8.534320E-05,1.26123E+00,3.00439E+00
8.534400E-05,1.26123E+00,3.01904E+00
8.534480E-05,1.24658E+00,3.01416E+00
8.534560E-05,1.26611E+00,3.03369E+00
8.534640E-05,1.26123E+00,3.01904E+00
8.534720E-05,1.26611E+00,3.00928E+00
8.534800E-05,1.25635E+00,3.00439E+00
8.534880E-05,1.25635E+00,3.01416E+00
8.534960E-05,1.23682E+00,3.01904E+00
8.535040E-05,1.24658E+00,3.01904E+00
8.535120E-05,1.24658E+00,3.00928E+00
8.535200E-05,1.25635E+00,3.02393E+00
8.535280E-05,1.25146E+00,3.02881E+00
8.535360E-05,1.26123E+00,3.01904E+00
8.535440E-05,1.24658E+00,3.01416E+00
8.535520E-05,1.24658E+00,3.01416E+00
8.535600E-05,1.25146E+00,3.01416E+00
8.535680E-05,1.24658E+00,3.01904E+00
8.535760E-05,1.25635E+00,3.01904E+00
8.535840E-05,1.25146E+00,3.03857E+00
8.535920E-05,1.24658E+00,3.03369E+00
8.536000E-05,1.26123E+00,3.02393E+00
8.536080E-05,1.24658E+00,3.00928E+00
8.536160E-05,1.25635E+00,3.01416E+00
8.536240E-05,1.23682E+00,3.01904E+00
8.536320E-05,1.24170E+00,3.01904E+00
8.536400E-05,1.23682E+00,2.98975E+00
8.536480E-05,1.25635E+00,3.02393E+00
8.536560E-05,1.23193E+00,3.01904E+00
8.536640E-05,1.24170E+00,3.01904E+00
8.536720E-05,1.24658E+00,3.00928E+00
8.536800E-05,1.24170E+00,3.01416E+00
8.536880E-05,1.24658E+00,3.02393E+00
8.536960E-05,1.23193E+00,3.01904E+00
8.537040E-05,1.23682E+00,3.01904E+00
8.537120E-05,1.25635E+00,3.02393E+00
8.537200E-05,1.25635E+00,3.03369E+00
8.537280E-05,1.24658E+00,3.04834E+00
8.537360E-05,1.22217E+00,3.01416E+00
8.537440E-05,1.25146E+00,3.02881E+00
8.537520E-05,1.24658E+00,3.01904E+00
8.537600E-05,1.24170E+00,3.02881E+00
8.537680E-05,1.22217E+00,3.02393E+00
8.537760E-05,1.24658E+00,3.03369E+00
8.537840E-05,1.22705E+00,3.00439E+00
8.537920E-05,1.24658E+00,3.01904E+00
8.538000E-05,1.23193E+00,3.01904E+00
8.538080E-05,1.24170E+00,3.03857E+00
8.538160E-05,1.22705E+00,3.02881E+00
8.538240E-05,1.24658E+00,3.02393E+00
8.538320E-05,1.23193E+00,3.01904E+00
8.538400E-05,1.24170E+00,3.02393E+00
8.538480E-05,1.23193E+00,3.01416E+00
8.538560E-05,1.22705E+00,3.01904E+00
8.538640E-05,1.23193E+00,3.00928E+00
8.538720E-05,1.23193E+00,3.02881E+00
8.538800E-05,1.23193E+00,3.03369E+00
8.538880E-05,1.23193E+00,3.03857E+00
8.538960E-05,1.21729E+00,3.02881E+00
8.539040E-05,1.24658E+00,3.02393E+00
8.539120E-05,1.22705E+00,3.03857E+00
8.539200E-05,1.23193E+00,3.02393E+00
8.539280E-05,1.23193E+00,3.01904E+00
8.539360E-05,1.24170E+00,3.03857E+00
8.539440E-05,1.22705E+00,3.01904E+00
8.539520E-05,1.24658E+00,3.03857E+00
8.539600E-05,1.22217E+00,3.00928E+00
8.539680E-05,1.24170E+00,3.03857E+00
8.539760E-05,1.21729E+00,3.02393E+00
8.539840E-05,1.24170E+00,3.02393E+00
8.539920E-05,1.21240E+00,3.00439E+00
8.540000E-05,1.24170E+00,3.02881E+00
8.540080E-05,1.23193E+00,3.01904E+00
8.540160E-05,1.24170E+00,3.04834E+00
8.540240E-05,1.23193E+00,3.02393E+00
8.540320E-05,1.24658E+00,3.03857E+00
8.540400E-05,1.21729E+00,3.02393E+00
8.540480E-05,1.23193E+00,3.03369E+00
8.540560E-05,1.21729E+00,3.00928E+00
8.540640E-05,1.22705E+00,3.02881E+00
8.540720E-05,1.22217E+00,3.03857E+00
8.540800E-05,1.22217E+00,3.02393E+00
8.540880E-05,1.21240E+00,3.04834E+00
8.540960E-05,1.24658E+00,3.00439E+00
8.541040E-05,1.22705E+00,3.01904E+00
8.541120E-05,1.24170E+00,3.05322E+00
8.541200E-05,1.22217E+00,3.01904E+00
8.541280E-05,1.22705E+00,3.02881E+00
8.541360E-05,1.23682E+00,3.02393E+00
8.541440E-05,1.23193E+00,3.04834E+00
8.541520E-05,1.21240E+00,3.03369E+00
8.541600E-05,1.24170E+00,3.03369E+00
8.541680E-05,1.23193E+00,3.02881E+00
8.541760E-05,1.20264E+00,3.01904E+00
8.541840E-05,1.20752E+00,3.01416E+00
8.541920E-05,1.22705E+00,3.02393E+00
8.542000E-05,1.22705E+00,3.02393E+00
8.542080E-05,1.24170E+00,3.03857E+00
8.542160E-05,1.24170E+00,3.02393E+00
8.542240E-05,1.23682E+00,3.02881E+00
8.542320E-05,1.22217E+00,3.05811E+00
8.542400E-05,1.23193E+00,3.04834E+00
8.542480E-05,1.21240E+00,3.02881E+00
8.542560E-05,1.24170E+00,3.02393E+00
8.542640E-05,1.22217E+00,3.03857E+00
8.542720E-05,1.23193E+00,3.03857E+00
8.542800E-05,1.22217E+00,3.02393E+00
8.542880E-05,1.23682E+00,3.04346E+00
8.542960E-05,1.21240E+00,3.01904E+00
8.543040E-05,1.22705E+00,3.02881E+00
8.543120E-05,1.21240E+00,3.02881E+00
8.543200E-05,1.22705E+00,3.04346E+00
8.543280E-05,1.21240E+00,3.02393E+00
8.543360E-05,1.23193E+00,3.02881E+00
8.543440E-05,1.21240E+00,3.03857E+00
8.543520E-05,1.23193E+00,3.03369E+00
8.543600E-05,1.22217E+00,3.04834E+00
8.543680E-05,1.20752E+00,3.03857E+00
8.543760E-05,1.20264E+00,3.04834E+00
8.543840E-05,1.22217E+00,3.03857E+00
8.543920E-05,1.21729E+00,3.03857E+00
8.544000E-05,1.22705E+00,3.04346E+00
8.544080E-05,1.21240E+00,3.04346E+00
8.544160E-05,1.21729E+00,3.04834E+00
8.544240E-05,1.22217E+00,3.03857E+00
8.544320E-05,1.22705E+00,3.04346E+00
8.544400E-05,1.19775E+00,3.01904E+00
8.544480E-05,1.22217E+00,3.03857E+00
8.544560E-05,1.20752E+00,3.03857E+00
8.544640E-05,1.23682E+00,3.04346E+00
8.544720E-05,1.21240E+00,3.02393E+00
8.544800E-05,1.22217E+00,3.03369E+00
8.544880E-05,1.20752E+00,3.02881E+00
8.544960E-05,1.20264E+00,3.04346E+00
8.545040E-05,1.17822E+00,3.03369E+00
8.545120E-05,1.21240E+00,3.03369E+00
8.545200E-05,1.21729E+00,3.04834E+00
8.545280E-05,1.21240E+00,3.05811E+00
8.545360E-05,1.21240E+00,3.02881E+00
8.545440E-05,1.21240E+00,3.02881E+00
8.545520E-05,1.21240E+00,3.02881E+00
8.545600E-05,1.22217E+00,3.04346E+00
8.545680E-05,1.20264E+00,3.00439E+00
8.545760E-05,1.21240E+00,3.03857E+00
8.545840E-05,1.22705E+00,3.04346E+00
8.545920E-05,1.20264E+00,3.03857E+00
8.546000E-05,1.20752E+00,3.03369E+00
8.546080E-05,1.19775E+00,3.03857E+00
8.546160E-05,1.20264E+00,3.04346E+00
8.546240E-05,1.19775E+00,3.05811E+00
8.546320E-05,1.19287E+00,3.03369E+00
8.546400E-05,1.22217E+00,3.03369E+00
8.546480E-05,1.20752E+00,3.04346E+00
8.546560E-05,1.21729E+00,3.04834E+00
8.546640E-05,1.21240E+00,3.02393E+00
8.546720E-05,1.21729E+00,3.05322E+00
8.546800E-05,1.21729E+00,3.03369E+00
8.546880E-05,1.21240E+00,3.04346E+00
8.546960E-05,1.19287E+00,3.03369E+00
8.547040E-05,1.21240E+00,3.04834E+00
8.547120E-05,1.18799E+00,3.04346E+00
8.547200E-05,1.23193E+00,3.04834E+00
8.547280E-05,1.21240E+00,3.03857E+00
8.547360E-05,1.21240E+00,3.02881E+00
8.547440E-05,1.21240E+00,3.03369E+00
8.547520E-05,1.21729E+00,3.04346E+00
8.547600E-05,1.18799E+00,3.02881E+00
8.547680E-05,1.19775E+00,3.03857E+00
8.547760E-05,1.18799E+00,3.03369E+00
8.547840E-05,1.21240E+00,3.02881E+00
8.547920E-05,1.19775E+00,3.04346E+00
8.548000E-05,1.22217E+00,3.05322E+00
8.548080E-05,1.22217E+00,3.06299E+00
8.548160E-05,1.21240E+00,3.05322E+00
8.548240E-05,1.20264E+00,3.05322E+00
8.548320E-05,1.22705E+00,3.04346E+00
8.548400E-05,1.20752E+00,3.04346E+00
8.548480E-05,1.21240E+00,3.04346E+00
8.548560E-05,1.20752E+00,3.04834E+00
8.548640E-05,1.20752E+00,3.03857E+00
8.548720E-05,1.19287E+00,3.04834E+00
8.548800E-05,1.20264E+00,3.04346E+00
8.548880E-05,1.19775E+00,3.03369E+00
8.548960E-05,1.20264E+00,3.03857E+00
8.549040E-05,1.19775E+00,3.02881E+00
8.549120E-05,1.19775E+00,3.04834E+00
8.549200E-05,1.20264E+00,3.05322E+00
8.549280E-05,1.22217E+00,3.04834E+00
8.549360E-05,1.20752E+00,3.03369E+00
8.549440E-05,1.20264E+00,3.06299E+00
8.549520E-05,1.18799E+00,3.03369E+00
8.549600E-05,1.21240E+00,3.04346E+00
8.549680E-05,1.20264E+00,3.04346E+00
8.549760E-05,1.20264E+00,3.05322E+00
8.549840E-05,1.20752E+00,3.04346E+00
8.549920E-05,1.22705E+00,3.03857E+00
8.550000E-05,1.20264E+00,3.03857E+00
8.550080E-05,1.20752E+00,3.05811E+00
8.550160E-05,1.19775E+00,3.04346E+00
8.550240E-05,1.20264E+00,3.05322E+00
8.550320E-05,1.18311E+00,3.05322E+00
8.550400E-05,1.18799E+00,3.05322E+00
8.550480E-05,1.19287E+00,3.03857E+00
8.550560E-05,1.22217E+00,3.05322E+00
8.550640E-05,1.19287E+00,3.05811E+00
8.550720E-05,1.20264E+00,3.05322E+00
8.550800E-05,1.19775E+00,3.03369E+00
8.550880E-05,1.20752E+00,3.03369E+00
8.550960E-05,1.19287E+00,3.03857E+00
8.551040E-05,1.19287E+00,3.05322E+00
8.551120E-05,1.19287E+00,3.05322E+00
8.551200E-05,1.20752E+00,3.05811E+00
8.551280E-05,1.18799E+00,3.04346E+00
8.551360E-05,1.18311E+00,3.03857E+00
8.551440E-05,1.19287E+00,3.04834E+00
8.551520E-05,1.19287E+00,3.02393E+00
8.551600E-05,1.18799E+00,3.03857E+00
8.551680E-05,1.20752E+00,3.04346E+00
8.551760E-05,1.19775E+00,3.04834E+00
8.551840E-05,1.21729E+00,3.05322E+00
8.551920E-05,1.19775E+00,3.04346E+00
8.552000E-05,1.19775E+00,3.04346E+00
8.552080E-05,1.18311E+00,3.04346E+00
8.552160E-05,1.19775E+00,3.05322E+00
8.552240E-05,1.18799E+00,3.03857E+00
8.552320E-05,1.19287E+00,3.05322E+00
8.552400E-05,1.18799E+00,3.04834E+00
8.552480E-05,1.20264E+00,3.05322E+00
8.552560E-05,1.20752E+00,3.05322E+00
8.552640E-05,1.18799E+00,3.05322E+00
8.552720E-05,1.18799E+00,3.03857E+00
8.552800E-05,1.19775E+00,3.04834E+00
8.552880E-05,1.19287E+00,3.03857E+00
8.552960E-05,1.19287E+00,3.04834E+00
8.553040E-05,1.17822E+00,3.05322E+00
8.553120E-05,1.19775E+00,3.05322E+00
8.553200E-05,1.19775E+00,3.05322E+00
8.553280E-05,1.20264E+00,3.05322E+00
8.553360E-05,1.18799E+00,3.04834E+00
8.553440E-05,1.19287E+00,3.05322E+00
8.553520E-05,1.20752E+00,3.03857E+00
8.553600E-05,1.19287E+00,3.04346E+00
8.553680E-05,1.19287E+00,3.06299E+00
8.553760E-05,1.20264E+00,3.03857E+00
8.553840E-05,1.19287E+00,3.05322E+00
8.553920E-05,1.17822E+00,3.05322E+00
8.554000E-05,1.18311E+00,3.05322E+00
8.554080E-05,1.19287E+00,3.05811E+00
8.554160E-05,1.19287E+00,3.05811E+00
8.554240E-05,1.19775E+00,3.05811E+00
8.554320E-05,1.18799E+00,3.03857E+00
8.554400E-05,1.21240E+00,3.05811E+00
8.554480E-05,1.20264E+00,3.04834E+00
8.554560E-05,1.18799E+00,3.06299E+00
8.554640E-05,1.17822E+00,3.05322E+00
8.554720E-05,1.19775E+00,3.05322E+00
8.554800E-05,1.18311E+00,3.04834E+00
8.554880E-05,1.17822E+00,3.04346E+00
8.554960E-05,1.19775E+00,3.04346E+00
8.555040E-05,1.20752E+00,3.05811E+00
8.555120E-05,1.18799E+00,3.06787E+00
8.555200E-05,1.19287E+00,3.04346E+00
8.555280E-05,1.18799E+00,3.04346E+00
8.555360E-05,1.16846E+00,3.03857E+00
8.555440E-05,1.15869E+00,3.05322E+00
8.555520E-05,1.18311E+00,3.05811E+00
8.555600E-05,1.19775E+00,3.04346E+00
8.555680E-05,1.19775E+00,3.05322E+00
8.555760E-05,1.17822E+00,3.06787E+00
8.555840E-05,1.17334E+00,3.05811E+00
8.555920E-05,1.17822E+00,3.03857E+00
8.556000E-05,1.17822E+00,3.04834E+00
8.556080E-05,1.16846E+00,3.05811E+00
8.556160E-05,1.18799E+00,3.05811E+00
8.556240E-05,1.19287E+00,3.06299E+00
8.556320E-05,1.18311E+00,3.06299E+00
8.556400E-05,1.19287E+00,3.06787E+00
8.556480E-05,1.19775E+00,3.07764E+00
8.556560E-05,1.17822E+00,3.04834E+00
8.556640E-05,1.19287E+00,3.04346E+00
8.556720E-05,1.17334E+00,3.05322E+00
8.556800E-05,1.17334E+00,3.05322E+00
8.556880E-05,1.18799E+00,3.05811E+00
8.556960E-05,1.17822E+00,3.06787E+00
8.557040E-05,1.18799E+00,3.05811E+00
8.557120E-05,1.18311E+00,3.05322E+00
8.557200E-05,1.14893E+00,3.04346E+00
8.557280E-05,1.17822E+00,3.08252E+00
8.557360E-05,1.18311E+00,3.06787E+00
8.557440E-05,1.19287E+00,3.04346E+00
8.557520E-05,1.17822E+00,3.05811E+00
8.557600E-05,1.18799E+00,3.05322E+00
8.557680E-05,1.17822E+00,3.06299E+00
8.557760E-05,1.17822E+00,3.07275E+00
8.557840E-05,1.16357E+00,3.06787E+00
8.557920E-05,1.17334E+00,3.05811E+00
8.558000E-05,1.16357E+00,3.05322E+00
8.558080E-05,1.18311E+00,3.04834E+00
8.558160E-05,1.17822E+00,3.05322E+00
8.558240E-05,1.18311E+00,3.04834E+00
8.558320E-05,1.17334E+00,3.03857E+00
8.558400E-05,1.17822E+00,3.04834E+00
8.558480E-05,1.16357E+00,3.04834E+00
8.558560E-05,1.17334E+00,3.06299E+00
8.558640E-05,1.17822E+00,3.05322E+00
8.558720E-05,1.18799E+00,3.06787E+00
8.558800E-05,1.18311E+00,3.06299E+00
8.558880E-05,1.17334E+00,3.06787E+00
8.558960E-05,1.17334E+00,3.05811E+00
8.559040E-05,1.17822E+00,3.06787E+00
8.559120E-05,1.18311E+00,3.02881E+00
8.559200E-05,1.17334E+00,3.07275E+00
8.559280E-05,1.17822E+00,3.05322E+00
8.559360E-05,1.17822E+00,3.05811E+00
8.559440E-05,1.18799E+00,3.05322E+00
8.559520E-05,1.16846E+00,3.05322E+00
8.559600E-05,1.17334E+00,3.06299E+00
8.559680E-05,1.16846E+00,3.05811E+00
8.559760E-05,1.17334E+00,3.02881E+00
8.559840E-05,1.17334E+00,3.06787E+00
8.559920E-05,1.16846E+00,3.05322E+00
8.560000E-05,1.16846E+00,3.04834E+00
8.560080E-05,1.14893E+00,3.05322E+00
8.560160E-05,1.18311E+00,3.07275E+00
8.560240E-05,1.17334E+00,3.05811E+00
8.560320E-05,1.16846E+00,3.06299E+00
8.560400E-05,1.15381E+00,3.04346E+00
8.560480E-05,1.19287E+00,3.05811E+00
8.560560E-05,1.16357E+00,3.06787E+00
8.560640E-05,1.16357E+00,3.07275E+00
8.560720E-05,1.15869E+00,3.05322E+00
8.560800E-05,1.18311E+00,3.07275E+00
8.560880E-05,1.18311E+00,3.06787E+00
8.560960E-05,1.17822E+00,3.07764E+00
8.561040E-05,1.16846E+00,3.04834E+00
8.561120E-05,1.17822E+00,3.05811E+00
8.561200E-05,1.17822E+00,3.06787E+00
8.561280E-05,1.17334E+00,3.05811E+00
8.561360E-05,1.17334E+00,3.07764E+00
8.561440E-05,1.17822E+00,3.08252E+00
8.561520E-05,1.17822E+00,3.08252E+00
8.561600E-05,1.18311E+00,3.07764E+00
8.561680E-05,1.15869E+00,3.05811E+00
8.561760E-05,1.20264E+00,3.06299E+00
8.561840E-05,1.15381E+00,3.05322E+00
8.561920E-05,1.16357E+00,3.06299E+00
8.562000E-05,1.15381E+00,3.05322E+00
8.562080E-05,1.17334E+00,3.08252E+00
8.562160E-05,1.17334E+00,3.06787E+00
8.562240E-05,1.17334E+00,3.05811E+00
8.562320E-05,1.14404E+00,3.06299E+00
8.562400E-05,1.17334E+00,3.06299E+00
8.562480E-05,1.17334E+00,3.05811E+00
8.562560E-05,1.16357E+00,3.07275E+00
8.562640E-05,1.16357E+00,3.05322E+00
8.562720E-05,1.16846E+00,3.07275E+00
8.562800E-05,1.15869E+00,3.06299E+00
8.562880E-05,1.18311E+00,3.06787E+00
8.562960E-05,1.16846E+00,3.06299E+00
8.563040E-05,1.17334E+00,3.05811E+00
8.563120E-05,1.14893E+00,3.05322E+00
8.563200E-05,1.17334E+00,3.06787E+00
8.563280E-05,1.15381E+00,3.06787E+00
8.563360E-05,1.18311E+00,3.07764E+00
8.563440E-05,1.16846E+00,3.05811E+00
8.563520E-05,1.17334E+00,3.05322E+00
8.563600E-05,1.15869E+00,3.03857E+00
8.563680E-05,1.17334E+00,3.07275E+00
8.563760E-05,1.15869E+00,3.07275E+00
8.563840E-05,1.16357E+00,3.08252E+00
8.563920E-05,1.17334E+00,3.06299E+00
8.564000E-05,1.17334E+00,3.08252E+00
8.564080E-05,1.17334E+00,3.07275E+00
8.564160E-05,1.16846E+00,3.06787E+00
8.564240E-05,1.16357E+00,3.04346E+00
8.564320E-05,1.15381E+00,3.06787E+00
8.564400E-05,1.15381E+00,3.05322E+00
8.564480E-05,1.16357E+00,3.06299E+00
8.564560E-05,1.14893E+00,3.05811E+00
8.564640E-05,1.16357E+00,3.06299E+00
8.564720E-05,1.14893E+00,3.04346E+00
8.564800E-05,1.16357E+00,3.07764E+00
8.564880E-05,1.14893E+00,3.07764E+00
8.564960E-05,1.16357E+00,3.07275E+00
8.565040E-05,1.16357E+00,3.06787E+00
8.565120E-05,1.16357E+00,3.07275E+00
8.565200E-05,1.15381E+00,3.05811E+00
8.565280E-05,1.16357E+00,3.06787E+00
8.565360E-05,1.17334E+00,3.06787E+00
8.565440E-05,1.15869E+00,3.08252E+00
8.565520E-05,1.15381E+00,3.04834E+00
8.565600E-05,1.18311E+00,3.08252E+00
8.565680E-05,1.16357E+00,3.06299E+00
8.565760E-05,1.14893E+00,3.05322E+00
8.565840E-05,1.16357E+00,3.05811E+00
8.565920E-05,1.17334E+00,3.06787E+00
8.566000E-05,1.15869E+00,3.05811E+00
8.566080E-05,1.17334E+00,3.07275E+00
8.566160E-05,1.13916E+00,3.06299E+00
8.566240E-05,1.15869E+00,3.07764E+00
8.566320E-05,1.15869E+00,3.05811E+00
8.566400E-05,1.16846E+00,3.07275E+00
8.566480E-05,1.16357E+00,3.05811E+00
