"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-02-28",
"Time","13:21:01",
"Comment","",

"Meas. Place",,"3",,
"Type",,"Fall Time",,
"Source 1",,"C2",,
"Source 2",,,,
"Unit",,s,,
"Upper Level [%]",,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,
"Wave count",,2842,,
"Current",,5.444800e-06,,
"Average No.",,1.000000e+03,,
"Min",,2.240000e-08,,
"Max",,1.937120e-05,,
"Mean",,6.440515e-06,,
"StdDev",,2.486274e-06,,
"Time of first value",,,,
"Time of last value",,,,
"Long term Min",,2.240000e-08,,
"Long term Max",,4.821280e-05,,
"Long term Mean",,4.452338e-06,,
"Long term StdDev",,3.719059e-06,,
"Long term start time",,,,
"Long term end Time",,,,


"Index","Time Offset","Value",
137,,1.600000e+308,
138,,1.600000e+308,
139,,1.600000e+308,
140,,1.600000e+308,
141,,1.600000e+308,
142,,1.600000e+308,
143,,1.600000e+308,
144,,1.600000e+308,
145,,1.600000e+308,
146,,1.600000e+308,
147,,1.600000e+308,
148,,1.600000e+308,
149,,1.600000e+308,
150,,1.600000e+308,
151,,1.600000e+308,
152,,1.600000e+308,
153,,1.600000e+308,
154,,1.600000e+308,
155,,1.600000e+308,
156,,1.600000e+308,
157,,1.600000e+308,
158,,1.600000e+308,
159,,1.600000e+308,
160,,1.600000e+308,
161,,1.600000e+308,
162,,1.600000e+308,
163,,1.600000e+308,
164,,1.600000e+308,
165,,1.600000e+308,
166,,1.600000e+308,
167,,1.600000e+308,
168,,1.600000e+308,
169,,1.600000e+308,
170,,1.600000e+308,
171,,1.600000e+308,
172,,1.600000e+308,
173,,1.600000e+308,
174,,1.600000e+308,
175,,1.600000e+308,
176,,1.117280e-05,
177,,5.353600e-06,
178,,5.361600e-06,
179,,1.199520e-05,
180,,5.324800e-06,
181,,5.331200e-06,
182,,5.276800e-06,
183,,5.345600e-06,
184,,5.347200e-06,
185,,5.472000e-06,
186,,5.388800e-06,
187,,5.350400e-06,
188,,5.460800e-06,
189,,1.190240e-05,
190,,5.507200e-06,
191,,5.256000e-06,
192,,1.186880e-05,
193,,5.355200e-06,
194,,5.364800e-06,
195,,5.275200e-06,
196,,1.198720e-05,
197,,5.422400e-06,
198,,1.193920e-05,
199,,4.769600e-06,
200,,5.448000e-06,
201,,5.451200e-06,
202,,5.246400e-06,
203,,1.194400e-05,
204,,5.332800e-06,
205,,1.197120e-05,
206,,5.451200e-06,
207,,1.212800e-05,
208,,1.189600e-05,
209,,5.484800e-06,
210,,5.328000e-06,
211,,5.382400e-06,
212,,5.478400e-06,
213,,5.291200e-06,
214,,5.390400e-06,
215,,5.366400e-06,
216,,5.350400e-06,
217,,5.313600e-06,
218,,5.473600e-06,
219,,1.190560e-05,
220,,5.337600e-06,
221,,5.305600e-06,
222,,5.473600e-06,
223,,5.428800e-06,
224,,5.416000e-06,
225,,1.180000e-05,
226,,5.382400e-06,
227,,5.456000e-06,
228,,5.318400e-06,
229,,5.265600e-06,
230,,5.313600e-06,
231,,5.328000e-06,
232,,5.318400e-06,
233,,5.424000e-06,
234,,5.465600e-06,
235,,5.486400e-06,
236,,5.296000e-06,
237,,5.470400e-06,
238,,5.356800e-06,
239,,5.278400e-06,
240,,5.483200e-06,
241,,5.328000e-06,
242,,5.460800e-06,
243,,5.337600e-06,
244,,5.480000e-06,
245,,5.454400e-06,
246,,5.440000e-06,
247,,5.382400e-06,
248,,5.449600e-06,
249,,5.403200e-06,
250,,5.441600e-06,
251,,5.281600e-06,
252,,5.384000e-06,
253,,5.276800e-06,
254,,5.372800e-06,
255,,5.363200e-06,
256,,5.446400e-06,
257,,1.189920e-05,
258,,5.459200e-06,
259,,5.291200e-06,
260,,5.326400e-06,
261,,5.296000e-06,
262,,1.180000e-05,
263,,5.366400e-06,
264,,1.185280e-05,
265,,5.430400e-06,
266,,1.200000e-05,
267,,5.432000e-06,
268,,5.331200e-06,
269,,5.417600e-06,
270,,5.302400e-06,
271,,5.302400e-06,
272,,5.433600e-06,
273,,5.268800e-06,
274,,5.424000e-06,
275,,5.313600e-06,
276,,5.248000e-06,
277,,5.473600e-06,
278,,5.473600e-06,
279,,1.183360e-05,
280,,5.398400e-06,
281,,5.336000e-06,
282,,5.278400e-06,
283,,5.436800e-06,
284,,5.470400e-06,
285,,1.185120e-05,
286,,5.385600e-06,
287,,5.416000e-06,
288,,5.268800e-06,
289,,5.436800e-06,
290,,5.465600e-06,
291,,5.443200e-06,
292,,5.422400e-06,
293,,5.337600e-06,
294,,5.339200e-06,
295,,5.288000e-06,
296,,5.430400e-06,
297,,5.339200e-06,
298,,5.372800e-06,
299,,5.307200e-06,
300,,5.313600e-06,
301,,1.186400e-05,
302,,5.324800e-06,
303,,5.284800e-06,
304,,5.328000e-06,
305,,1.190720e-05,
306,,5.388800e-06,
307,,5.316800e-06,
308,,5.302400e-06,
309,,5.385600e-06,
310,,5.324800e-06,
311,,5.315200e-06,
312,,5.422400e-06,
313,,5.241600e-06,
314,,5.340800e-06,
315,,5.273600e-06,
316,,5.460800e-06,
317,,5.323200e-06,
318,,5.305600e-06,
319,,5.387200e-06,
320,,5.326400e-06,
321,,1.191360e-05,
322,,5.440000e-06,
323,,5.446400e-06,
324,,5.448000e-06,
325,,5.457600e-06,
326,,5.384000e-06,
327,,5.288000e-06,
328,,5.315200e-06,
329,,5.350400e-06,
330,,5.483200e-06,
331,,5.228800e-06,
332,,5.328000e-06,
333,,5.432000e-06,
334,,5.302400e-06,
335,,1.200640e-05,
336,,5.321600e-06,
337,,5.433600e-06,
338,,1.188000e-05,
339,,5.404800e-06,
340,,1.200960e-05,
341,,5.417600e-06,
342,,5.324800e-06,
343,,5.281600e-06,
344,,5.305600e-06,
345,,5.331200e-06,
346,,5.404800e-06,
347,,1.208480e-05,
348,,5.396800e-06,
349,,5.480000e-06,
350,,5.315200e-06,
351,,5.268800e-06,
352,,1.190720e-05,
353,,5.331200e-06,
354,,5.331200e-06,
355,,1.182720e-05,
356,,1.195040e-05,
357,,5.396800e-06,
358,,5.372800e-06,
359,,5.449600e-06,
360,,5.299200e-06,
361,,5.344000e-06,
362,,5.300800e-06,
363,,5.320000e-06,
364,,5.395200e-06,
365,,5.366400e-06,
366,,4.785600e-06,
367,,5.404800e-06,
368,,1.209760e-05,
369,,5.449600e-06,
370,,1.171200e-05,
371,,4.782400e-06,
372,,5.398400e-06,
373,,5.284800e-06,
374,,5.444800e-06,
375,,5.286400e-06,
376,,5.256000e-06,
377,,1.204960e-05,
378,,1.184640e-05,
379,,5.368000e-06,
380,,5.377600e-06,
381,,5.432000e-06,
382,,5.449600e-06,
383,,1.194560e-05,
384,,5.404800e-06,
385,,1.195840e-05,
386,,1.198720e-05,
387,,1.177120e-05,
388,,5.462400e-06,
389,,5.278400e-06,
390,,1.185600e-05,
391,,5.307200e-06,
392,,5.406400e-06,
393,,4.793600e-06,
394,,5.324800e-06,
395,,5.310400e-06,
396,,1.188640e-05,
397,,5.318400e-06,
398,,5.315200e-06,
399,,1.186880e-05,
400,,5.312000e-06,
401,,5.281600e-06,
402,,5.289600e-06,
403,,5.457600e-06,
404,,5.457600e-06,
405,,5.268800e-06,
406,,5.446400e-06,
407,,5.444800e-06,
408,,5.395200e-06,
409,,5.268800e-06,
410,,1.184160e-05,
411,,5.344000e-06,
412,,1.191840e-05,
413,,5.430400e-06,
414,,5.318400e-06,
415,,5.438400e-06,
416,,1.166560e-05,
417,,5.326400e-06,
418,,5.441600e-06,
419,,5.260800e-06,
420,,5.475200e-06,
421,,1.600000e+308,
422,,2.209600e-06,
423,,1.600000e+308,
424,,1.315200e-05,
425,,1.600000e+308,
426,,1.600000e+308,
427,,1.600000e+308,
428,,1.937120e-05,
429,,1.771200e-06,
430,,1.321280e-05,
431,,2.081600e-06,
432,,1.600000e+308,
433,,1.600000e+308,
434,,5.379200e-06,
435,,1.206400e-05,
436,,5.291200e-06,
437,,5.259200e-06,
438,,5.302400e-06,
439,,5.456000e-06,
440,,5.436800e-06,
441,,5.268800e-06,
442,,5.281600e-06,
443,,5.305600e-06,
444,,5.312000e-06,
445,,5.249600e-06,
446,,5.443200e-06,
447,,5.433600e-06,
448,,5.283200e-06,
449,,1.191520e-05,
450,,5.340800e-06,
451,,5.329600e-06,
452,,5.478400e-06,
453,,5.475200e-06,
454,,5.468800e-06,
455,,5.334400e-06,
456,,5.468800e-06,
457,,1.196640e-05,
458,,5.385600e-06,
459,,5.484800e-06,
460,,5.312000e-06,
461,,5.302400e-06,
462,,5.432000e-06,
463,,5.446400e-06,
464,,5.305600e-06,
465,,5.321600e-06,
466,,5.275200e-06,
467,,5.240000e-06,
468,,5.313600e-06,
469,,1.183520e-05,
470,,5.436800e-06,
471,,5.396800e-06,
472,,5.358400e-06,
473,,5.304000e-06,
474,,5.459200e-06,
475,,1.176480e-05,
476,,5.424000e-06,
477,,1.192160e-05,
478,,5.262400e-06,
479,,5.267200e-06,
480,,1.182720e-05,
481,,5.332800e-06,
482,,1.177760e-05,
483,,5.406400e-06,
484,,1.182240e-05,
485,,5.361600e-06,
486,,1.184480e-05,
487,,5.427200e-06,
488,,5.420800e-06,
489,,1.192800e-05,
490,,5.425600e-06,
491,,5.464000e-06,
492,,5.422400e-06,
493,,5.393600e-06,
494,,5.344000e-06,
495,,5.316800e-06,
496,,1.186240e-05,
497,,5.379200e-06,
498,,5.401600e-06,
499,,5.470400e-06,
500,,5.464000e-06,
501,,4.812800e-06,
502,,5.374400e-06,
503,,5.398400e-06,
504,,5.339200e-06,
505,,5.444800e-06,
506,,5.281600e-06,
507,,5.291200e-06,
508,,1.200480e-05,
509,,5.419200e-06,
510,,5.440000e-06,
511,,5.283200e-06,
512,,5.432000e-06,
513,,5.424000e-06,
514,,5.328000e-06,
515,,5.456000e-06,
516,,5.363200e-06,
517,,5.444800e-06,
518,,1.196160e-05,
519,,5.308800e-06,
520,,5.393600e-06,
521,,5.348800e-06,
522,,4.790400e-06,
523,,5.283200e-06,
524,,5.291200e-06,
525,,1.191520e-05,
526,,5.454400e-06,
527,,5.241600e-06,
528,,5.257600e-06,
529,,5.392000e-06,
530,,5.264000e-06,
531,,5.414400e-06,
532,,5.275200e-06,
533,,5.334400e-06,
534,,5.377600e-06,
535,,5.411200e-06,
536,,5.401600e-06,
537,,5.288000e-06,
538,,5.353600e-06,
539,,5.356800e-06,
540,,5.332800e-06,
541,,5.425600e-06,
542,,5.384000e-06,
543,,5.347200e-06,
544,,5.315200e-06,
545,,5.344000e-06,
546,,5.281600e-06,
547,,5.350400e-06,
548,,5.422400e-06,
549,,1.196800e-05,
550,,1.184800e-05,
551,,5.347200e-06,
552,,5.224000e-06,
553,,5.438400e-06,
554,,5.318400e-06,
555,,5.336000e-06,
556,,5.435200e-06,
557,,5.334400e-06,
558,,5.281600e-06,
559,,1.189600e-05,
560,,5.257600e-06,
561,,5.286400e-06,
562,,5.422400e-06,
563,,5.387200e-06,
564,,5.393600e-06,
565,,5.321600e-06,
566,,1.193760e-05,
567,,1.177120e-05,
568,,5.243200e-06,
569,,5.390400e-06,
570,,5.243200e-06,
571,,5.300800e-06,
572,,1.178080e-05,
573,,5.467200e-06,
574,,5.281600e-06,
575,,5.243200e-06,
576,,5.275200e-06,
577,,5.289600e-06,
578,,5.465600e-06,
579,,5.414400e-06,
580,,1.195520e-05,
581,,5.328000e-06,
582,,5.297600e-06,
583,,5.448000e-06,
584,,5.276800e-06,
585,,5.350400e-06,
586,,5.374400e-06,
587,,5.443200e-06,
588,,1.196640e-05,
589,,1.185600e-05,
590,,5.480000e-06,
591,,5.238400e-06,
592,,5.224000e-06,
593,,5.369600e-06,
594,,5.321600e-06,
595,,5.396800e-06,
596,,5.331200e-06,
597,,5.355200e-06,
598,,5.313600e-06,
599,,5.473600e-06,
600,,1.190400e-05,
601,,5.299200e-06,
602,,5.268800e-06,
603,,5.294400e-06,
604,,5.302400e-06,
605,,4.763200e-06,
606,,5.348800e-06,
607,,5.348800e-06,
608,,1.201600e-05,
609,,5.264000e-06,
610,,5.452800e-06,
611,,1.192320e-05,
612,,5.443200e-06,
613,,5.345600e-06,
614,,5.425600e-06,
615,,5.224000e-06,
616,,5.307200e-06,
617,,5.363200e-06,
618,,5.396800e-06,
619,,5.337600e-06,
620,,5.345600e-06,
621,,5.318400e-06,
622,,5.302400e-06,
623,,5.312000e-06,
624,,1.180640e-05,
625,,5.424000e-06,
626,,5.344000e-06,
627,,5.278400e-06,
628,,5.332800e-06,
629,,5.318400e-06,
630,,1.183200e-05,
631,,4.772800e-06,
632,,5.347200e-06,
633,,5.281600e-06,
634,,5.256000e-06,
635,,5.304000e-06,
636,,5.300800e-06,
637,,5.323200e-06,
638,,5.267200e-06,
639,,5.475200e-06,
640,,4.796800e-06,
641,,5.414400e-06,
642,,5.406400e-06,
643,,5.478400e-06,
644,,5.419200e-06,
645,,5.438400e-06,
646,,1.178240e-05,
647,,5.336000e-06,
648,,5.305600e-06,
649,,5.318400e-06,
650,,5.257600e-06,
651,,5.435200e-06,
652,,5.420800e-06,
653,,5.470400e-06,
654,,5.441600e-06,
655,,5.440000e-06,
656,,1.189120e-05,
657,,5.249600e-06,
658,,5.396800e-06,
659,,5.408000e-06,
660,,5.296000e-06,
661,,5.257600e-06,
662,,5.358400e-06,
663,,5.449600e-06,
664,,1.188800e-05,
665,,5.291200e-06,
666,,5.280000e-06,
667,,5.305600e-06,
668,,5.427200e-06,
669,,1.187200e-05,
670,,5.276800e-06,
671,,5.272000e-06,
672,,5.411200e-06,
673,,5.430400e-06,
674,,1.175680e-05,
675,,5.302400e-06,
676,,5.481600e-06,
677,,5.385600e-06,
678,,5.430400e-06,
679,,5.350400e-06,
680,,5.334400e-06,
681,,5.280000e-06,
682,,5.262400e-06,
683,,5.310400e-06,
684,,1.192800e-05,
685,,5.500800e-06,
686,,5.289600e-06,
687,,5.446400e-06,
688,,5.307200e-06,
689,,5.328000e-06,
690,,5.300800e-06,
691,,5.307200e-06,
692,,5.304000e-06,
693,,1.193440e-05,
694,,5.251200e-06,
695,,5.316800e-06,
696,,5.313600e-06,
697,,5.454400e-06,
698,,5.444800e-06,
699,,1.186560e-05,
700,,5.430400e-06,
701,,4.811200e-06,
702,,5.344000e-06,
703,,5.294400e-06,
704,,1.183520e-05,
705,,5.230400e-06,
706,,5.243200e-06,
707,,5.411200e-06,
708,,1.196480e-05,
709,,5.355200e-06,
710,,5.481600e-06,
711,,5.409600e-06,
712,,5.313600e-06,
713,,5.270400e-06,
714,,5.435200e-06,
715,,5.382400e-06,
716,,5.316800e-06,
717,,5.276800e-06,
718,,5.299200e-06,
719,,5.403200e-06,
720,,5.243200e-06,
721,,1.186560e-05,
722,,5.427200e-06,
723,,1.192960e-05,
724,,4.745600e-06,
725,,5.364800e-06,
726,,1.192320e-05,
727,,5.332800e-06,
728,,5.344000e-06,
729,,5.395200e-06,
730,,5.273600e-06,
731,,1.196320e-05,
732,,5.320000e-06,
733,,5.318400e-06,
734,,5.371200e-06,
735,,5.331200e-06,
736,,1.185440e-05,
737,,5.424000e-06,
738,,1.181600e-05,
739,,5.425600e-06,
740,,5.385600e-06,
741,,5.417600e-06,
742,,5.339200e-06,
743,,5.241600e-06,
744,,5.321600e-06,
745,,5.332800e-06,
746,,5.524800e-06,
747,,5.326400e-06,
748,,1.188640e-05,
749,,1.179680e-05,
750,,5.267200e-06,
751,,5.296000e-06,
752,,5.312000e-06,
753,,5.460800e-06,
754,,1.185920e-05,
755,,5.332800e-06,
756,,5.385600e-06,
757,,5.174400e-06,
758,,5.302400e-06,
759,,5.289600e-06,
760,,5.302400e-06,
761,,5.241600e-06,
762,,1.186880e-05,
763,,1.196480e-05,
764,,5.403200e-06,
765,,5.472000e-06,
766,,1.185760e-05,
767,,5.331200e-06,
768,,5.334400e-06,
769,,5.288000e-06,
770,,5.300800e-06,
771,,1.185760e-05,
772,,5.475200e-06,
773,,1.169120e-05,
774,,5.425600e-06,
775,,5.308800e-06,
776,,5.332800e-06,
777,,5.292800e-06,
778,,5.292800e-06,
779,,5.419200e-06,
780,,1.212480e-05,
781,,5.412800e-06,
782,,5.449600e-06,
783,,5.416000e-06,
784,,5.273600e-06,
785,,5.328000e-06,
786,,5.276800e-06,
787,,5.369600e-06,
788,,5.329600e-06,
789,,5.449600e-06,
790,,5.356800e-06,
791,,5.436800e-06,
792,,1.197440e-05,
793,,5.193600e-06,
794,,5.462400e-06,
795,,5.443200e-06,
796,,5.368000e-06,
797,,5.372800e-06,
798,,5.264000e-06,
799,,1.205440e-05,
800,,1.197440e-05,
801,,5.465600e-06,
802,,5.414400e-06,
803,,5.350400e-06,
804,,1.176800e-05,
805,,5.425600e-06,
806,,5.315200e-06,
807,,5.292800e-06,
808,,5.304000e-06,
809,,5.331200e-06,
810,,1.183200e-05,
811,,5.276800e-06,
812,,5.344000e-06,
813,,5.320000e-06,
814,,5.315200e-06,
815,,5.443200e-06,
816,,5.446400e-06,
817,,5.331200e-06,
818,,5.432000e-06,
819,,1.201280e-05,
820,,5.427200e-06,
821,,5.307200e-06,
822,,5.283200e-06,
823,,1.177440e-05,
824,,1.187040e-05,
825,,5.478400e-06,
826,,5.353600e-06,
827,,5.334400e-06,
828,,5.454400e-06,
829,,5.254400e-06,
830,,5.284800e-06,
831,,5.484800e-06,
832,,5.473600e-06,
833,,5.387200e-06,
834,,5.428800e-06,
835,,5.452800e-06,
836,,5.307200e-06,
837,,5.321600e-06,
838,,5.432000e-06,
839,,5.465600e-06,
840,,5.449600e-06,
841,,1.191520e-05,
842,,5.476800e-06,
843,,5.324800e-06,
844,,5.280000e-06,
845,,5.454400e-06,
846,,5.427200e-06,
847,,5.377600e-06,
848,,5.435200e-06,
849,,5.395200e-06,
850,,5.433600e-06,
851,,5.457600e-06,
852,,5.296000e-06,
853,,5.456000e-06,
854,,5.372800e-06,
855,,5.326400e-06,
856,,5.254400e-06,
857,,5.304000e-06,
858,,5.337600e-06,
859,,5.484800e-06,
860,,5.321600e-06,
861,,5.315200e-06,
862,,5.326400e-06,
863,,5.307200e-06,
864,,1.159520e-05,
865,,5.456000e-06,
866,,5.296000e-06,
867,,5.300800e-06,
868,,5.465600e-06,
869,,1.180640e-05,
870,,5.318400e-06,
871,,1.193600e-05,
872,,1.172480e-05,
873,,5.328000e-06,
874,,5.430400e-06,
875,,5.297600e-06,
876,,5.424000e-06,
877,,5.430400e-06,
878,,5.390400e-06,
879,,5.368000e-06,
880,,1.208000e-05,
881,,5.464000e-06,
882,,5.417600e-06,
883,,5.425600e-06,
884,,1.182720e-05,
885,,5.459200e-06,
886,,1.188160e-05,
887,,5.420800e-06,
888,,5.260800e-06,
889,,5.440000e-06,
890,,5.288000e-06,
891,,4.768000e-06,
892,,5.412800e-06,
893,,5.300800e-06,
894,,1.178720e-05,
895,,5.459200e-06,
896,,5.268800e-06,
897,,1.197760e-05,
898,,5.401600e-06,
899,,5.300800e-06,
900,,5.320000e-06,
901,,1.193120e-05,
902,,5.428800e-06,
903,,5.312000e-06,
904,,5.388800e-06,
905,,5.288000e-06,
906,,5.428800e-06,
907,,5.283200e-06,
908,,1.198080e-05,
909,,5.451200e-06,
910,,5.419200e-06,
911,,5.438400e-06,
912,,5.443200e-06,
913,,5.457600e-06,
914,,5.384000e-06,
915,,5.505600e-06,
916,,5.384000e-06,
917,,5.360000e-06,
918,,5.408000e-06,
919,,5.470400e-06,
920,,5.299200e-06,
921,,5.478400e-06,
922,,5.451200e-06,
923,,5.305600e-06,
924,,1.194080e-05,
925,,5.324800e-06,
926,,5.276800e-06,
927,,5.304000e-06,
928,,5.456000e-06,
929,,5.273600e-06,
930,,5.244800e-06,
931,,5.308800e-06,
932,,5.308800e-06,
933,,5.384000e-06,
934,,5.404800e-06,
935,,5.419200e-06,
936,,5.270400e-06,
937,,5.291200e-06,
938,,5.300800e-06,
939,,5.288000e-06,
940,,5.331200e-06,
941,,5.350400e-06,
942,,5.315200e-06,
943,,1.206880e-05,
944,,5.382400e-06,
945,,1.180640e-05,
946,,5.440000e-06,
947,,1.195680e-05,
948,,5.435200e-06,
949,,1.187360e-05,
950,,5.312000e-06,
951,,5.441600e-06,
952,,5.404800e-06,
953,,5.393600e-06,
954,,4.772800e-06,
955,,5.419200e-06,
956,,5.388800e-06,
957,,5.300800e-06,
958,,5.326400e-06,
959,,1.206560e-05,
960,,1.186560e-05,
961,,5.280000e-06,
962,,5.300800e-06,
963,,1.184800e-05,
964,,1.195360e-05,
965,,5.417600e-06,
966,,1.190240e-05,
967,,5.464000e-06,
968,,5.476800e-06,
969,,5.328000e-06,
970,,5.276800e-06,
971,,1.174080e-05,
972,,5.425600e-06,
973,,5.428800e-06,
974,,5.248000e-06,
975,,5.411200e-06,
976,,5.433600e-06,
977,,5.420800e-06,
978,,1.184480e-05,
979,,5.422400e-06,
980,,5.280000e-06,
981,,1.200320e-05,
982,,5.294400e-06,
983,,5.435200e-06,
984,,5.345600e-06,
985,,5.502400e-06,
986,,5.318400e-06,
987,,5.313600e-06,
988,,5.332800e-06,
989,,5.408000e-06,
990,,5.345600e-06,
991,,5.435200e-06,
992,,5.264000e-06,
993,,5.321600e-06,
994,,5.459200e-06,
995,,5.427200e-06,
996,,1.200320e-05,
997,,5.353600e-06,
998,,5.347200e-06,
999,,5.316800e-06,
1000,,5.444800e-06,
