"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","13:17:12",
"Comment","",

"Meas. Place",,"1",,
"Type",,"Phase",,
"Source 1",,"C2",,
"Source 2",,"C1",,
"Unit",,,,
"Upper Level [%]",,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,
"Wave count",,6999,,
"Current",,nan,,
"Average No.",,1.000000e+03,,
"Min",,-1.526224e+02,,
"Max",,-1.504519e+02,,
"Mean",,-1.514822e+02,,
"StdDev",,3.443937e-01,,
"Time of first value",,,,
"Time of last value",,,,
"Long term Min",,-1.528591e+02,,
"Long term Max",,-6.911447e-02,,
"Long term Mean",,-1.514957e+02,,
"Long term StdDev",,1.856948e+00,,
"Long term start time",,,,
"Long term end Time",,,,


"Index","Time Offset","Value",
414,,-1.511102e+02,
415,,-1.519330e+02,
416,,-1.515835e+02,
417,,-1.511674e+02,
418,,-1.514155e+02,
419,,-1.508393e+02,
420,,-1.515749e+02,
421,,-1.519814e+02,
422,,-1.512432e+02,
423,,-1.509638e+02,
424,,-1.515207e+02,
425,,-1.518207e+02,
426,,-1.515044e+02,
427,,-1.518525e+02,
428,,-1.519024e+02,
429,,-1.509502e+02,
430,,-1.507752e+02,
431,,-1.518320e+02,
432,,-1.513262e+02,
433,,-1.514258e+02,
434,,-1.510171e+02,
435,,-1.509742e+02,
436,,-1.508365e+02,
437,,-1.509326e+02,
438,,-1.511148e+02,
439,,-1.517410e+02,
440,,-1.518373e+02,
441,,-1.516031e+02,
442,,-1.516058e+02,
443,,-1.514072e+02,
444,,-1.515298e+02,
445,,-1.516071e+02,
446,,-1.513822e+02,
447,,-1.511477e+02,
448,,-1.520113e+02,
449,,-1.515089e+02,
450,,-1.517168e+02,
451,,-1.512116e+02,
452,,-1.510271e+02,
453,,-1.514785e+02,
454,,-1.511086e+02,
455,,-1.513488e+02,
456,,-1.513424e+02,
457,,-1.508401e+02,
458,,-1.509764e+02,
459,,-1.512490e+02,
460,,-1.515949e+02,
461,,-1.514653e+02,
462,,-1.517531e+02,
463,,-1.517542e+02,
464,,-1.509321e+02,
465,,-1.513605e+02,
466,,-1.513738e+02,
467,,-1.512085e+02,
468,,-1.515612e+02,
469,,-1.515008e+02,
470,,-1.514271e+02,
471,,-1.509574e+02,
472,,-1.519779e+02,
473,,-1.516871e+02,
474,,-1.514157e+02,
475,,-1.509014e+02,
476,,-1.515985e+02,
477,,-1.517254e+02,
478,,-1.513398e+02,
479,,-1.512067e+02,
480,,-1.517178e+02,
481,,-1.513410e+02,
482,,-1.513081e+02,
483,,-1.515112e+02,
484,,-1.514726e+02,
485,,-1.510717e+02,
486,,-1.518401e+02,
487,,-1.521660e+02,
488,,-1.515512e+02,
489,,-1.513075e+02,
490,,-1.504519e+02,
491,,-1.516631e+02,
492,,-1.515571e+02,
493,,-1.516412e+02,
494,,-1.519819e+02,
495,,-1.514282e+02,
496,,-1.520584e+02,
497,,-1.511798e+02,
498,,-1.519935e+02,
499,,-1.517500e+02,
500,,-1.514183e+02,
501,,-1.512199e+02,
502,,-1.517650e+02,
503,,-1.517785e+02,
504,,-1.516768e+02,
505,,-1.515244e+02,
506,,-1.515571e+02,
507,,-1.517850e+02,
508,,-1.516735e+02,
509,,-1.512474e+02,
510,,-1.517794e+02,
511,,-1.514704e+02,
512,,-1.512363e+02,
513,,-1.510946e+02,
514,,-1.520456e+02,
515,,-1.513135e+02,
516,,-1.518064e+02,
517,,-1.519804e+02,
518,,-1.514483e+02,
519,,-1.511064e+02,
520,,-1.510288e+02,
521,,-1.514921e+02,
522,,-1.516931e+02,
523,,-1.514150e+02,
524,,-1.515444e+02,
525,,-1.507800e+02,
526,,-1.510093e+02,
527,,-1.516358e+02,
528,,-1.514471e+02,
529,,-1.515499e+02,
530,,-1.517072e+02,
531,,-1.511204e+02,
532,,-1.522017e+02,
533,,-1.519587e+02,
534,,-1.511138e+02,
535,,-1.515858e+02,
536,,-1.515471e+02,
537,,-1.516467e+02,
538,,-1.519356e+02,
539,,-1.511373e+02,
540,,-1.512570e+02,
541,,-1.514789e+02,
542,,-1.513235e+02,
543,,-1.516695e+02,
544,,-1.509719e+02,
545,,-1.509686e+02,
546,,-1.515799e+02,
547,,-1.514679e+02,
548,,-1.517394e+02,
549,,-1.519539e+02,
550,,-1.517811e+02,
551,,-1.519704e+02,
552,,-1.515962e+02,
553,,-1.514831e+02,
554,,-1.510927e+02,
555,,-1.513996e+02,
556,,-1.512777e+02,
557,,-1.516813e+02,
558,,-1.516617e+02,
559,,-1.514499e+02,
560,,-1.512609e+02,
561,,-1.515062e+02,
562,,-1.515017e+02,
563,,-1.514019e+02,
564,,-1.516076e+02,
565,,-1.511622e+02,
566,,-1.519819e+02,
567,,-1.517899e+02,
568,,-1.512788e+02,
569,,-1.509182e+02,
570,,-1.523197e+02,
571,,-1.514992e+02,
572,,-1.512748e+02,
573,,-1.518159e+02,
574,,-1.512309e+02,
575,,-1.514176e+02,
576,,-1.513652e+02,
577,,-1.519806e+02,
578,,-1.519823e+02,
579,,-1.515444e+02,
580,,-1.519101e+02,
581,,-1.514675e+02,
582,,-1.513364e+02,
583,,-1.518536e+02,
584,,-1.514557e+02,
585,,-1.510109e+02,
586,,-1.514676e+02,
587,,-1.516326e+02,
588,,-1.519123e+02,
589,,-1.514308e+02,
590,,-1.513903e+02,
591,,-1.519402e+02,
592,,-1.511040e+02,
593,,-1.519268e+02,
594,,-1.511087e+02,
595,,-1.511188e+02,
596,,-1.510552e+02,
597,,-1.512209e+02,
598,,-1.509694e+02,
599,,-1.513260e+02,
600,,-1.516789e+02,
601,,-1.515739e+02,
602,,-1.510204e+02,
603,,-1.507419e+02,
604,,-1.516477e+02,
605,,-1.513316e+02,
606,,-1.518183e+02,
607,,-1.508933e+02,
608,,-1.509767e+02,
609,,-1.516280e+02,
610,,-1.519589e+02,
611,,-1.517303e+02,
612,,-1.516058e+02,
613,,-1.521469e+02,
614,,-1.509948e+02,
615,,-1.512411e+02,
616,,-1.517160e+02,
617,,-1.506882e+02,
618,,-1.515958e+02,
619,,-1.517076e+02,
620,,-1.518923e+02,
621,,-1.512059e+02,
622,,-1.512787e+02,
623,,-1.512325e+02,
624,,-1.515407e+02,
625,,-1.518049e+02,
626,,-1.511527e+02,
627,,-1.514020e+02,
628,,-1.515948e+02,
629,,-1.514226e+02,
630,,-1.512985e+02,
631,,-1.515839e+02,
632,,-1.515349e+02,
633,,-1.519601e+02,
634,,-1.515362e+02,
635,,-1.514633e+02,
636,,-1.512073e+02,
637,,-1.515166e+02,
638,,-1.519414e+02,
639,,-1.513723e+02,
640,,-1.507485e+02,
641,,-1.513613e+02,
642,,-1.512193e+02,
643,,-1.518490e+02,
644,,-1.513215e+02,
645,,-1.515212e+02,
646,,-1.513125e+02,
647,,-1.516785e+02,
648,,-1.513574e+02,
649,,-1.514502e+02,
650,,-1.513013e+02,
651,,-1.512699e+02,
652,,-1.515789e+02,
653,,-1.510538e+02,
654,,-1.513723e+02,
655,,-1.515839e+02,
656,,-1.518846e+02,
657,,-1.507346e+02,
658,,-1.512888e+02,
659,,-1.512923e+02,
660,,-1.514085e+02,
661,,-1.515157e+02,
662,,-1.515399e+02,
663,,-1.513162e+02,
664,,-1.514570e+02,
665,,-1.518589e+02,
666,,-1.515121e+02,
667,,-1.514185e+02,
668,,-1.515785e+02,
669,,-1.512698e+02,
670,,-1.514443e+02,
671,,-1.510828e+02,
672,,-1.516417e+02,
673,,-1.513275e+02,
674,,-1.509516e+02,
675,,-1.513199e+02,
676,,-1.513794e+02,
677,,-1.519410e+02,
678,,-1.515190e+02,
679,,-1.521278e+02,
680,,-1.514957e+02,
681,,-1.512456e+02,
682,,-1.517981e+02,
683,,-1.518472e+02,
684,,-1.516217e+02,
685,,-1.514430e+02,
686,,-1.513936e+02,
687,,-1.514812e+02,
688,,-1.519854e+02,
689,,-1.517991e+02,
690,,-1.517296e+02,
691,,-1.514044e+02,
692,,-1.508763e+02,
693,,-1.515535e+02,
694,,-1.512280e+02,
695,,-1.518446e+02,
696,,-1.516035e+02,
697,,-1.513338e+02,
698,,-1.510402e+02,
699,,-1.517258e+02,
700,,-1.515271e+02,
701,,-1.510533e+02,
702,,-1.515267e+02,
703,,-1.514245e+02,
704,,-1.513400e+02,
705,,-1.512606e+02,
706,,-1.517921e+02,
707,,-1.513748e+02,
708,,-1.515094e+02,
709,,-1.520551e+02,
710,,-1.517437e+02,
711,,-1.516670e+02,
712,,-1.520378e+02,
713,,-1.515425e+02,
714,,-1.516298e+02,
715,,-1.516910e+02,
716,,-1.518491e+02,
717,,-1.520678e+02,
718,,-1.511922e+02,
719,,-1.512594e+02,
720,,-1.513987e+02,
721,,-1.516336e+02,
722,,-1.508243e+02,
723,,-1.514184e+02,
724,,-1.520919e+02,
725,,-1.510349e+02,
726,,-1.517504e+02,
727,,-1.512586e+02,
728,,-1.520869e+02,
729,,-1.525835e+02,
730,,-1.516695e+02,
731,,-1.515912e+02,
732,,-1.511998e+02,
733,,-1.518564e+02,
734,,-1.511471e+02,
