in s,C2 in V
3.97801696E-02,-1.22785E+00
3.97801744E-02,-1.21809E+00
3.97801792E-02,-1.23762E+00
3.97801840E-02,-1.24738E+00
3.97801888E-02,-1.27668E+00
3.97801936E-02,-1.21809E+00
3.97801984E-02,-1.21809E+00
3.97802032E-02,-1.25715E+00
3.97802080E-02,-1.21809E+00
3.97802128E-02,-1.23762E+00
3.97802176E-02,-1.21809E+00
3.97802224E-02,-1.21809E+00
3.97802272E-02,-1.23762E+00
3.97802320E-02,-1.19855E+00
3.97802368E-02,-1.23762E+00
3.97802416E-02,-1.25715E+00
3.97802464E-02,-1.23762E+00
3.97802512E-02,-1.22785E+00
3.97802560E-02,-1.21809E+00
3.97802608E-02,-1.24738E+00
3.97802656E-02,-1.24738E+00
3.97802704E-02,-1.23762E+00
3.97802752E-02,-1.18879E+00
3.97802800E-02,-1.24738E+00
3.97802848E-02,-1.22785E+00
3.97802896E-02,-1.22785E+00
3.97802944E-02,-1.24738E+00
3.97802992E-02,-1.25715E+00
3.97803040E-02,-1.23762E+00
3.97803088E-02,-1.25715E+00
3.97803136E-02,-1.20832E+00
3.97803184E-02,-1.27668E+00
3.97803232E-02,-1.23762E+00
3.97803280E-02,-1.25715E+00
3.97803328E-02,-1.24738E+00
3.97803376E-02,-1.25715E+00
3.97803424E-02,-1.25715E+00
3.97803472E-02,-1.22785E+00
3.97803520E-02,-1.24738E+00
3.97803568E-02,-1.25715E+00
3.97803616E-02,-1.24738E+00
3.97803664E-02,-1.23762E+00
3.97803712E-02,-1.21809E+00
3.97803760E-02,-1.25715E+00
3.97803808E-02,-1.24738E+00
3.97803856E-02,-1.21809E+00
3.97803904E-02,-1.20832E+00
3.97803952E-02,-1.25715E+00
3.97804000E-02,-1.24738E+00
3.97804048E-02,-1.24738E+00
3.97804096E-02,-1.25715E+00
3.97804144E-02,-1.27668E+00
3.97804192E-02,-1.25715E+00
3.97804240E-02,-1.24738E+00
3.97804288E-02,-1.22785E+00
3.97804336E-02,-1.25715E+00
3.97804384E-02,-1.21809E+00
3.97804432E-02,-1.21809E+00
3.97804480E-02,-1.24738E+00
3.97804528E-02,-1.21809E+00
3.97804576E-02,-1.23762E+00
3.97804624E-02,-1.24738E+00
3.97804672E-02,-1.24738E+00
3.97804720E-02,-1.24738E+00
3.97804768E-02,-1.24738E+00
3.97804816E-02,-1.22785E+00
3.97804864E-02,-1.23762E+00
3.97804912E-02,-1.25715E+00
3.97804960E-02,-1.22785E+00
3.97805008E-02,-1.23762E+00
3.97805056E-02,-1.24738E+00
3.97805104E-02,-1.22785E+00
3.97805152E-02,-1.23762E+00
3.97805200E-02,-1.24738E+00
3.97805248E-02,-1.23762E+00
3.97805296E-02,-1.23762E+00
3.97805344E-02,-1.27668E+00
3.97805392E-02,-1.22785E+00
3.97805440E-02,-1.23762E+00
3.97805488E-02,-1.28645E+00
3.97805536E-02,-1.26691E+00
3.97805584E-02,-1.23762E+00
3.97805632E-02,-1.22785E+00
3.97805680E-02,-1.21809E+00
3.97805728E-02,-1.22785E+00
3.97805776E-02,-1.23762E+00
3.97805824E-02,-1.23762E+00
3.97805872E-02,-1.23762E+00
3.97805920E-02,-1.20832E+00
3.97805968E-02,-1.21809E+00
3.97806016E-02,-1.21809E+00
3.97806064E-02,-1.27668E+00
3.97806112E-02,-1.21809E+00
3.97806160E-02,-1.24738E+00
3.97806208E-02,-1.24738E+00
3.97806256E-02,-1.23762E+00
3.97806304E-02,-1.25715E+00
3.97806352E-02,-1.23762E+00
3.97806400E-02,-1.25715E+00
3.97806448E-02,-1.24738E+00
3.97806496E-02,-1.21809E+00
3.97806544E-02,-1.22785E+00
3.97806592E-02,-1.21809E+00
3.97806640E-02,-1.27668E+00
3.97806688E-02,-1.25715E+00
3.97806736E-02,-1.19855E+00
3.97806784E-02,-1.21809E+00
3.97806832E-02,-1.24738E+00
3.97806880E-02,-1.23762E+00
3.97806928E-02,-1.22785E+00
3.97806976E-02,-1.24738E+00
3.97807024E-02,-1.25715E+00
3.97807072E-02,-1.24738E+00
3.97807120E-02,-1.27668E+00
3.97807168E-02,-1.25715E+00
3.97807216E-02,-1.25715E+00
3.97807264E-02,-1.27668E+00
3.97807312E-02,-1.21809E+00
3.97807360E-02,-1.21809E+00
3.97807408E-02,-1.25715E+00
3.97807456E-02,-1.23762E+00
3.97807504E-02,-1.22785E+00
3.97807552E-02,-1.21809E+00
3.97807600E-02,-1.24738E+00
3.97807648E-02,-1.23762E+00
3.97807696E-02,-1.23762E+00
3.97807744E-02,-1.24738E+00
3.97807792E-02,-1.24738E+00
3.97807840E-02,-1.24738E+00
3.97807888E-02,-1.23762E+00
3.97807936E-02,-1.24738E+00
3.97807984E-02,-1.25715E+00
3.97808032E-02,-1.24738E+00
3.97808080E-02,-1.24738E+00
3.97808128E-02,-1.22785E+00
3.97808176E-02,-1.23762E+00
3.97808224E-02,-1.22785E+00
3.97808272E-02,-1.20832E+00
3.97808320E-02,-1.21809E+00
3.97808368E-02,-1.24738E+00
3.97808416E-02,-1.24738E+00
3.97808464E-02,-1.23762E+00
3.97808512E-02,-1.22785E+00
3.97808560E-02,-1.24738E+00
3.97808608E-02,-1.23762E+00
3.97808656E-02,-1.23762E+00
3.97808704E-02,-1.23762E+00
3.97808752E-02,-1.26691E+00
3.97808800E-02,-1.24738E+00
3.97808848E-02,-1.21809E+00
3.97808896E-02,-1.21809E+00
3.97808944E-02,-1.24738E+00
3.97808992E-02,-1.24738E+00
3.97809040E-02,-1.21809E+00
3.97809088E-02,-1.23762E+00
3.97809136E-02,-1.23762E+00
3.97809184E-02,-1.24738E+00
3.97809232E-02,-1.23762E+00
3.97809280E-02,-1.22785E+00
3.97809328E-02,-1.22785E+00
3.97809376E-02,-1.22785E+00
3.97809424E-02,-1.24738E+00
3.97809472E-02,-1.24738E+00
3.97809520E-02,-1.24738E+00
3.97809568E-02,-1.24738E+00
3.97809616E-02,-1.23762E+00
3.97809664E-02,-1.23762E+00
3.97809712E-02,-1.25715E+00
3.97809760E-02,-1.26691E+00
3.97809808E-02,-1.21809E+00
3.97809856E-02,-1.23762E+00
3.97809904E-02,-1.22785E+00
3.97809952E-02,-1.23762E+00
3.97810000E-02,-1.26691E+00
3.97810048E-02,-1.20832E+00
3.97810096E-02,-1.22785E+00
3.97810144E-02,-1.24738E+00
3.97810192E-02,-1.22785E+00
3.97810240E-02,-1.21809E+00
3.97810288E-02,-1.25715E+00
3.97810336E-02,-1.22785E+00
3.97810384E-02,-1.20832E+00
3.97810432E-02,-1.24738E+00
3.97810480E-02,-1.25715E+00
3.97810528E-02,-1.22785E+00
3.97810576E-02,-1.23762E+00
3.97810624E-02,-1.25715E+00
3.97810672E-02,-1.21809E+00
3.97810720E-02,-1.25715E+00
3.97810768E-02,-1.23762E+00
3.97810816E-02,-1.25715E+00
3.97810864E-02,-1.21809E+00
3.97810912E-02,-1.23762E+00
3.97810960E-02,-1.21809E+00
3.97811008E-02,-1.24738E+00
3.97811056E-02,-1.25715E+00
3.97811104E-02,-1.23762E+00
3.97811152E-02,-1.23762E+00
3.97811200E-02,-1.24738E+00
3.97811248E-02,-1.25715E+00
3.97811296E-02,-1.24738E+00
