"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-03-03",
"Time","11:20:20",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Rise Time",,"Period",,"Rise Time",,
"Source 1",,"C2",,"C1",,"C1",,"C2",,
"Source 2",,,,,,,,,,
"Unit",,s,,s,,s,,s,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,3207,,3207,,3207,,3207,,
"Current",,6.805440e-05,,5.361600e-06,,1.709424e-04,,1.137120e-05,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,6.796320e-05,,5.232000e-06,,8.564160e-05,,4.027200e-06,,
"Max",,3.289488e-04,,1.150080e-05,,2.500608e-04,,3.467280e-04,,
"Mean",,1.306010e-04,,7.368197e-06,,1.423745e-04,,1.086313e-05,,
"StdDev",,5.434578e-05,,2.750318e-06,,3.910091e-05,,2.530363e-05,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,6.796320e-05,,5.193600e-06,,8.564160e-05,,3.110400e-06,,
"Long term Max",,3.291600e-04,,1.778880e-05,,2.500608e-04,,3.470448e-04,,
"Long term Mean",,1.289158e-04,,6.298080e-06,,1.574579e-04,,1.299595e-05,,
"Long term StdDev",,4.858853e-05,,1.955222e-06,,2.668514e-05,,3.668829e-05,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,1.029840e-04,,5.342400e-06,,1.710864e-04,,1.141440e-05,
2,,1.030416e-04,,5.347200e-06,,1.710336e-04,,1.098720e-05,
3,,1.030512e-04,,5.270400e-06,,1.710816e-04,,1.072320e-05,
4,,1.030848e-04,,5.308800e-06,,1.710672e-04,,1.094880e-05,
5,,1.030896e-04,,5.356800e-06,,1.711392e-04,,1.146720e-05,
6,,1.030752e-04,,5.308800e-06,,1.711296e-04,,1.081440e-05,
7,,1.030896e-04,,5.308800e-06,,1.710432e-04,,1.051200e-05,
8,,1.031136e-04,,5.304000e-06,,1.710480e-04,,1.120800e-05,
9,,1.030416e-04,,5.366400e-06,,1.711104e-04,,1.080960e-05,
10,,1.030944e-04,,5.265600e-06,,1.711440e-04,,1.099680e-05,
11,,1.030800e-04,,5.371200e-06,,1.709760e-04,,1.083360e-05,
12,,1.030896e-04,,5.385600e-06,,1.711056e-04,,1.088640e-05,
13,,1.030560e-04,,5.337600e-06,,1.711152e-04,,1.082880e-05,
14,,1.030752e-04,,5.404800e-06,,1.710672e-04,,1.113120e-05,
15,,1.030320e-04,,5.304000e-06,,1.710480e-04,,1.128960e-05,
16,,1.030896e-04,,5.313600e-06,,1.709712e-04,,1.114080e-05,
17,,1.030848e-04,,5.299200e-06,,1.710240e-04,,1.097280e-05,
18,,1.030944e-04,,5.361600e-06,,1.711104e-04,,1.088160e-05,
19,,1.030224e-04,,5.294400e-06,,1.711104e-04,,1.089120e-05,
20,,1.031040e-04,,5.347200e-06,,1.710480e-04,,1.097760e-05,
21,,1.030944e-04,,5.241600e-06,,1.709952e-04,,1.099680e-05,
22,,1.029552e-04,,5.352000e-06,,1.710720e-04,,1.106400e-05,
23,,1.030128e-04,,5.270400e-06,,1.712160e-04,,1.102080e-05,
24,,1.030560e-04,,5.280000e-06,,1.710816e-04,,1.097760e-05,
25,,1.029504e-04,,5.342400e-06,,1.711824e-04,,1.120800e-05,
26,,1.031808e-04,,5.265600e-06,,1.709952e-04,,1.065600e-05,
27,,1.029504e-04,,5.361600e-06,,1.711440e-04,,1.147200e-05,
28,,1.030560e-04,,5.318400e-06,,1.711440e-04,,1.093920e-05,
29,,1.030752e-04,,5.337600e-06,,1.710144e-04,,1.100160e-05,
30,,1.031232e-04,,5.236800e-06,,1.710192e-04,,1.107360e-05,
31,,1.029888e-04,,5.304000e-06,,1.711248e-04,,1.081440e-05,
32,,1.030704e-04,,5.332800e-06,,1.711200e-04,,1.111200e-05,
33,,1.030944e-04,,5.294400e-06,,1.710960e-04,,1.116480e-05,
34,,1.030656e-04,,5.352000e-06,,1.709712e-04,,1.093920e-05,
35,,1.030032e-04,,5.323200e-06,,1.710096e-04,,1.085280e-05,
36,,1.030848e-04,,5.313600e-06,,1.710240e-04,,1.074720e-05,
37,,1.031424e-04,,5.371200e-06,,1.710336e-04,,1.116000e-05,
38,,1.030848e-04,,5.308800e-06,,1.711632e-04,,1.075200e-05,
39,,1.030944e-04,,5.318400e-06,,1.710048e-04,,1.101600e-05,
40,,1.031376e-04,,5.390400e-06,,1.711152e-04,,1.092960e-05,
41,,1.030752e-04,,5.323200e-06,,1.710144e-04,,1.092000e-05,
42,,1.030416e-04,,5.304000e-06,,1.710768e-04,,1.146720e-05,
43,,1.030416e-04,,5.308800e-06,,1.710336e-04,,1.106880e-05,
44,,1.030512e-04,,5.332800e-06,,1.710192e-04,,1.082880e-05,
45,,1.031232e-04,,5.337600e-06,,1.712016e-04,,1.084800e-05,
46,,1.030656e-04,,5.347200e-06,,1.710768e-04,,1.076640e-05,
47,,1.030656e-04,,5.270400e-06,,1.710960e-04,,1.089600e-05,
48,,1.029744e-04,,5.376000e-06,,1.710720e-04,,1.128000e-05,
49,,1.030608e-04,,5.289600e-06,,1.711104e-04,,1.104960e-05,
50,,1.030080e-04,,5.323200e-06,,1.711968e-04,,1.107840e-05,
51,,1.030032e-04,,5.294400e-06,,1.710816e-04,,1.068480e-05,
52,,1.030608e-04,,5.337600e-06,,1.709616e-04,,1.097760e-05,
53,,1.030368e-04,,5.289600e-06,,1.710000e-04,,1.068960e-05,
54,,1.030320e-04,,5.342400e-06,,1.712160e-04,,1.088160e-05,
55,,1.030080e-04,,5.323200e-06,,1.710144e-04,,1.138080e-05,
56,,1.030128e-04,,5.304000e-06,,1.711920e-04,,1.108800e-05,
57,,1.029696e-04,,5.332800e-06,,1.710384e-04,,1.083840e-05,
58,,1.030704e-04,,5.304000e-06,,1.710528e-04,,1.100160e-05,
59,,1.031568e-04,,5.347200e-06,,1.709952e-04,,1.075680e-05,
60,,1.030992e-04,,5.299200e-06,,1.710240e-04,,1.082400e-05,
61,,1.031232e-04,,5.361600e-06,,1.710000e-04,,1.095840e-05,
62,,1.030512e-04,,5.294400e-06,,1.710960e-04,,1.070880e-05,
63,,1.030272e-04,,5.304000e-06,,1.709856e-04,,1.110720e-05,
64,,1.030704e-04,,5.347200e-06,,1.711632e-04,,1.160640e-05,
65,,1.030032e-04,,5.308800e-06,,1.711248e-04,,1.108800e-05,
66,,1.030512e-04,,5.313600e-06,,1.711008e-04,,1.097760e-05,
67,,1.030512e-04,,5.313600e-06,,1.709856e-04,,1.075200e-05,
68,,1.030992e-04,,5.323200e-06,,1.710288e-04,,1.086240e-05,
69,,1.030560e-04,,5.308800e-06,,1.710816e-04,,1.087680e-05,
70,,1.029888e-04,,5.289600e-06,,1.710144e-04,,1.104960e-05,
71,,1.030224e-04,,5.275200e-06,,1.710048e-04,,1.098720e-05,
72,,1.029984e-04,,5.342400e-06,,1.710192e-04,,1.104960e-05,
73,,1.030656e-04,,5.313600e-06,,1.710576e-04,,1.088160e-05,
74,,1.030464e-04,,5.270400e-06,,1.710960e-04,,1.086720e-05,
75,,1.031088e-04,,5.318400e-06,,1.710864e-04,,1.079520e-05,
76,,1.030560e-04,,5.352000e-06,,1.711344e-04,,1.104960e-05,
77,,1.030032e-04,,5.323200e-06,,1.710672e-04,,1.130400e-05,
78,,1.030656e-04,,5.246400e-06,,1.711008e-04,,1.091520e-05,
79,,1.030080e-04,,5.328000e-06,,1.710384e-04,,1.098720e-05,
80,,1.029456e-04,,5.328000e-06,,1.710672e-04,,1.109280e-05,
81,,1.030608e-04,,5.356800e-06,,1.710048e-04,,1.117920e-05,
82,,1.031040e-04,,5.284800e-06,,1.709904e-04,,1.102560e-05,
83,,1.031136e-04,,5.318400e-06,,1.710528e-04,,1.082400e-05,
84,,1.030512e-04,,5.318400e-06,,1.709616e-04,,1.051200e-05,
85,,1.030944e-04,,1.600000e+308,,1.600000e+308,,1.098240e-05,
86,,1.030752e-04,,1.600000e+308,,1.600000e+308,,1.105920e-05,
87,,2.500320e-04,,1.600000e+308,,1.600000e+308,,7.713600e-06,
88,,2.500080e-04,,1.600000e+308,,1.600000e+308,,7.320000e-06,
89,,2.500032e-04,,1.600000e+308,,1.600000e+308,,7.756800e-06,
90,,2.500032e-04,,1.600000e+308,,1.600000e+308,,7.713600e-06,
91,,2.499888e-04,,1.600000e+308,,1.600000e+308,,1.600000e+308,
92,,2.500176e-04,,1.600000e+308,,1.600000e+308,,1.549440e-05,
93,,2.499888e-04,,1.600000e+308,,1.600000e+308,,1.548480e-05,
94,,2.500272e-04,,1.600000e+308,,1.600000e+308,,1.563360e-05,
95,,2.500032e-04,,1.600000e+308,,1.600000e+308,,7.651200e-06,
96,,2.499936e-04,,1.600000e+308,,1.600000e+308,,1.572000e-05,
97,,1.029888e-04,,1.600000e+308,,1.600000e+308,,1.118880e-05,
98,,2.499600e-04,,1.600000e+308,,1.600000e+308,,1.392000e-05,
99,,2.500032e-04,,1.600000e+308,,1.600000e+308,,1.107840e-05,
100,,2.499840e-04,,1.600000e+308,,1.600000e+308,,1.560480e-05,
101,,2.499936e-04,,1.600000e+308,,1.600000e+308,,7.315200e-06,
102,,1.030800e-04,,1.600000e+308,,1.600000e+308,,1.109280e-05,
103,,2.500032e-04,,1.600000e+308,,1.600000e+308,,1.423200e-05,
104,,1.030704e-04,,1.600000e+308,,1.600000e+308,,1.068480e-05,
105,,1.030608e-04,,1.600000e+308,,1.600000e+308,,1.077120e-05,
106,,2.499936e-04,,1.600000e+308,,1.600000e+308,,7.684800e-06,
107,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
108,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
109,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
110,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
111,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
112,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
113,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
114,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
115,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
116,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
117,,2.499984e-04,,1.600000e+308,,1.600000e+308,,1.585920e-05,
118,,2.500320e-04,,1.600000e+308,,1.600000e+308,,1.589280e-05,
119,,2.499840e-04,,1.600000e+308,,1.600000e+308,,4.507200e-06,
120,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
121,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
122,,1.600000e+308,,1.600000e+308,,1.600000e+308,,1.600000e+308,
123,,2.500032e-04,,1.600000e+308,,1.600000e+308,,1.580640e-05,
124,,2.500224e-04,,1.600000e+308,,1.600000e+308,,1.592640e-05,
125,,2.499696e-04,,1.600000e+308,,1.600000e+308,,1.561440e-05,
126,,2.500032e-04,,1.600000e+308,,1.600000e+308,,1.576800e-05,
127,,2.500176e-04,,1.600000e+308,,1.600000e+308,,1.577760e-05,
