in s,C1 in V
-2.985504E-04,-6.90879E-01
-2.985504E-04,-6.71348E-01
-2.985456E-04,-6.90879E-01
-2.985456E-04,-6.66465E-01
-2.985408E-04,-6.85996E-01
-2.985408E-04,-6.56699E-01
-2.985360E-04,-6.95762E-01
-2.985360E-04,-6.81113E-01
-2.985312E-04,-7.00645E-01
-2.985312E-04,-6.71348E-01
-2.985264E-04,-6.95762E-01
-2.985264E-04,-6.76230E-01
-2.985216E-04,-6.95762E-01
-2.985216E-04,-6.76230E-01
-2.985168E-04,-6.90879E-01
-2.985168E-04,-6.66465E-01
-2.985120E-04,-6.95762E-01
-2.985120E-04,-6.66465E-01
-2.985072E-04,-6.85996E-01
-2.985072E-04,-6.76230E-01
-2.985024E-04,-6.85996E-01
-2.985024E-04,-6.71348E-01
-2.984976E-04,-6.85996E-01
-2.984976E-04,-6.56699E-01
-2.984928E-04,-6.85996E-01
-2.984928E-04,-6.66465E-01
-2.984880E-04,-6.90879E-01
-2.984880E-04,-6.71348E-01
-2.984832E-04,-6.95762E-01
-2.984832E-04,-6.76230E-01
-2.984784E-04,-6.95762E-01
-2.984784E-04,-6.81113E-01
-2.984736E-04,-7.00645E-01
-2.984736E-04,-6.81113E-01
-2.984688E-04,-7.00645E-01
-2.984688E-04,-6.76230E-01
-2.984640E-04,-6.90879E-01
-2.984640E-04,-6.71348E-01
-2.984592E-04,-6.90879E-01
-2.984592E-04,-6.66465E-01
-2.984544E-04,-7.00645E-01
-2.984544E-04,-6.66465E-01
-2.984496E-04,-7.00645E-01
-2.984496E-04,-6.56699E-01
-2.984448E-04,-7.00645E-01
-2.984448E-04,-6.71348E-01
-2.984400E-04,-7.00645E-01
-2.984400E-04,-6.71348E-01
-2.984352E-04,-6.90879E-01
-2.984352E-04,-6.71348E-01
-2.984304E-04,-6.90879E-01
-2.984304E-04,-6.66465E-01
-2.984256E-04,-7.00645E-01
-2.984256E-04,-6.66465E-01
-2.984208E-04,-6.85996E-01
-2.984208E-04,-6.71348E-01
-2.984160E-04,-6.85996E-01
-2.984160E-04,-6.71348E-01
-2.984112E-04,-6.85996E-01
-2.984112E-04,-6.56699E-01
-2.984064E-04,-6.85996E-01
-2.984064E-04,-6.66465E-01
-2.984016E-04,-6.95762E-01
-2.984016E-04,-6.66465E-01
-2.983968E-04,-6.90879E-01
-2.983968E-04,-6.66465E-01
-2.983920E-04,-6.85996E-01
-2.983920E-04,-6.66465E-01
-2.983872E-04,-6.85996E-01
-2.983872E-04,-6.66465E-01
-2.983824E-04,-6.90879E-01
-2.983824E-04,-6.66465E-01
-2.983776E-04,-6.90879E-01
-2.983776E-04,-6.66465E-01
-2.983728E-04,-6.95762E-01
-2.983728E-04,-6.76230E-01
-2.983680E-04,-7.00645E-01
-2.983680E-04,-6.66465E-01
-2.983632E-04,-7.10410E-01
-2.983632E-04,-6.76230E-01
-2.983584E-04,-7.10410E-01
-2.983584E-04,-6.76230E-01
-2.983536E-04,-6.90879E-01
-2.983536E-04,-6.71348E-01
-2.983488E-04,-6.95762E-01
-2.983488E-04,-6.71348E-01
-2.983440E-04,-6.90879E-01
-2.983440E-04,-6.56699E-01
-2.983392E-04,-7.00645E-01
-2.983392E-04,-6.71348E-01
-2.983344E-04,-7.00645E-01
