"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","107509",
"Firmware Version","02.300",
"Date","2023-02-28",
"Time","13:20:31",
"Comment","",

"Meas. Place",,"3",,
"Type",,"Fall Time",,
"Source 1",,"C2",,
"Source 2",,,,
"Unit",,s,,
"Upper Level [%]",,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,
"Wave count",,2408,,
"Current",,1.193760e-05,,
"Average No.",,1.000000e+03,,
"Min",,2.240000e-08,,
"Max",,1.937120e-05,,
"Mean",,5.269798e-06,,
"StdDev",,2.416571e-06,,
"Time of first value",,,,
"Time of last value",,,,
"Long term Min",,2.240000e-08,,
"Long term Max",,4.821280e-05,,
"Long term Mean",,4.065445e-06,,
"Long term StdDev",,3.814637e-06,,
"Long term start time",,,,
"Long term end Time",,,,


"Index","Time Offset","Value",
798,,5.395200e-06,
799,,5.366400e-06,
800,,4.785600e-06,
801,,5.404800e-06,
802,,1.209760e-05,
803,,5.449600e-06,
804,,1.171200e-05,
805,,4.782400e-06,
806,,5.398400e-06,
807,,5.284800e-06,
808,,5.444800e-06,
809,,5.286400e-06,
810,,5.256000e-06,
811,,1.204960e-05,
812,,1.184640e-05,
813,,5.368000e-06,
814,,5.377600e-06,
815,,5.432000e-06,
816,,5.449600e-06,
817,,1.194560e-05,
818,,5.404800e-06,
819,,1.195840e-05,
820,,1.198720e-05,
821,,1.177120e-05,
822,,5.462400e-06,
823,,5.278400e-06,
824,,1.185600e-05,
825,,5.307200e-06,
826,,5.406400e-06,
827,,4.793600e-06,
828,,5.324800e-06,
829,,5.310400e-06,
830,,1.188640e-05,
831,,5.318400e-06,
832,,5.315200e-06,
833,,1.186880e-05,
834,,5.312000e-06,
835,,5.281600e-06,
836,,5.289600e-06,
837,,5.457600e-06,
838,,5.457600e-06,
839,,5.268800e-06,
840,,5.446400e-06,
841,,5.444800e-06,
842,,5.395200e-06,
843,,5.268800e-06,
844,,1.184160e-05,
845,,5.344000e-06,
846,,1.191840e-05,
847,,5.430400e-06,
848,,5.318400e-06,
849,,5.438400e-06,
850,,1.166560e-05,
851,,5.326400e-06,
852,,5.441600e-06,
853,,5.260800e-06,
854,,5.475200e-06,
855,,1.600000e+308,
856,,2.209600e-06,
857,,1.600000e+308,
858,,1.315200e-05,
859,,1.600000e+308,
860,,1.600000e+308,
861,,1.600000e+308,
862,,1.937120e-05,
863,,1.771200e-06,
864,,1.321280e-05,
865,,2.081600e-06,
866,,1.600000e+308,
867,,1.600000e+308,
868,,5.379200e-06,
869,,1.206400e-05,
870,,5.291200e-06,
871,,5.259200e-06,
872,,5.302400e-06,
873,,5.456000e-06,
874,,5.436800e-06,
875,,5.268800e-06,
876,,5.281600e-06,
877,,5.305600e-06,
878,,5.312000e-06,
879,,5.249600e-06,
880,,5.443200e-06,
881,,5.433600e-06,
882,,5.283200e-06,
883,,1.191520e-05,
884,,5.340800e-06,
885,,5.329600e-06,
886,,5.478400e-06,
887,,5.475200e-06,
888,,5.468800e-06,
889,,5.334400e-06,
890,,5.468800e-06,
891,,1.196640e-05,
892,,5.385600e-06,
893,,5.484800e-06,
894,,5.312000e-06,
895,,5.302400e-06,
896,,5.432000e-06,
897,,5.446400e-06,
898,,5.305600e-06,
899,,5.321600e-06,
900,,5.275200e-06,
901,,5.240000e-06,
902,,5.313600e-06,
903,,1.183520e-05,
904,,5.436800e-06,
905,,5.396800e-06,
906,,5.358400e-06,
907,,5.304000e-06,
908,,5.459200e-06,
909,,1.176480e-05,
910,,5.424000e-06,
911,,1.192160e-05,
912,,5.262400e-06,
913,,5.267200e-06,
914,,1.182720e-05,
915,,5.332800e-06,
916,,1.177760e-05,
917,,5.406400e-06,
918,,1.182240e-05,
919,,5.361600e-06,
920,,1.184480e-05,
921,,5.427200e-06,
922,,5.420800e-06,
923,,1.192800e-05,
924,,5.425600e-06,
925,,5.464000e-06,
926,,5.422400e-06,
927,,5.393600e-06,
928,,5.344000e-06,
929,,5.316800e-06,
930,,1.186240e-05,
931,,5.379200e-06,
932,,5.401600e-06,
933,,5.470400e-06,
