in s,C2 in V
-2.020248E-04,-2.3840E+00
-2.020200E-04,-2.3426E+00
-2.020152E-04,-2.3529E+00
-2.020104E-04,-2.3426E+00
-2.020056E-04,-2.3633E+00
-2.020008E-04,-2.3736E+00
-2.019960E-04,-2.3426E+00
-2.019912E-04,-2.3529E+00
-2.019864E-04,-2.3633E+00
-2.019816E-04,-2.3736E+00
-2.019768E-04,-2.3736E+00
-2.019720E-04,-2.3322E+00
-2.019672E-04,-2.3633E+00
-2.019624E-04,-2.3529E+00
-2.019576E-04,-2.3736E+00
-2.019528E-04,-2.3426E+00
-2.019480E-04,-2.4047E+00
-2.019432E-04,-2.3633E+00
-2.019384E-04,-2.3115E+00
-2.019336E-04,-2.3529E+00
-2.019288E-04,-2.4047E+00
-2.019240E-04,-2.3529E+00
-2.019192E-04,-2.3529E+00
-2.019144E-04,-2.3529E+00
-2.019096E-04,-2.3529E+00
-2.019048E-04,-2.3736E+00
-2.019000E-04,-2.3529E+00
-2.018952E-04,-2.3426E+00
-2.018904E-04,-2.4047E+00
-2.018856E-04,-2.3840E+00
-2.018808E-04,-2.3840E+00
-2.018760E-04,-2.3736E+00
-2.018712E-04,-2.3840E+00
-2.018664E-04,-2.3219E+00
-2.018616E-04,-2.3426E+00
-2.018568E-04,-2.3529E+00
-2.018520E-04,-2.3943E+00
-2.018472E-04,-2.3426E+00
-2.018424E-04,-2.3529E+00
-2.018376E-04,-2.3426E+00
-2.018328E-04,-2.3736E+00
-2.018280E-04,-2.3426E+00
-2.018232E-04,-2.3736E+00
-2.018184E-04,-2.3322E+00
-2.018136E-04,-2.3633E+00
-2.018088E-04,-2.3426E+00
-2.018040E-04,-2.3529E+00
-2.017992E-04,-2.3529E+00
-2.017944E-04,-2.3840E+00
-2.017896E-04,-2.3426E+00
-2.017848E-04,-2.3322E+00
-2.017800E-04,-2.3426E+00
-2.017752E-04,-2.3633E+00
-2.017704E-04,-2.3633E+00
-2.017656E-04,-2.3840E+00
-2.017608E-04,-2.3529E+00
-2.017560E-04,-2.3840E+00
-2.017512E-04,-2.3840E+00
-2.017464E-04,-2.3426E+00
-2.017416E-04,-2.3529E+00
-2.017368E-04,-2.3840E+00
-2.017320E-04,-2.3426E+00
-2.017272E-04,-2.3529E+00
-2.017224E-04,-2.3426E+00
-2.017176E-04,-2.3943E+00
-2.017128E-04,-2.3426E+00
-2.017080E-04,-2.3529E+00
-2.017032E-04,-2.3426E+00
-2.016984E-04,-2.3943E+00
-2.016936E-04,-2.3633E+00
-2.016888E-04,-2.3219E+00
-2.016840E-04,-2.3840E+00
-2.016792E-04,-2.3529E+00
-2.016744E-04,-2.3426E+00
-2.016696E-04,-2.3736E+00
-2.016648E-04,-2.3426E+00
-2.016600E-04,-2.3736E+00
-2.016552E-04,-2.3426E+00
-2.016504E-04,-2.3736E+00
-2.016456E-04,-2.3633E+00
-2.016408E-04,-2.3219E+00
-2.016360E-04,-2.3529E+00
-2.016312E-04,-2.3736E+00
-2.016264E-04,-2.3426E+00
-2.016216E-04,-2.3840E+00
-2.016168E-04,-2.3426E+00
-2.016120E-04,-2.3529E+00
-2.016072E-04,-2.3322E+00
-2.016024E-04,-2.3736E+00
-2.015976E-04,-2.3633E+00
-2.015928E-04,-2.3736E+00
-2.015880E-04,-2.3736E+00
-2.015832E-04,-2.4047E+00
-2.015784E-04,-2.3943E+00
-2.015736E-04,-2.3219E+00
-2.015688E-04,-2.3840E+00
-2.015640E-04,-2.3322E+00
-2.015592E-04,-2.3529E+00
-2.015544E-04,-2.3633E+00
-2.015496E-04,-2.3219E+00
-2.015448E-04,-2.3840E+00
-2.015400E-04,-2.3529E+00
-2.015352E-04,-2.3529E+00
-2.015304E-04,-2.3736E+00
-2.015256E-04,-2.3840E+00
-2.015208E-04,-2.3219E+00
-2.015160E-04,-2.3529E+00
-2.015112E-04,-2.3633E+00
-2.015064E-04,-2.3633E+00
-2.015016E-04,-2.3633E+00
-2.014968E-04,-2.3633E+00
-2.014920E-04,-2.3840E+00
-2.014872E-04,-2.3426E+00
-2.014824E-04,-2.3426E+00
-2.014776E-04,-2.3529E+00
-2.014728E-04,-2.3426E+00
-2.014680E-04,-2.3840E+00
-2.014632E-04,-2.3426E+00
-2.014584E-04,-2.3529E+00
-2.014536E-04,-2.3840E+00
-2.014488E-04,-2.3633E+00
-2.014440E-04,-2.3633E+00
-2.014392E-04,-2.3840E+00
-2.014344E-04,-2.3529E+00
-2.014296E-04,-2.3840E+00
-2.014248E-04,-2.3840E+00
-2.014200E-04,-2.3840E+00
-2.014152E-04,-2.3633E+00
-2.014104E-04,-2.3840E+00
-2.014056E-04,-2.3529E+00
-2.014008E-04,-2.3529E+00
-2.013960E-04,-2.3633E+00
-2.013912E-04,-2.3736E+00
-2.013864E-04,-2.3426E+00
-2.013816E-04,-2.3426E+00
-2.013768E-04,-2.3322E+00
-2.013720E-04,-2.3529E+00
-2.013672E-04,-2.3840E+00
-2.013624E-04,-2.3736E+00
-2.013576E-04,-2.3633E+00
-2.013528E-04,-2.3943E+00
-2.013480E-04,-2.3426E+00
-2.013432E-04,-2.3529E+00
-2.013384E-04,-2.3219E+00
-2.013336E-04,-2.3736E+00
-2.013288E-04,-2.3426E+00
-2.013240E-04,-2.3219E+00
-2.013192E-04,-2.3633E+00
-2.013144E-04,-2.3633E+00
-2.013096E-04,-2.3219E+00
-2.013048E-04,-2.3529E+00
-2.013000E-04,-2.3633E+00
-2.012952E-04,-2.3633E+00
-2.012904E-04,-2.3426E+00
-2.012856E-04,-2.3633E+00
-2.012808E-04,-2.3840E+00
-2.012760E-04,-2.3529E+00
-2.012712E-04,-2.3426E+00
-2.012664E-04,-2.3529E+00
-2.012616E-04,-2.3633E+00
-2.012568E-04,-2.3840E+00
-2.012520E-04,-2.3736E+00
-2.012472E-04,-2.3115E+00
-2.012424E-04,-2.3840E+00
-2.012376E-04,-2.3633E+00
-2.012328E-04,-2.3322E+00
-2.012280E-04,-2.3633E+00
-2.012232E-04,-2.3736E+00
-2.012184E-04,-2.3736E+00
-2.012136E-04,-2.3322E+00
-2.012088E-04,-2.3529E+00
-2.012040E-04,-2.3322E+00
-2.011992E-04,-2.3840E+00
-2.011944E-04,-2.3840E+00
-2.011896E-04,-2.3322E+00
-2.011848E-04,-2.3736E+00
-2.011800E-04,-2.4150E+00
-2.011752E-04,-2.3529E+00
-2.011704E-04,-2.3529E+00
-2.011656E-04,-2.3219E+00
-2.011608E-04,-2.3736E+00
-2.011560E-04,-2.3529E+00
-2.011512E-04,-2.3426E+00
-2.011464E-04,-2.3219E+00
-2.011416E-04,-2.3736E+00
-2.011368E-04,-2.3633E+00
-2.011320E-04,-2.3529E+00
-2.011272E-04,-2.3426E+00
-2.011224E-04,-2.3529E+00
-2.011176E-04,-2.3219E+00
-2.011128E-04,-2.3322E+00
-2.011080E-04,-2.3322E+00
-2.011032E-04,-2.3736E+00
-2.010984E-04,-2.3529E+00
-2.010936E-04,-2.3529E+00
-2.010888E-04,-2.3736E+00
-2.010840E-04,-2.4047E+00
-2.010792E-04,-2.3426E+00
-2.010744E-04,-2.3426E+00
-2.010696E-04,-2.3529E+00
-2.010648E-04,-2.4150E+00
-2.010600E-04,-2.3426E+00
-2.010552E-04,-2.3529E+00
-2.010504E-04,-2.3529E+00
-2.010456E-04,-2.3943E+00
-2.010408E-04,-2.3322E+00
-2.010360E-04,-2.3633E+00
-2.010312E-04,-2.3633E+00
-2.010264E-04,-2.3633E+00
-2.010216E-04,-2.3426E+00
-2.010168E-04,-2.3219E+00
-2.010120E-04,-2.3322E+00
-2.010072E-04,-2.3529E+00
-2.010024E-04,-2.3840E+00
-2.009976E-04,-2.3633E+00
-2.009928E-04,-2.3529E+00
-2.009880E-04,-2.3633E+00
-2.009832E-04,-2.3529E+00
-2.009784E-04,-2.3426E+00
-2.009736E-04,-2.3529E+00
-2.009688E-04,-2.3426E+00
-2.009640E-04,-2.3529E+00
-2.009592E-04,-2.3426E+00
-2.009544E-04,-2.3219E+00
-2.009496E-04,-2.3943E+00
-2.009448E-04,-2.3529E+00
-2.009400E-04,-2.3633E+00
-2.009352E-04,-2.3529E+00
-2.009304E-04,-2.3943E+00
-2.009256E-04,-2.3322E+00
-2.009208E-04,-2.3736E+00
-2.009160E-04,-2.3529E+00
-2.009112E-04,-2.3426E+00
-2.009064E-04,-2.3426E+00
-2.009016E-04,-2.3529E+00
-2.008968E-04,-2.3426E+00
-2.008920E-04,-2.3840E+00
-2.008872E-04,-2.3529E+00
-2.008824E-04,-2.3426E+00
-2.008776E-04,-2.3426E+00
-2.008728E-04,-2.4047E+00
-2.008680E-04,-2.3529E+00
-2.008632E-04,-2.3322E+00
-2.008584E-04,-2.3426E+00
-2.008536E-04,-2.3736E+00
-2.008488E-04,-2.3529E+00
-2.008440E-04,-2.3633E+00
-2.008392E-04,-2.3529E+00
-2.008344E-04,-2.3736E+00
-2.008296E-04,-2.3219E+00
-2.008248E-04,-2.3426E+00
-2.008200E-04,-2.3426E+00
-2.008152E-04,-2.3943E+00
-2.008104E-04,-2.3529E+00
-2.008056E-04,-2.3426E+00
-2.008008E-04,-2.3426E+00
-2.007960E-04,-2.3426E+00
-2.007912E-04,-2.3426E+00
-2.007864E-04,-2.3529E+00
-2.007816E-04,-2.3529E+00
-2.007768E-04,-2.3426E+00
-2.007720E-04,-2.3219E+00
-2.007672E-04,-2.3426E+00
-2.007624E-04,-2.3426E+00
-2.007576E-04,-2.3840E+00
-2.007528E-04,-2.3426E+00
-2.007480E-04,-2.3529E+00
-2.007432E-04,-2.3529E+00
-2.007384E-04,-2.3736E+00
-2.007336E-04,-2.3322E+00
-2.007288E-04,-2.3529E+00
-2.007240E-04,-2.3529E+00
-2.007192E-04,-2.3840E+00
-2.007144E-04,-2.3736E+00
-2.007096E-04,-2.3529E+00
-2.007048E-04,-2.3529E+00
-2.007000E-04,-2.3840E+00
-2.006952E-04,-2.3736E+00
-2.006904E-04,-2.3633E+00
-2.006856E-04,-2.3426E+00
-2.006808E-04,-2.3529E+00
-2.006760E-04,-2.3633E+00
-2.006712E-04,-2.3633E+00
-2.006664E-04,-2.3633E+00
-2.006616E-04,-2.3633E+00
-2.006568E-04,-2.3529E+00
-2.006520E-04,-2.3633E+00
-2.006472E-04,-2.3426E+00
-2.006424E-04,-2.3840E+00
-2.006376E-04,-2.3322E+00
-2.006328E-04,-2.3529E+00
-2.006280E-04,-2.3633E+00
-2.006232E-04,-2.3943E+00
-2.006184E-04,-2.3529E+00
-2.006136E-04,-2.3529E+00
-2.006088E-04,-2.3219E+00
-2.006040E-04,-2.3322E+00
-2.005992E-04,-2.3426E+00
-2.005944E-04,-2.3633E+00
-2.005896E-04,-2.3840E+00
-2.005848E-04,-2.3529E+00
-2.005800E-04,-2.3736E+00
-2.005752E-04,-2.3736E+00
-2.005704E-04,-2.3840E+00
-2.005656E-04,-2.3736E+00
-2.005608E-04,-2.3529E+00
-2.005560E-04,-2.3529E+00
-2.005512E-04,-2.3219E+00
-2.005464E-04,-2.3633E+00
-2.005416E-04,-2.3529E+00
-2.005368E-04,-2.3529E+00
-2.005320E-04,-2.3529E+00
-2.005272E-04,-2.3736E+00
-2.005224E-04,-2.3633E+00
-2.005176E-04,-2.3529E+00
-2.005128E-04,-2.3322E+00
-2.005080E-04,-2.3943E+00
-2.005032E-04,-2.3322E+00
-2.004984E-04,-2.3633E+00
-2.004936E-04,-2.3219E+00
-2.004888E-04,-2.3840E+00
-2.004840E-04,-2.3322E+00
-2.004792E-04,-2.3529E+00
-2.004744E-04,-2.3633E+00
-2.004696E-04,-2.4047E+00
-2.004648E-04,-2.3322E+00
-2.004600E-04,-2.3426E+00
-2.004552E-04,-2.3736E+00
-2.004504E-04,-2.3219E+00
-2.004456E-04,-2.3529E+00
-2.004408E-04,-2.3633E+00
-2.004360E-04,-2.3529E+00
-2.004312E-04,-2.3840E+00
-2.004264E-04,-2.3840E+00
-2.004216E-04,-2.3322E+00
-2.004168E-04,-2.3529E+00
-2.004120E-04,-2.3840E+00
-2.004072E-04,-2.3322E+00
-2.004024E-04,-2.3426E+00
-2.003976E-04,-2.3426E+00
-2.003928E-04,-2.3840E+00
-2.003880E-04,-2.3322E+00
-2.003832E-04,-2.3840E+00
-2.003784E-04,-2.3633E+00
-2.003736E-04,-2.3633E+00
-2.003688E-04,-2.3426E+00
-2.003640E-04,-2.3633E+00
-2.003592E-04,-2.3633E+00
-2.003544E-04,-2.4047E+00
-2.003496E-04,-2.3322E+00
-2.003448E-04,-2.3426E+00
-2.003400E-04,-2.3322E+00
-2.003352E-04,-2.3322E+00
-2.003304E-04,-2.3736E+00
-2.003256E-04,-2.3529E+00
-2.003208E-04,-2.3322E+00
-2.003160E-04,-2.3736E+00
-2.003112E-04,-2.3426E+00
-2.003064E-04,-2.3633E+00
-2.003016E-04,-2.3529E+00
-2.002968E-04,-2.3529E+00
-2.002920E-04,-2.3633E+00
-2.002872E-04,-2.3633E+00
-2.002824E-04,-2.3840E+00
-2.002776E-04,-2.3736E+00
-2.002728E-04,-2.3426E+00
-2.002680E-04,-2.3426E+00
-2.002632E-04,-2.3426E+00
-2.002584E-04,-2.3529E+00
-2.002536E-04,-2.3633E+00
-2.002488E-04,-2.3633E+00
-2.002440E-04,-2.3529E+00
-2.002392E-04,-2.3426E+00
-2.002344E-04,-2.3529E+00
-2.002296E-04,-2.3633E+00
-2.002248E-04,-2.3529E+00
-2.002200E-04,-2.3840E+00
-2.002152E-04,-2.3426E+00
-2.002104E-04,-2.3219E+00
-2.002056E-04,-2.3840E+00
-2.002008E-04,-2.3529E+00
-2.001960E-04,-2.3322E+00
-2.001912E-04,-2.3219E+00
-2.001864E-04,-2.3219E+00
-2.001816E-04,-2.3943E+00
-2.001768E-04,-2.3426E+00
-2.001720E-04,-2.3529E+00
-2.001672E-04,-2.3633E+00
-2.001624E-04,-2.3529E+00
-2.001576E-04,-2.3426E+00
-2.001528E-04,-2.3529E+00
-2.001480E-04,-2.3840E+00
-2.001432E-04,-2.3736E+00
-2.001384E-04,-2.3426E+00
-2.001336E-04,-2.3426E+00
-2.001288E-04,-2.3943E+00
-2.001240E-04,-2.3529E+00
-2.001192E-04,-2.3426E+00
-2.001144E-04,-2.3529E+00
-2.001096E-04,-2.3736E+00
-2.001048E-04,-2.3633E+00
-2.001000E-04,-2.3322E+00
-2.000952E-04,-2.3322E+00
-2.000904E-04,-2.3426E+00
-2.000856E-04,-2.3736E+00
-2.000808E-04,-2.3426E+00
-2.000760E-04,-2.3840E+00
-2.000712E-04,-2.3529E+00
-2.000664E-04,-2.3840E+00
-2.000616E-04,-2.3529E+00
-2.000568E-04,-2.3736E+00
-2.000520E-04,-2.3426E+00
-2.000472E-04,-2.3736E+00
-2.000424E-04,-2.3426E+00
-2.000376E-04,-2.3529E+00
-2.000328E-04,-2.3322E+00
-2.000280E-04,-2.3633E+00
-2.000232E-04,-2.3736E+00
-2.000184E-04,-2.3322E+00
-2.000136E-04,-2.3529E+00
-2.000088E-04,-2.4047E+00
-2.000040E-04,-2.3943E+00
-1.999992E-04,-2.3322E+00
-1.999944E-04,-2.3219E+00
-1.999896E-04,-2.3736E+00
-1.999848E-04,-2.3426E+00
-1.999800E-04,-2.3736E+00
-1.999752E-04,-2.3322E+00
-1.999704E-04,-2.3633E+00
-1.999656E-04,-2.3219E+00
-1.999608E-04,-2.3529E+00
-1.999560E-04,-2.3736E+00
-1.999512E-04,-2.3736E+00
-1.999464E-04,-2.3426E+00
-1.999416E-04,-2.3219E+00
-1.999368E-04,-2.3529E+00
-1.999320E-04,-2.3633E+00
-1.999272E-04,-2.3426E+00
-1.999224E-04,-2.3633E+00
-1.999176E-04,-2.3633E+00
-1.999128E-04,-2.3633E+00
-1.999080E-04,-2.3426E+00
-1.999032E-04,-2.3736E+00
-1.998984E-04,-2.3322E+00
-1.998936E-04,-2.3840E+00
-1.998888E-04,-2.3736E+00
-1.998840E-04,-2.3322E+00
-1.998792E-04,-2.3322E+00
-1.998744E-04,-2.3736E+00
-1.998696E-04,-2.3322E+00
-1.998648E-04,-2.3736E+00
-1.998600E-04,-2.3633E+00
-1.998552E-04,-2.3736E+00
-1.998504E-04,-2.3322E+00
-1.998456E-04,-2.3426E+00
-1.998408E-04,-2.3529E+00
-1.998360E-04,-2.3633E+00
-1.998312E-04,-2.3426E+00
-1.998264E-04,-2.3426E+00
-1.998216E-04,-2.3529E+00
-1.998168E-04,-2.4047E+00
-1.998120E-04,-2.3529E+00
-1.998072E-04,-2.3736E+00
-1.998024E-04,-2.3736E+00
-1.997976E-04,-2.3529E+00
-1.997928E-04,-2.3426E+00
-1.997880E-04,-2.3219E+00
-1.997832E-04,-2.3840E+00
-1.997784E-04,-2.3426E+00
-1.997736E-04,-2.3426E+00
-1.997688E-04,-2.3219E+00
-1.997640E-04,-2.3219E+00
-1.997592E-04,-2.3633E+00
-1.997544E-04,-2.3529E+00
-1.997496E-04,-2.3426E+00
-1.997448E-04,-2.3426E+00
-1.997400E-04,-2.3736E+00
-1.997352E-04,-2.3736E+00
-1.997304E-04,-2.3322E+00
-1.997256E-04,-2.3426E+00
-1.997208E-04,-2.3633E+00
-1.997160E-04,-2.3736E+00
-1.997112E-04,-2.3529E+00
-1.997064E-04,-2.3426E+00
-1.997016E-04,-2.3633E+00
-1.996968E-04,-2.3426E+00
-1.996920E-04,-2.3529E+00
-1.996872E-04,-2.3943E+00
-1.996824E-04,-2.3736E+00
-1.996776E-04,-2.3633E+00
-1.996728E-04,-2.3633E+00
-1.996680E-04,-2.3529E+00
-1.996632E-04,-2.3840E+00
-1.996584E-04,-2.3529E+00
-1.996536E-04,-2.3633E+00
-1.996488E-04,-2.3219E+00
-1.996440E-04,-2.3633E+00
-1.996392E-04,-2.3322E+00
-1.996344E-04,-2.3736E+00
-1.996296E-04,-2.3633E+00
-1.996248E-04,-2.3529E+00
-1.996200E-04,-2.4047E+00
-1.996152E-04,-2.3736E+00
-1.996104E-04,-2.3426E+00
-1.996056E-04,-2.3529E+00
-1.996008E-04,-2.3633E+00
-1.995960E-04,-2.3736E+00
-1.995912E-04,-2.3322E+00
-1.995864E-04,-2.3736E+00
-1.995816E-04,-2.3633E+00
-1.995768E-04,-2.3736E+00
-1.995720E-04,-2.3426E+00
-1.995672E-04,-2.3943E+00
-1.995624E-04,-2.3736E+00
-1.995576E-04,-2.3633E+00
-1.995528E-04,-2.3426E+00
-1.995480E-04,-2.3840E+00
-1.995432E-04,-2.3426E+00
-1.995384E-04,-2.3115E+00
-1.995336E-04,-2.3115E+00
-1.995288E-04,-2.3736E+00
-1.995240E-04,-2.3426E+00
-1.995192E-04,-2.3840E+00
-1.995144E-04,-2.3633E+00
-1.995096E-04,-2.3529E+00
-1.995048E-04,-2.3529E+00
-1.995000E-04,-2.3529E+00
-1.994952E-04,-2.3529E+00
-1.994904E-04,-2.3529E+00
-1.994856E-04,-2.3426E+00
-1.994808E-04,-2.3736E+00
-1.994760E-04,-2.3426E+00
-1.994712E-04,-2.3840E+00
-1.994664E-04,-2.3529E+00
-1.994616E-04,-2.3529E+00
-1.994568E-04,-2.3322E+00
-1.994520E-04,-2.3529E+00
-1.994472E-04,-2.3219E+00
-1.994424E-04,-2.3219E+00
-1.994376E-04,-2.3736E+00
-1.994328E-04,-2.3426E+00
-1.994280E-04,-2.3633E+00
-1.994232E-04,-2.3322E+00
-1.994184E-04,-2.3322E+00
-1.994136E-04,-2.3633E+00
-1.994088E-04,-2.3840E+00
-1.994040E-04,-2.3736E+00
-1.993992E-04,-2.3426E+00
-1.993944E-04,-2.3529E+00
-1.993896E-04,-2.3736E+00
-1.993848E-04,-2.3322E+00
-1.993800E-04,-2.3426E+00
-1.993752E-04,-2.3736E+00
-1.993704E-04,-2.3219E+00
-1.993656E-04,-2.3736E+00
-1.993608E-04,-2.3529E+00
-1.993560E-04,-2.3943E+00
-1.993512E-04,-2.3426E+00
-1.993464E-04,-2.3736E+00
-1.993416E-04,-2.3529E+00
-1.993368E-04,-2.3840E+00
-1.993320E-04,-2.3529E+00
-1.993272E-04,-2.3736E+00
-1.993224E-04,-2.3322E+00
-1.993176E-04,-2.3840E+00
-1.993128E-04,-2.3322E+00
-1.993080E-04,-2.3529E+00
-1.993032E-04,-2.3529E+00
-1.992984E-04,-2.4047E+00
-1.992936E-04,-2.3633E+00
-1.992888E-04,-2.3529E+00
-1.992840E-04,-2.3426E+00
-1.992792E-04,-2.3426E+00
-1.992744E-04,-2.3219E+00
-1.992696E-04,-2.3219E+00
-1.992648E-04,-2.3529E+00
-1.992600E-04,-2.3736E+00
-1.992552E-04,-2.3426E+00
-1.992504E-04,-2.3529E+00
-1.992456E-04,-2.3529E+00
-1.992408E-04,-2.3633E+00
-1.992360E-04,-2.3529E+00
-1.992312E-04,-2.3322E+00
-1.992264E-04,-2.3426E+00
-1.992216E-04,-2.3736E+00
-1.992168E-04,-2.3633E+00
-1.992120E-04,-2.3426E+00
-1.992072E-04,-2.3426E+00
-1.992024E-04,-2.3322E+00
-1.991976E-04,-2.3426E+00
-1.991928E-04,-2.4047E+00
-1.991880E-04,-2.3840E+00
-1.991832E-04,-2.3943E+00
-1.991784E-04,-2.3322E+00
-1.991736E-04,-2.3736E+00
-1.991688E-04,-2.3426E+00
-1.991640E-04,-2.3529E+00
-1.991592E-04,-2.3529E+00
-1.991544E-04,-2.3633E+00
-1.991496E-04,-2.3633E+00
-1.991448E-04,-2.3943E+00
-1.991400E-04,-2.3633E+00
-1.991352E-04,-2.3529E+00
-1.991304E-04,-2.3529E+00
-1.991256E-04,-2.3633E+00
-1.991208E-04,-2.3529E+00
-1.991160E-04,-2.3633E+00
-1.991112E-04,-2.3529E+00
-1.991064E-04,-2.3633E+00
-1.991016E-04,-2.3736E+00
-1.990968E-04,-2.3426E+00
-1.990920E-04,-2.3322E+00
-1.990872E-04,-2.3840E+00
-1.990824E-04,-2.3426E+00
-1.990776E-04,-2.3633E+00
-1.990728E-04,-2.3633E+00
-1.990680E-04,-2.3426E+00
-1.990632E-04,-2.3426E+00
-1.990584E-04,-2.3426E+00
-1.990536E-04,-2.3529E+00
-1.990488E-04,-2.3736E+00
-1.990440E-04,-2.3529E+00
-1.990392E-04,-2.3529E+00
-1.990344E-04,-2.3736E+00
-1.990296E-04,-2.3529E+00
-1.990248E-04,-2.3219E+00
-1.990200E-04,-2.3219E+00
-1.990152E-04,-2.3840E+00
-1.990104E-04,-2.3633E+00
-1.990056E-04,-2.3529E+00
-1.990008E-04,-2.3529E+00
-1.989960E-04,-2.3426E+00
-1.989912E-04,-2.3633E+00
-1.989864E-04,-2.3322E+00
-1.989816E-04,-2.3633E+00
-1.989768E-04,-2.3322E+00
-1.989720E-04,-2.3736E+00
-1.989672E-04,-2.3633E+00
-1.989624E-04,-2.3322E+00
-1.989576E-04,-2.3426E+00
-1.989528E-04,-2.3219E+00
-1.989480E-04,-2.3426E+00
-1.989432E-04,-2.3840E+00
-1.989384E-04,-2.3840E+00
-1.989336E-04,-2.3633E+00
-1.989288E-04,-2.3426E+00
-1.989240E-04,-2.3322E+00
-1.989192E-04,-2.3736E+00
-1.989144E-04,-2.3736E+00
-1.989096E-04,-2.3529E+00
-1.989048E-04,-2.3426E+00
-1.989000E-04,-2.3736E+00
-1.988952E-04,-2.3736E+00
-1.988904E-04,-2.3322E+00
-1.988856E-04,-2.3736E+00
-1.988808E-04,-2.3426E+00
-1.988760E-04,-2.3840E+00
-1.988712E-04,-2.3529E+00
-1.988664E-04,-2.3219E+00
-1.988616E-04,-2.3529E+00
-1.988568E-04,-2.3736E+00
-1.988520E-04,-2.3529E+00
-1.988472E-04,-2.3840E+00
-1.988424E-04,-2.3529E+00
-1.988376E-04,-2.3633E+00
-1.988328E-04,-2.3633E+00
-1.988280E-04,-2.3633E+00
-1.988232E-04,-2.3529E+00
-1.988184E-04,-2.3529E+00
-1.988136E-04,-2.3426E+00
-1.988088E-04,-2.3529E+00
-1.988040E-04,-2.3840E+00
-1.987992E-04,-2.3633E+00
-1.987944E-04,-2.4047E+00
-1.987896E-04,-2.3426E+00
-1.987848E-04,-2.3426E+00
-1.987800E-04,-2.3426E+00
